step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
42,0.86,4.0980,+0.0111,2.0439,2.0541,0.0518,+0.0945,9.9341,24.8693
43,0.84,4.0844,+0.0156,2.0424,2.0420,0.0413,+0.0423,9.8928,26.4969
44,0.86,4.0899,+0.0134,2.0549,2.0350,0.0976,+0.2149,10.2419,26.4646
45,0.85,4.0536,-0.0004,2.0053,2.0483,0.0232,+0.1263,8.9172,26.3380
46,0.84,4.0916,-0.0129,2.0138,2.0778,0.0802,+0.1698,8.3995,24.5362
47,0.87,4.0783,-0.0042,2.0372,2.0411,0.0941,-0.0828,9.0259,27.3026
48,0.85,4.1000,-0.0317,2.0283,2.0717,0.0453,-0.2873,8.8089,29.0886
49,0.86,4.0613,+0.0076,2.0462,2.0151,0.0356,-0.3206,8.3995,28.9964
50,0.84,4.0701,-0.0189,2.0304,2.0397,0.0353,-0.2227,9.3229,29.3706
51,0.85,4.0728,-0.0166,2.0345,2.0383,0.0786,-0.0807,8.5323,26.6453
52,0.86,4.0387,+0.0020,2.0445,1.9942,0.0447,-0.5519,9.5113,30.1054
53,0.85,4.0835,-0.0000,2.0435,2.0400,0.0387,-0.2521,9.0400,29.4955
54,0.87,4.0662,+0.0183,2.0427,2.0235,0.0398,-0.3302,10.7605,28.2563
55,0.87,4.0593,+0.0114,2.0500,2.0093,0.0463,-0.1515,11.0949,30.4576
56,0.86,4.0771,+0.0203,2.0453,2.0318,0.0456,+0.0688,10.9541,29.2358
57,0.85,4.0325,+0.0028,2.0331,1.9994,0.0177,+0.0480,10.0801,26.8472
58,0.85,4.0467,+0.0149,2.0203,2.0265,0.0836,+0.1725,9.7302,25.4415
59,0.84,4.0263,+0.0238,1.9977,2.0286,0.0189,+0.1391,8.8209,27.4440
60,0.86,4.0077,-0.0237,1.9940,2.0138,0.0374,+0.0806,9.5883,28.4711
61,0.86,4.0352,+0.0122,2.0110,2.0241,0.0267,+0.0636,9.8550,27.0905
62,0.87,4.0522,-0.0059,2.0594,1.9928,0.0526,-0.1827,10.2905,28.1229
63,0.86,4.0555,-0.0296,2.0480,2.0076,0.0333,-0.3337,11.8977,27.6789
64,0.85,4.0077,-0.0160,2.0319,1.9757,0.0447,-0.3388,9.4550,24.3605
65,0.84,4.0517,-0.0214,2.0245,2.0272,0.0341,-0.2676,10.3839,25.7982
66,0.85,4.0573,+0.0031,2.0391,2.0182,0.0432,-0.3686,10.8962,25.2518
67,0.85,4.0491,-0.0081,2.0364,2.0127,0.0680,-0.3357,9.2601,25.4414
68,0.87,4.0327,+0.0174,1.9878,2.0449,0.0319,-0.1057,8.0219,23.4718
69,0.87,4.0247,+0.0166,1.9908,2.0339,0.0227,-0.3066,7.4381,23.0398
70,0.85,4.0082,-0.0082,1.9827,2.0255,0.0329,-0.3162,8.4430,24.1721
71,0.84,3.9684,-0.0043,1.9662,2.0022,0.0254,-0.5367,7.6455,21.3526
72,0.85,3.9939,-0.0029,1.9656,2.0283,0.0214,-0.4657,7.3277,23.8516
73,0.83,4.0390,+0.0043,1.9976,2.0414,0.0370,-0.4905,8.3368,26.3526
74,0.85,4.0172,-0.0148,2.0111,2.0061,0.0572,-0.2447,8.2654,25.7100
75,0.84,4.0350,+0.0004,2.0108,2.0243,0.0238,-0.3331,8.7528,26.9338
76,0.84,4.0141,+0.0163,2.0040,2.0101,0.0176,-0.4380,7.4079,25.2406
77,0.85,4.0340,+0.0138,2.0192,2.0148,0.0311,+0.2085,11.1905,28.0783
78,0.85,4.0006,-0.0415,1.9877,2.0128,0.0187,+0.0841,10.4385,24.5881
79,0.84,4.0050,-0.0106,1.9921,2.0129,0.0159,-0.1021,9.1242,23.0679
80,0.83,4.0152,+0.0091,1.9710,2.0443,0.0207,-0.2424,9.2930,23.5821
81,0.84,4.0204,+0.0146,1.9919,2.0286,0.0357,+0.1705,7.9555,22.2662
82,0.84,4.0038,-0.0207,2.0024,2.0014,0.0463,+0.3497,8.1108,21.2398
83,0.81,4.0284,-0.0012,2.0281,2.0003,0.0923,+0.4508,9.1607,22.0216
84,0.83,4.0211,+0.0087,1.9947,2.0264,0.0297,+0.3464,9.9828,24.1448
85,0.83,3.9952,-0.0087,1.9882,2.0070,0.0291,+0.0670,9.3032,23.6998
86,0.84,3.9898,-0.0035,1.9772,2.0127,0.0149,+0.1874,8.7095,23.3314
87,0.85,3.9998,-0.0245,1.9763,2.0235,0.0199,+0.1921,9.8496,25.2792
88,0.83,4.0053,-0.0212,1.9839,2.0215,0.0363,+0.1327,10.5773,24.8574
89,0.83,4.0030,-0.0077,1.9956,2.0074,0.0292,-0.1398,10.0137,23.5509
90,0.85,3.9780,+0.0181,1.9729,2.0050,0.0263,-0.1581,10.1312,22.5412
91,0.84,3.9856,+0.0093,1.9729,2.0128,0.0182,-0.1600,10.3386,22.5900
92,0.82,4.0082,-0.0012,1.9911,2.0171,0.0322,+0.0213,10.0083,23.7069
93,0.85,4.0191,+0.0042,1.9825,2.0366,0.0374,+0.1694,9.0785,21.2134
94,0.86,3.9989,-0.0008,1.9745,2.0244,0.0297,+0.1250,9.1178,21.7621
95,0.85,3.9892,-0.0033,1.9911,1.9981,0.0288,-0.0055,9.4193,21.7772
96,0.86,4.0288,+0.0064,2.0046,2.0242,0.0327,-0.0064,10.6198,25.1494
97,0.85,4.0211,-0.0008,2.0179,2.0032,0.0494,-0.1805,8.8880,22.3037
98,0.84,4.0257,+0.0066,2.0091,2.0166,0.0894,-0.1745,8.5804,21.0852
99,0.86,4.0090,-0.0105,1.9991,2.0099,0.0473,+0.0262,9.0779,20.8073
