step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
46,0.85,4.0532,-0.0122,2.0693,1.9839,0.0521,-0.7494,10.1718,28.7792
47,0.82,4.0664,+0.0173,2.0824,1.9839,0.0728,-0.6363,9.5615,27.3035
48,0.86,4.0615,+0.0056,2.0691,1.9924,0.0369,-0.7051,10.3499,26.7283
49,0.85,4.0928,+0.0098,2.1048,1.9880,0.0900,-0.6893,9.6020,26.5703
50,0.83,4.1115,-0.0112,2.1066,2.0050,0.1160,-0.8094,9.9830,26.7230
51,0.85,4.0604,+0.0253,2.0521,2.0083,0.0521,-0.9350,9.3588,23.7364
52,0.86,4.0484,-0.0016,2.0581,1.9903,0.0296,-0.8077,8.0273,24.0202
53,0.84,4.0264,-0.0164,2.0606,1.9658,0.0830,-0.7476,7.7437,23.7911
54,0.82,4.0194,-0.0181,2.0468,1.9727,0.0411,-1.0316,8.5051,22.4337
55,0.83,4.0456,-0.0219,2.0465,1.9991,0.0348,-0.7894,8.0970,22.6589
56,0.84,4.0125,-0.0139,2.0174,1.9951,0.0275,-0.7506,7.9318,22.2733
57,0.84,4.0562,-0.0007,2.0368,2.0194,0.0455,-0.6178,7.9906,23.1621
58,0.84,4.0815,-0.0327,2.0492,2.0322,0.0868,-0.5170,8.5269,22.3722
59,0.86,4.0155,-0.0095,2.0186,1.9968,0.0464,-0.6174,8.3155,22.0590
60,0.83,4.0308,-0.0027,2.0128,2.0180,0.0212,-0.5322,8.9188,23.8028
61,0.85,4.0539,+0.0014,2.0651,1.9888,0.0557,-0.5588,8.7273,23.8106
62,0.81,4.0497,-0.0031,2.0478,2.0019,0.0327,-0.4648,9.6822,24.7276
63,0.84,3.9992,-0.0053,2.0233,1.9759,0.0323,-0.6661,7.4784,21.5242
64,0.84,4.0185,+0.0220,2.0261,1.9924,0.0279,-0.1906,7.5895,22.9053
65,0.84,4.0301,-0.0379,2.0659,1.9642,0.1280,-0.4045,5.3823,20.7988
66,0.84,4.0341,+0.0020,2.0341,1.9999,0.0468,+0.1281,7.1742,23.5632
67,0.83,4.0311,-0.0563,2.0420,1.9890,0.0554,-0.0002,6.9303,22.4944
68,0.82,4.0083,-0.0217,2.0493,1.9590,0.0361,-0.1340,7.3244,21.0775
69,0.83,4.0031,-0.0245,2.0141,1.9891,0.0291,-0.1300,7.2567,22.0513
70,0.83,4.0386,-0.0084,1.9994,2.0392,0.0556,+0.2211,6.8699,22.7034
71,0.83,4.0012,+0.0168,1.9907,2.0105,0.0289,+0.2714,5.7375,20.6678
72,0.85,4.0188,-0.0061,1.9624,2.0564,0.0299,+0.0392,7.3971,22.7240
73,0.86,4.0040,-0.0130,1.9781,2.0258,0.0247,+0.0827,6.4093,19.8658
74,0.82,3.9933,+0.0022,1.9772,2.0162,0.0197,+0.2410,7.0844,19.8799
75,0.84,3.9980,-0.0015,1.9756,2.0224,0.0188,+0.4582,6.9249,19.5517
76,0.83,3.9864,+0.0040,1.9736,2.0128,0.0173,+0.3278,6.7945,18.8931
77,0.84,3.9950,+0.0016,1.9694,2.0256,0.0337,+0.1394,7.1667,20.2669
78,0.82,3.9835,+0.0095,1.9952,1.9883,0.0226,+0.0202,7.4295,18.3988
79,0.85,4.0004,-0.0252,1.9767,2.0237,0.0281,-0.1180,7.7349,18.6123
80,0.83,3.9781,-0.0071,1.9748,2.0034,0.0196,-0.1728,7.6485,19.8443
81,0.82,3.9893,+0.0080,1.9820,2.0073,0.0192,+0.0142,7.5055,20.4735
82,0.85,4.0329,-0.0089,2.0155,2.0173,0.0779,-0.0274,7.8798,21.1002
83,0.84,3.9984,-0.0122,1.9960,2.0024,0.0388,-0.1931,7.8926,20.6675
84,0.85,3.9844,-0.0010,1.9611,2.0233,0.0209,-0.0991,7.7535,19.1710
85,0.84,3.9908,-0.0052,1.9768,2.0140,0.0398,-0.0199,7.4085,18.4279
86,0.83,3.9840,+0.0119,1.9659,2.0181,0.0276,-0.2662,7.4086,19.8967
87,0.84,3.9845,-0.0148,1.9772,2.0073,0.0193,-0.0762,7.3910,19.9049
88,0.83,3.9836,+0.0113,1.9921,1.9916,0.0150,+0.0445,7.5567,18.8138
89,0.82,3.9782,-0.0004,1.9720,2.0062,0.0139,+0.1019,7.0318,18.8032
90,0.84,3.9900,-0.0023,1.9859,2.0041,0.0167,-0.1000,7.7374,19.9149
91,0.84,3.9787,+0.0017,1.9656,2.0131,0.0190,+0.0100,6.8408,18.4186
92,0.83,3.9752,-0.0160,1.9743,2.0010,0.0240,+0.1096,7.5548,18.7706
93,0.82,3.9830,-0.0061,1.9513,2.0317,0.0074,-0.1165,7.7239,19.8387
94,0.84,3.9879,-0.0061,1.9405,2.0474,0.0169,-0.0223,6.2706,17.8057
95,0.84,3.9887,-0.0020,1.9478,2.0409,0.0261,-0.1435,7.5848,19.2226
96,0.85,3.9838,+0.0066,1.9717,2.0120,0.0167,-0.2885,6.5029,18.9835
97,0.82,3.9791,-0.0020,1.9600,2.0191,0.0259,-0.2296,5.1118,16.2599
98,0.84,3.9813,+0.0121,1.9625,2.0188,0.0232,-0.1632,6.7109,17.6961
99,0.84,3.9658,-0.0131,1.9383,2.0275,0.0174,-0.0903,5.5315,15.1709
