step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
91,0.83,3.9752,-0.0061,1.9811,1.9941,0.0532,+0.4305,4.7636,15.7579
92,0.82,3.9619,+0.0008,1.9515,2.0104,0.0220,+0.3560,4.7591,16.2858
93,0.83,3.9761,+0.0071,1.9479,2.0282,0.0272,+0.3380,4.7020,16.9102
94,0.84,3.9678,+0.0103,1.9480,2.0199,0.0138,+0.3937,4.2145,16.0617
95,0.85,3.9871,+0.0101,1.9571,2.0299,0.0259,+0.3001,4.0467,15.8395
96,0.83,3.9726,-0.0029,1.9433,2.0294,0.0182,+0.3080,4.4970,15.5260
97,0.83,3.9639,+0.0036,1.9461,2.0177,0.0214,+0.3060,4.6173,15.6434
98,0.82,3.9714,-0.0088,1.9559,2.0155,0.0158,+0.1943,4.5570,15.7599
99,0.84,3.9811,+0.0039,1.9520,2.0291,0.0353,+0.1919,4.3573,15.7680
100,0.83,3.9657,-0.0017,1.9411,2.0246,0.0318,+0.1395,4.7207,16.1116
101,0.83,3.9837,-0.0155,1.9580,2.0257,0.0324,+0.2771,5.2649,17.4836
102,0.81,3.9698,-0.0103,1.9359,2.0339,0.0247,+0.2792,5.3239,16.4725
103,0.81,3.9869,+0.0008,1.9433,2.0436,0.0187,+0.1658,5.7186,17.4336
104,0.82,3.9830,+0.0045,1.9364,2.0466,0.0153,+0.1551,5.0832,17.2370
105,0.82,3.9682,+0.0031,1.9467,2.0215,0.0238,+0.2677,4.9387,15.9729
106,0.83,3.9850,-0.0004,1.9449,2.0401,0.0455,+0.2568,5.2318,16.8181
107,0.82,3.9615,-0.0142,1.9412,2.0203,0.0431,+0.2005,5.2035,15.7765
108,0.83,3.9714,-0.0103,1.9560,2.0154,0.0345,+0.0135,4.2278,15.5413
109,0.84,3.9762,-0.0004,1.9569,2.0194,0.0350,-0.1341,4.8073,15.8178
110,0.83,3.9762,-0.0044,1.9370,2.0392,0.0257,-0.0602,5.1943,17.0575
111,0.81,3.9740,-0.0080,1.9306,2.0433,0.0284,+0.1303,4.8472,15.8846
112,0.81,3.9673,+0.0124,1.9228,2.0445,0.0225,+0.0786,4.3958,14.8811
113,0.82,3.9721,-0.0032,1.9397,2.0324,0.0338,+0.1181,4.6249,14.2918
114,0.83,3.9648,-0.0031,1.9321,2.0327,0.0148,+0.0753,4.4293,15.2090
115,0.81,3.9642,+0.0067,1.9413,2.0229,0.0154,+0.0410,4.7013,15.2990
116,0.83,3.9592,+0.0122,1.9335,2.0256,0.0134,-0.0009,5.0382,16.0540
117,0.82,3.9606,-0.0071,1.9405,2.0201,0.0179,+0.1083,5.1794,14.8917
118,0.83,3.9662,-0.0032,1.9413,2.0249,0.0209,+0.0254,4.5105,14.2982
119,0.83,3.9631,+0.0022,1.9374,2.0257,0.0161,-0.0283,4.5428,14.1137
120,0.81,3.9732,+0.0092,1.9411,2.0321,0.0268,-0.0589,4.0123,13.7020
121,0.82,3.9616,+0.0142,1.9330,2.0286,0.0206,-0.0802,4.2581,13.3439
122,0.83,3.9575,+0.0147,1.9403,2.0172,0.0216,+0.0073,4.6300,14.8797
123,0.79,3.9567,+0.0124,1.9315,2.0252,0.0222,-0.1256,4.3295,14.0068
124,0.82,3.9785,-0.0002,1.9447,2.0337,0.0342,-0.0859,4.2089,13.8770
125,0.83,3.9766,-0.0080,1.9335,2.0431,0.0270,-0.0895,4.5413,13.6533
126,0.83,3.9697,-0.0051,1.9397,2.0300,0.0338,-0.0851,4.9131,14.1056
127,0.83,3.9407,-0.0030,1.9312,2.0095,0.0147,-0.3549,5.1833,14.1904
128,0.83,3.9524,-0.0144,1.9316,2.0207,0.0159,-0.3870,5.3198,13.7777
129,0.82,3.9480,-0.0071,1.9293,2.0187,0.0168,-0.3278,5.3587,13.7570
130,0.81,3.9590,+0.0006,1.9372,2.0218,0.0171,-0.2741,5.2578,14.2573
131,0.82,3.9708,+0.0034,1.9648,2.0060,0.0496,-0.1656,4.3293,13.1534
132,0.82,3.9587,-0.0016,1.9515,2.0072,0.0208,-0.1623,3.9282,13.4630
133,0.83,3.9517,-0.0116,1.9564,1.9954,0.0242,+0.0009,4.6037,13.1960
134,0.82,3.9599,-0.0149,1.9622,1.9977,0.0312,-0.0097,4.5095,13.1642
135,0.82,3.9606,-0.0032,1.9521,2.0085,0.0220,-0.0064,5.2980,14.7380
136,0.82,3.9756,-0.0088,1.9626,2.0130,0.0237,-0.0302,4.3614,13.8983
137,0.81,3.9573,-0.0063,1.9466,2.0106,0.0171,+0.0751,4.3741,13.5357
138,0.83,3.9659,+0.0011,1.9371,2.0289,0.0166,+0.0868,4.3814,14.0202
139,0.82,3.9774,+0.0043,1.9499,2.0274,0.0296,+0.3299,4.4396,13.5258
140,0.81,3.9660,+0.0077,1.9377,2.0283,0.0214,+0.2727,4.5475,13.6783
141,0.83,3.9759,-0.0017,1.9272,2.0487,0.0152,+0.3309,4.5923,13.4646
142,0.83,3.9615,+0.0060,1.9310,2.0305,0.0216,+0.2166,4.1723,13.2490
143,0.82,3.9806,+0.0070,1.9313,2.0493,0.0212,+0.1199,3.9736,13.4081
144,0.81,3.9701,+0.0067,1.9419,2.0282,0.0202,+0.2680,4.1920,13.3348
145,0.82,3.9543,-0.0048,1.9415,2.0127,0.0196,+0.4440,4.0940,13.2151
146,0.81,3.9585,+0.0040,1.9386,2.0200,0.0188,+0.3573,4.4512,13.7585
147,0.83,3.9722,-0.0101,1.9566,2.0156,0.0308,+0.3383,4.2543,13.5092
148,0.82,3.9770,+0.0075,1.9431,2.0338,0.0230,+0.2005,4.3870,13.5380
149,0.81,3.9655,-0.0005,1.9366,2.0289,0.0215,+0.1576,4.1661,13.0897
150,0.82,3.9457,+0.0014,1.9349,2.0109,0.0272,+0.1401,3.6566,12.5683
151,0.82,3.9498,+0.0110,1.9206,2.0293,0.0109,+0.3136,4.1522,13.1847
152,0.82,3.9507,-0.0067,1.9240,2.0267,0.0111,+0.1901,3.7555,12.4663
153,0.83,3.9511,-0.0069,1.9214,2.0298,0.0108,+0.0943,3.5674,12.5979
154,0.83,3.9617,-0.0114,1.9327,2.0290,0.0278,+0.1498,3.6051,13.0472
155,0.83,3.9582,-0.0044,1.9425,2.0156,0.0162,+0.1431,3.9959,13.2261
156,0.81,3.9639,+0.0064,1.9432,2.0207,0.0216,+0.2542,4.2873,13.6758
157,0.81,3.9526,+0.0069,1.9511,2.0015,0.0159,+0.1749,4.6014,13.6772
158,0.82,3.9468,+0.0130,1.9373,2.0095,0.0175,+0.0085,4.4216,13.3254
159,0.81,3.9500,+0.0183,1.9381,2.0119,0.0247,+0.0389,4.4455,13.4001
160,0.84,3.9481,+0.0043,1.9323,2.0158,0.0128,+0.0013,3.9893,13.1179
161,0.83,3.9600,+0.0052,1.9180,2.0421,0.0170,-0.0350,4.5424,13.3982
162,0.81,3.9642,+0.0091,1.9295,2.0347,0.0177,-0.0944,4.3889,12.9006
163,0.84,3.9525,+0.0073,1.9283,2.0242,0.0372,+0.0811,3.2538,10.7266
164,0.81,3.9763,-0.0019,1.9416,2.0347,0.0309,+0.1791,4.7191,13.4292
165,0.83,3.9694,-0.0028,1.9396,2.0298,0.0465,-0.0342,4.1018,12.9164
166,0.82,3.9354,-0.0017,1.9272,2.0082,0.0388,-0.1140,4.2693,12.6836
167,0.82,3.9639,+0.0065,1.9192,2.0448,0.0284,-0.1237,4.5533,12.8741
168,0.83,3.9593,+0.0017,1.9384,2.0210,0.0269,-0.0906,4.3439,13.2201
169,0.83,3.9688,+0.0004,1.9234,2.0455,0.0142,+0.0392,4.6266,13.8830
170,0.83,3.9565,+0.0104,1.9231,2.0334,0.0174,+0.1638,4.9098,12.8844
171,0.81,3.9474,+0.0005,1.9259,2.0215,0.0166,+0.1169,4.2430,12.5464
172,0.81,3.9515,+0.0026,1.9257,2.0258,0.0182,+0.1391,4.4036,12.5596
173,0.81,3.9498,-0.0047,1.9288,2.0211,0.0335,+0.0913,3.9731,12.9839
174,0.83,3.9559,+0.0054,1.9362,2.0197,0.0155,+0.2145,4.1003,13.4490
175,0.83,3.9595,+0.0101,1.9250,2.0345,0.0284,+0.3639,4.3167,12.6579
176,0.82,3.9454,+0.0042,1.9062,2.0392,0.0128,+0.3349,4.0080,11.9300
177,0.84,3.9440,+0.0017,1.9149,2.0291,0.0139,+0.2200,4.3125,12.4732
178,0.82,3.9368,-0.0016,1.9209,2.0160,0.0156,+0.3816,4.8163,13.5371
179,0.83,3.9522,+0.0038,1.9296,2.0226,0.0255,+0.2982,4.4142,13.6962
180,0.82,3.9599,+0.0080,1.9293,2.0307,0.0201,+0.1646,3.8602,12.5041
181,0.83,3.9658,-0.0095,1.9174,2.0484,0.0198,+0.2038,4.2336,12.1815
182,0.81,3.9627,+0.0009,1.9210,2.0418,0.0123,+0.2919,3.8287,12.8127
183,0.82,3.9605,-0.0109,1.9286,2.0319,0.0211,+0.2005,4.1395,12.4799
184,0.82,3.9571,+0.0067,1.9178,2.0393,0.0324,+0.2664,4.6590,13.0574
185,0.82,3.9573,-0.0018,1.9254,2.0319,0.0201,+0.1655,4.5340,13.3818
186,0.82,3.9487,+0.0023,1.9218,2.0268,0.0163,+0.1644,4.3156,13.0830
187,0.82,3.9435,+0.0102,1.9174,2.0261,0.0148,+0.0849,3.9388,12.9593
188,0.82,3.9545,+0.0173,1.9185,2.0360,0.0153,+0.1013,4.1867,13.3342
189,0.82,3.9440,-0.0030,1.9269,2.0171,0.0277,+0.0990,4.2089,12.2484
190,0.83,3.9419,+0.0042,1.9020,2.0399,0.0123,+0.1253,4.0374,12.2651
191,0.83,3.9525,-0.0008,1.9145,2.0380,0.0136,+0.2545,4.2328,12.7425
192,0.82,3.9542,-0.0120,1.9171,2.0371,0.0250,+0.2459,3.9839,12.2041
193,0.83,3.9567,+0.0064,1.9134,2.0433,0.0193,+0.2632,4.3681,13.2098
194,0.83,3.9652,-0.0006,1.9154,2.0498,0.0208,+0.2340,4.2972,13.0505
195,0.82,3.9587,+0.0117,1.9086,2.0501,0.0141,+0.2273,4.1204,12.5583
196,0.83,3.9381,+0.0042,1.9165,2.0216,0.0232,+0.2698,4.0036,11.9931
197,0.83,3.9591,+0.0014,1.9228,2.0363,0.0160,+0.1503,4.3314,13.0206
198,0.81,3.9776,+0.0046,1.9480,2.0296,0.0317,+0.1055,4.5324,13.3322
199,0.82,3.9544,+0.0105,1.9259,2.0286,0.0256,+0.1240,4.2043,13.1503
200,0.83,3.9657,+0.0013,1.9130,2.0526,0.0157,+0.0859,4.7077,13.4777
201,0.80,3.9600,-0.0024,1.9272,2.0328,0.0182,+0.0944,4.4780,13.9736
202,0.80,3.9656,-0.0033,1.9317,2.0339,0.0201,+0.1822,4.4815,13.9983
203,0.81,3.9658,+0.0093,1.9283,2.0375,0.0458,+0.1694,4.8512,14.1372
204,0.80,3.9679,-0.0024,1.9285,2.0393,0.0271,+0.0920,4.2585,13.9429
205,0.81,3.9810,-0.0004,1.9188,2.0622,0.0222,+0.0318,4.3382,13.3235
206,0.82,3.9740,-0.0031,1.9305,2.0436,0.0238,+0.1122,4.2949,12.8980
207,0.81,3.9685,-0.0111,1.9281,2.0404,0.0155,+0.2481,4.5046,13.5130
208,0.82,3.9548,-0.0016,1.9098,2.0451,0.0161,+0.2558,4.4060,12.6336
209,0.83,3.9543,-0.0017,1.9054,2.0489,0.0247,+0.2117,3.5109,11.8555
210,0.81,3.9617,+0.0103,1.9222,2.0395,0.0281,+0.1658,3.9071,12.5775
211,0.80,3.9613,+0.0026,1.9300,2.0313,0.0169,+0.1777,4.0597,12.8536
212,0.80,3.9705,-0.0005,1.9255,2.0450,0.0122,+0.1952,4.3304,14.0876
213,0.81,3.9474,-0.0019,1.9264,2.0210,0.0135,+0.0848,4.2405,12.9199
214,0.80,3.9653,-0.0058,1.9429,2.0223,0.0421,-0.0169,3.9682,12.6609
215,0.83,3.9565,+0.0055,1.9224,2.0341,0.0270,-0.0956,4.2976,12.1247
216,0.82,3.9434,+0.0038,1.9174,2.0260,0.0143,-0.1855,4.3011,12.3302
217,0.82,3.9561,-0.0093,1.9306,2.0255,0.0202,-0.1661,4.5126,13.2047
218,0.82,3.9588,+0.0056,1.9248,2.0340,0.0269,-0.3342,4.5216,13.1531
219,0.80,3.9532,-0.0097,1.9241,2.0292,0.0220,-0.3131,4.5316,13.2995
220,0.80,3.9383,+0.0008,1.9306,2.0078,0.0225,-0.1842,4.3583,12.8362
221,0.80,3.9387,-0.0096,1.9311,2.0076,0.0131,-0.1536,4.7968,12.3245
222,0.81,3.9495,+0.0082,1.9273,2.0222,0.0168,-0.2579,4.7413,13.3244
223,0.79,3.9492,+0.0043,1.9240,2.0252,0.0147,-0.1899,3.9393,12.3067
224,0.82,3.9461,-0.0170,1.9271,2.0190,0.0130,-0.2593,3.8653,12.6350
225,0.82,3.9533,+0.0002,1.9210,2.0324,0.0138,-0.0874,3.8255,12.0340
226,0.81,3.9465,-0.0125,1.9225,2.0240,0.0149,-0.0748,4.1916,12.7443
227,0.82,3.9257,-0.0015,1.9204,2.0052,0.0165,+0.0873,3.9946,12.0880
228,0.82,3.9304,+0.0091,1.9157,2.0147,0.0371,+0.0923,4.6392,12.7682
229,0.80,3.9361,+0.0033,1.9267,2.0094,0.0152,+0.1994,3.7317,11.6393
230,0.81,3.9607,-0.0019,1.9205,2.0402,0.0474,+0.3287,3.7569,12.5232
231,0.82,3.9441,+0.0148,1.9237,2.0205,0.0181,+0.2483,3.8105,12.2426
232,0.80,3.9577,+0.0009,1.9287,2.0289,0.0221,+0.2083,3.6218,11.9522
233,0.81,3.9370,+0.0007,1.9078,2.0293,0.0139,+0.1825,3.3434,11.3396
234,0.80,3.9493,-0.0025,1.9052,2.0441,0.0115,+0.0822,3.2942,12.0225
235,0.82,3.9583,+0.0072,1.9113,2.0470,0.0160,+0.0806,3.7414,12.2265
236,0.80,3.9462,-0.0051,1.9145,2.0317,0.0139,+0.0726,4.0296,11.6836
237,0.81,3.9465,+0.0155,1.9278,2.0187,0.0141,+0.0358,4.0454,11.8569
238,0.81,3.9534,+0.0109,1.9271,2.0263,0.0125,-0.0266,4.2348,11.9330
239,0.81,3.9614,-0.0040,1.9148,2.0466,0.0104,+0.0433,4.2674,12.5072
240,0.81,3.9598,-0.0046,1.9207,2.0391,0.0189,-0.0237,4.2028,12.2094
241,0.79,3.9622,+0.0050,1.9308,2.0314,0.0308,-0.0599,4.1843,12.3901
242,0.80,3.9478,+0.0065,1.9161,2.0317,0.0161,+0.0960,4.0799,11.8125
243,0.81,3.9484,+0.0011,1.9214,2.0270,0.0231,+0.0844,3.5475,11.0139
244,0.80,3.9633,+0.0182,1.9275,2.0358,0.0391,+0.0414,4.2826,12.5338
245,0.81,3.9511,+0.0030,1.9092,2.0418,0.0111,+0.0430,3.7920,10.9968
246,0.80,3.9565,-0.0047,1.9114,2.0451,0.0168,+0.0357,3.8193,11.4439
247,0.81,3.9546,-0.0034,1.9085,2.0461,0.0124,-0.2059,4.1104,12.7806
248,0.80,3.9536,-0.0033,1.9028,2.0508,0.0101,-0.0101,4.3516,12.6055
249,0.82,3.9531,-0.0032,1.9102,2.0429,0.0114,-0.0061,3.9187,11.2999
250,0.79,3.9576,+0.0109,1.9184,2.0392,0.0153,+0.0023,4.5229,12.7645
251,0.80,3.9499,-0.0003,1.9195,2.0303,0.0138,-0.0310,4.8631,13.2544
252,0.78,3.9571,-0.0009,1.9259,2.0312,0.0135,+0.0990,4.5866,13.5529
253,0.80,3.9634,+0.0059,1.9291,2.0343,0.0143,+0.0943,4.5634,13.2587
254,0.80,3.9706,-0.0090,1.9234,2.0472,0.0164,+0.0780,4.4169,12.9654
255,0.80,3.9596,+0.0160,1.9145,2.0450,0.0372,-0.0889,4.5248,12.5051
256,0.78,3.9478,+0.0134,1.9197,2.0281,0.0250,-0.0739,4.2854,11.9702
257,0.81,3.9628,-0.0053,1.9150,2.0478,0.0192,-0.1381,4.1104,12.2112
258,0.81,3.9630,-0.0073,1.9026,2.0603,0.0154,+0.1665,4.3788,11.8633
259,0.81,3.9572,-0.0162,1.9054,2.0518,0.0168,+0.0015,4.2861,11.7579
260,0.81,3.9445,-0.0193,1.9130,2.0315,0.0170,-0.0203,3.8608,10.8516
261,0.80,3.9454,-0.0017,1.9097,2.0357,0.0122,-0.0844,4.0946,11.1492
262,0.79,3.9410,+0.0106,1.9120,2.0290,0.0110,-0.1058,4.2805,11.7868
263,0.80,3.9516,+0.0060,1.9209,2.0307,0.0138,-0.0047,3.9062,11.6120
264,0.80,3.9515,-0.0013,1.9209,2.0305,0.0117,-0.0688,4.4300,11.5771
265,0.80,3.9476,-0.0028,1.9317,2.0159,0.0087,-0.0464,4.6630,12.0130
266,0.81,3.9558,+0.0045,1.9173,2.0385,0.0197,+0.0620,4.4791,11.9611
267,0.80,3.9552,-0.0064,1.9267,2.0286,0.0212,+0.3621,4.2259,10.9454
268,0.79,3.9409,-0.0060,1.9169,2.0240,0.0208,+0.3862,3.5168,10.3090
269,0.80,3.9426,+0.0054,1.9149,2.0277,0.0163,+0.4173,3.4793,10.3454
270,0.82,3.9448,-0.0038,1.9204,2.0244,0.0336,+0.3513,3.5550,10.4049
271,0.80,3.9406,+0.0001,1.9135,2.0272,0.0213,+0.1417,3.2891,9.9382
272,0.79,3.9444,-0.0135,1.9073,2.0371,0.0167,+0.1867,3.5236,10.2240
273,0.80,3.9401,-0.0026,1.9000,2.0401,0.0107,+0.1525,3.1870,9.5622
274,0.82,3.9644,+0.0098,1.8999,2.0645,0.0088,+0.1052,3.6587,10.7989
275,0.80,3.9596,-0.0003,1.8904,2.0692,0.0130,+0.1029,3.4916,10.0759
276,0.82,3.9539,-0.0044,1.8976,2.0564,0.0090,+0.2195,3.5058,10.0767
277,0.81,3.9577,-0.0111,1.9263,2.0314,0.0169,+0.2941,3.9068,11.4596
278,0.79,3.9684,+0.0117,1.9227,2.0457,0.0649,+0.1829,3.6395,11.0427
279,0.81,3.9450,-0.0033,1.9337,2.0113,0.0195,+0.2490,3.5146,10.8525
280,0.80,3.9603,-0.0057,1.9218,2.0385,0.0196,+0.3089,3.5081,11.2278
281,0.80,3.9662,+0.0000,1.9115,2.0547,0.0173,+0.3348,3.2659,11.3805
282,0.81,3.9633,+0.0211,1.9150,2.0483,0.0306,+0.4016,3.5300,11.0687
283,0.81,3.9322,-0.0022,1.9090,2.0232,0.0139,+0.4040,3.4947,10.4429
284,0.79,3.9473,+0.0132,1.9092,2.0381,0.0305,+0.4834,4.0533,11.3570
285,0.81,3.9545,+0.0048,1.9126,2.0419,0.0178,+0.4468,3.9471,10.7167
286,0.83,3.9393,-0.0043,1.8990,2.0403,0.0155,+0.3807,3.2562,9.9840
287,0.81,3.9396,+0.0014,1.9129,2.0267,0.0206,+0.4311,3.4950,10.5871
288,0.82,3.9547,+0.0055,1.9263,2.0284,0.0186,+0.3174,3.4013,10.4014
