step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
58,0.90,4.8163,+0.0000,2.8163,2.0000,0.3466,-0.0000,0.0000,0.0000
59,0.88,4.7625,-0.0000,2.7625,2.0000,0.1519,-0.0000,-0.0000,0.0000
60,0.89,4.7981,+0.0000,2.7981,2.0000,0.1315,+0.0000,-0.0000,0.0000
61,0.90,4.7673,+0.0000,2.7673,2.0000,0.1408,+0.0000,-0.0000,-0.0000
62,0.89,4.7165,-0.0000,2.7165,2.0000,0.1161,-0.0000,0.0000,-0.0000
63,0.88,4.7800,+0.0000,2.7800,2.0000,0.1674,+0.0000,-0.0000,0.0000
64,0.89,4.7603,+0.0000,2.7602,2.0000,0.1050,-0.0000,-0.0000,0.0000
65,0.89,4.7133,+0.0000,2.7133,2.0000,0.0817,+0.0000,0.0000,0.0000
66,0.89,4.7434,-0.0000,2.7434,2.0000,0.1808,+0.0000,-0.0000,0.0000
67,0.90,4.7005,-0.0000,2.7005,2.0000,0.0713,-0.0000,-0.0000,0.0000
68,0.90,4.7049,+0.0000,2.7049,2.0000,0.0653,-0.0000,-0.0000,-0.0000
69,0.89,4.7160,+0.0000,2.7160,2.0000,0.0717,-0.0000,-0.0000,-0.0000
70,0.87,4.7175,+0.0000,2.7175,2.0000,0.0678,-0.0000,0.0000,0.0000
71,0.90,4.7249,-0.0000,2.7249,2.0000,0.0923,+0.0000,-0.0000,-0.0000
72,0.89,4.7536,-0.0000,2.7536,2.0000,0.1062,+0.0000,-0.0000,0.0000
73,0.90,4.7438,-0.0000,2.7438,2.0000,0.0879,-0.0000,0.0000,0.0000
74,0.89,4.7431,+0.0000,2.7431,2.0000,0.1408,-0.0000,0.0000,0.0000
75,0.91,4.7278,-0.0000,2.7278,2.0000,0.0896,-0.0000,0.0000,-0.0000
76,0.90,4.7066,-0.0000,2.7066,2.0000,0.0693,+0.0000,0.0000,-0.0000
77,0.90,4.7592,+0.0000,2.7592,2.0000,0.5574,-0.0000,0.0000,0.0000
78,0.90,4.7297,+0.0000,2.7297,2.0000,0.1659,+0.0000,0.0000,0.0000
79,0.92,4.7709,+0.0000,2.7709,2.0000,0.2207,+0.0000,-0.0000,-0.0000
80,0.89,4.7353,+0.0000,2.7353,2.0000,0.1560,-0.0000,-0.0000,-0.0000
81,0.89,4.7076,-0.0000,2.7076,2.0000,0.0680,+0.0000,0.0000,-0.0000
82,0.88,4.7278,+0.0000,2.7278,2.0000,0.0655,+0.0000,-0.0000,-0.0000
83,0.89,4.7245,+0.0000,2.7245,2.0000,0.0677,-0.0000,0.0000,-0.0000
84,0.89,4.7218,-0.0000,2.7218,2.0000,0.0676,-0.0000,-0.0000,0.0001
85,0.89,4.7540,-0.0000,2.7540,2.0000,0.1082,-0.0000,0.0000,-0.0000
86,0.88,4.7471,-0.0000,2.7471,2.0000,0.1012,-0.0000,0.0000,0.0000
87,0.90,4.7406,+0.0000,2.7406,2.0000,0.1026,+0.0000,-0.0000,-0.0000
88,0.90,4.7259,-0.0000,2.7259,2.0000,0.0648,+0.0000,0.0000,-0.0000
89,0.88,4.7408,+0.0000,2.7408,2.0000,0.0969,+0.0000,-0.0000,-0.0000
90,0.89,4.7601,+0.0000,2.7601,2.0000,0.1191,+0.0000,0.0000,-0.0000
91,0.88,4.7883,+0.0000,2.7883,2.0000,0.2000,+0.0000,-0.0000,-0.0000
92,0.89,4.7268,+0.0000,2.7268,2.0000,0.0623,-0.0000,-0.0000,0.0000
93,0.89,4.7289,+0.0000,2.7289,2.0000,0.0903,-0.0000,-0.0000,-0.0000
94,0.88,4.7610,+0.0000,2.7610,2.0000,0.1080,-0.0000,0.0000,-0.0000
95,0.88,4.7542,+0.0000,2.7542,2.0000,0.1140,+0.0000,-0.0000,0.0000
96,0.89,4.7451,+0.0000,2.7451,2.0000,0.1157,-0.0000,0.0000,-0.0000
97,0.90,4.7395,+0.0000,2.7395,2.0000,0.1325,-0.0000,0.0000,0.0000
98,0.90,4.7285,+0.0000,2.7285,2.0000,0.1486,-0.0000,0.0000,-0.0000
99,0.88,4.7075,-0.0000,2.7075,2.0000,0.1281,-0.0000,-0.0000,-0.0000
100,0.89,4.6832,+0.0000,2.6832,2.0000,0.0631,+0.0000,0.0000,-0.0000
101,0.91,4.7370,-0.0000,2.7370,2.0000,0.1361,+0.0000,0.0000,0.0000
102,0.88,4.7414,-0.0000,2.7414,2.0000,0.1075,-0.0000,-0.0000,-0.0000
103,0.91,4.7177,-0.0000,2.7177,2.0000,0.1313,+0.0000,0.0000,-0.0000
104,0.89,4.7279,-0.0001,2.7278,2.0000,0.1243,+0.0000,0.0000,-0.0001
105,0.90,4.7166,-0.0000,2.7166,2.0000,0.0750,-0.0000,-0.0000,0.0000
106,0.90,4.7256,-0.0000,2.7256,2.0000,0.0993,-0.0000,0.0000,-0.0000
107,0.88,4.7476,-0.0000,2.7476,2.0000,0.0751,+0.0000,-0.0000,0.0000
108,0.89,4.7648,-0.0000,2.7648,2.0000,0.1279,+0.0000,-0.0000,-0.0000
109,0.90,4.7280,+0.0000,2.7280,2.0000,0.0823,-0.0000,-0.0000,0.0000
110,0.91,4.7254,-0.0000,2.7254,2.0000,0.0768,+0.0000,-0.0000,0.0000
111,0.89,4.7107,-0.0000,2.7107,2.0000,0.0948,-0.0000,-0.0000,-0.0000
112,0.90,4.7591,+0.0000,2.7591,2.0000,0.1502,-0.0000,-0.0000,0.0000
113,0.89,4.7533,+0.0000,2.7533,2.0000,0.1140,+0.0000,-0.0000,-0.0000
114,0.90,4.7356,-0.0000,2.7356,2.0000,0.0996,-0.0000,0.0000,-0.0000
115,0.89,4.7670,+0.0000,2.7670,2.0000,0.1734,-0.0000,0.0000,0.0000
116,0.89,4.7728,+0.0000,2.7728,2.0000,0.3652,-0.0000,0.0000,0.0000
117,0.90,4.7897,+0.0000,2.7897,2.0000,0.2575,-0.0000,-0.0000,-0.0000
118,0.89,4.7112,+0.0000,2.7112,2.0000,0.1307,+0.0000,-0.0000,-0.0000
119,0.91,4.7143,+0.0000,2.7143,2.0000,0.1026,-0.0000,0.0000,-0.0000
120,0.90,4.7450,-0.0000,2.7450,2.0000,0.1358,+0.0000,0.0000,-0.0000
121,0.91,4.7452,-0.0000,2.7452,2.0000,0.1121,-0.0000,-0.0000,0.0000
122,0.90,4.7939,-0.0000,2.7939,2.0000,0.1456,+0.0000,-0.0000,0.0000
123,0.90,4.7524,-0.0000,2.7524,2.0000,0.1120,+0.0000,-0.0000,0.0000
124,0.88,4.7894,+0.0000,2.7894,2.0000,0.2340,+0.0000,-0.0000,-0.0000
125,0.89,4.8058,-0.0000,2.8058,2.0000,0.1909,-0.0000,0.0000,-0.0000
126,0.88,4.7461,-0.0000,2.7461,2.0000,0.0815,+0.0000,0.0000,0.0000
127,0.91,4.7446,-0.0000,2.7446,2.0000,0.1128,-0.0000,-0.0000,0.0000
128,0.88,4.7587,+0.0000,2.7587,2.0000,0.1879,+0.0000,0.0000,0.0000
129,0.89,4.7371,+0.0000,2.7371,2.0000,0.1174,+0.0000,-0.0000,-0.0000
130,0.88,4.7492,+0.0000,2.7492,2.0000,0.1190,-0.0000,-0.0000,-0.0000
131,0.89,4.7358,+0.0000,2.7358,2.0000,0.1047,-0.0000,0.0000,0.0000
132,0.89,4.7826,-0.0000,2.7826,2.0000,0.1378,-0.0000,0.0000,0.0000
133,0.91,4.7782,-0.0000,2.7782,2.0000,0.1232,-0.0000,-0.0000,0.0000
134,0.90,4.7760,-0.0000,2.7760,2.0000,0.2022,-0.0000,-0.0000,0.0000
135,0.91,4.7505,+0.0000,2.7505,2.0000,0.2012,-0.0000,0.0000,-0.0000
136,0.90,4.6959,-0.0000,2.6959,2.0000,0.0428,-0.0000,-0.0000,-0.0000
137,0.88,4.7200,+0.0000,2.7200,2.0000,0.0757,-0.0000,0.0000,-0.0000
138,0.89,4.7732,+0.0000,2.7732,2.0000,0.1271,-0.0000,0.0000,0.0000
139,0.90,4.7190,+0.0000,2.7190,2.0000,0.0662,+0.0000,0.0000,-0.0000
140,0.90,4.6882,-0.0000,2.6882,2.0000,0.0631,-0.0000,-0.0000,0.0000
141,0.90,4.6742,-0.0000,2.6742,2.0000,0.0913,-0.0000,0.0000,0.0000
142,0.87,4.6992,-0.0000,2.6992,2.0000,0.0994,-0.0000,-0.0000,-0.0000
143,0.89,4.7146,-0.0000,2.7146,2.0000,0.0639,-0.0000,0.0000,-0.0000
144,0.90,4.7247,-0.0000,2.7247,2.0000,0.1003,-0.0000,0.0000,-0.0000
145,0.88,4.7063,+0.0000,2.7063,2.0000,0.0862,+0.0000,-0.0000,0.0000
146,0.90,4.7071,+0.0000,2.7071,2.0000,0.0858,+0.0000,0.0000,0.0000
147,0.91,4.6957,+0.0000,2.6957,2.0000,0.0665,+0.0000,-0.0000,-0.0000
148,0.89,4.7421,+0.0000,2.7421,2.0000,0.1028,-0.0000,-0.0000,-0.0000
149,0.89,4.7195,+0.0000,2.7195,2.0000,0.0648,+0.0000,-0.0000,0.0000
150,0.91,4.7265,-0.0000,2.7265,2.0000,0.0745,-0.0000,0.0000,-0.0000
151,0.89,4.7369,+0.0000,2.7369,2.0000,0.0892,-0.0000,0.0000,0.0000
152,0.90,4.7316,+0.0000,2.7316,2.0000,0.0721,-0.0000,0.0000,0.0000
153,0.89,4.7430,+0.0000,2.7430,2.0000,0.0701,-0.0000,0.0000,0.0000
154,0.89,4.7235,+0.0000,2.7235,2.0000,0.0791,+0.0000,0.0000,0.0000
155,0.89,4.7677,-0.0000,2.7677,2.0000,0.1235,+0.0000,0.0000,-0.0000
156,0.90,4.7848,-0.0000,2.7848,2.0000,0.2895,+0.0000,0.0000,0.0000
157,0.90,4.7089,-0.0000,2.7089,2.0000,0.0960,+0.0000,0.0000,-0.0000
158,0.90,4.7502,-0.0000,2.7502,2.0000,0.0959,-0.0000,-0.0000,0.0000
159,0.88,4.7581,+0.0000,2.7581,2.0000,0.0835,+0.0000,0.0000,-0.0000
160,0.89,4.7685,-0.0000,2.7685,2.0000,0.1247,-0.0000,-0.0000,-0.0000
161,0.88,4.7558,+0.0000,2.7558,2.0000,0.1338,+0.0000,0.0000,-0.0000
162,0.89,4.6978,+0.0000,2.6978,2.0000,0.0633,-0.0000,0.0000,-0.0000
163,0.89,4.6765,+0.0000,2.6765,2.0000,0.0370,+0.0000,0.0000,-0.0000
164,0.90,4.7157,+0.0000,2.7157,2.0000,0.0740,+0.0000,0.0000,-0.0000
165,0.89,4.7013,-0.0000,2.7013,2.0000,0.0476,+0.0000,-0.0000,-0.0000
166,0.89,4.6858,+0.0000,2.6858,2.0000,0.0588,-0.0000,-0.0000,-0.0000
167,0.90,4.6732,+0.0000,2.6732,2.0000,0.0611,+0.0000,0.0000,-0.0000
168,0.91,4.6699,-0.0000,2.6699,2.0000,0.0515,-0.0000,-0.0000,-0.0000
169,0.91,4.7517,+0.0000,2.7517,2.0000,0.3333,-0.0000,-0.0000,-0.0000
170,0.88,4.7090,+0.0000,2.7090,2.0000,0.0883,+0.0000,-0.0000,-0.0000
171,0.89,4.7141,-0.0000,2.7141,2.0000,0.1067,-0.0000,0.0000,0.0000
172,0.90,4.7004,+0.0000,2.7004,2.0000,0.0687,+0.0000,-0.0000,0.0000
173,0.88,4.7007,-0.0000,2.7007,2.0000,0.0911,-0.0000,-0.0000,0.0000
174,0.88,4.6744,+0.0000,2.6744,2.0000,0.0510,-0.0000,0.0000,0.0000
175,0.90,4.6848,+0.0000,2.6848,2.0000,0.0591,+0.0000,-0.0000,-0.0000
176,0.91,4.7746,+0.0000,2.7746,2.0000,0.3767,+0.0000,-0.0000,0.0000
177,0.89,4.7624,+0.0000,2.7623,2.0000,0.1188,+0.0000,-0.0000,0.0001
178,0.89,4.7726,-0.0001,2.7725,2.0001,0.1658,+0.0000,-0.0000,0.0001
179,0.88,4.7589,+0.0000,2.7589,2.0000,0.1494,+0.0000,-0.0000,-0.0000
180,0.88,4.7188,+0.0000,2.7188,2.0000,0.0850,-0.0000,-0.0000,-0.0000
181,0.90,4.7868,-0.0000,2.7868,2.0000,0.1998,-0.0000,-0.0000,-0.0000
182,0.90,4.7775,-0.0000,2.7775,2.0000,0.1131,+0.0000,-0.0000,0.0000
183,0.87,4.7408,+0.0000,2.7408,2.0000,0.0696,+0.0000,0.0000,-0.0000
184,0.89,4.7393,+0.0000,2.7393,2.0000,0.1326,+0.0000,0.0000,-0.0000
185,0.88,4.7118,-0.0000,2.7118,2.0000,0.0729,-0.0000,-0.0000,0.0000
186,0.89,4.6990,-0.0000,2.6990,2.0000,0.0589,+0.0000,0.0000,-0.0000
187,0.89,4.7448,+0.0000,2.7448,2.0000,0.1239,-0.0000,0.0000,-0.0000
188,0.88,4.7067,-0.0000,2.7067,2.0000,0.0600,+0.0000,-0.0000,-0.0000
189,0.90,4.7165,+0.0000,2.7165,2.0000,0.0843,-0.0000,0.0000,0.0000
190,0.89,4.7298,+0.0000,2.7298,2.0000,0.1068,+0.0000,-0.0000,0.0000
191,0.91,4.7033,-0.0000,2.7033,2.0000,0.0867,+0.0000,0.0000,-0.0000
192,0.89,4.6930,-0.0000,2.6930,2.0000,0.1019,+0.0000,-0.0000,0.0000
193,0.89,4.7008,+0.0000,2.7008,2.0000,0.0627,-0.0000,-0.0000,-0.0000
194,0.87,4.7512,+0.0000,2.7512,2.0000,0.1324,+0.0000,-0.0000,0.0000
195,0.90,4.7027,-0.0000,2.7027,2.0000,0.0567,-0.0000,-0.0000,-0.0000
196,0.90,4.7062,-0.0000,2.7062,2.0000,0.0530,+0.0000,0.0000,-0.0000
197,0.90,4.7266,-0.0000,2.7266,2.0000,0.0588,-0.0000,-0.0000,0.0000
198,0.89,4.8068,+0.0000,2.8068,2.0000,0.2484,+0.0000,0.0000,-0.0000
199,0.90,4.7800,+0.0000,2.7800,2.0000,0.1502,+0.0000,-0.0000,-0.0001
200,0.89,4.7565,-0.0000,2.7565,2.0000,0.0889,+0.0000,-0.0000,-0.0000
201,0.88,4.7166,+0.0000,2.7166,2.0000,0.0685,-0.0000,0.0000,0.0000
202,0.89,4.7344,-0.0000,2.7344,2.0000,0.1449,-0.0000,-0.0000,0.0000
203,0.88,4.7089,+0.0000,2.7089,2.0000,0.0678,+0.0000,-0.0000,-0.0000
204,0.89,4.7092,+0.0000,2.7092,2.0000,0.0817,+0.0000,0.0000,-0.0000
205,0.89,4.7169,-0.0000,2.7169,2.0000,0.0890,-0.0000,0.0000,0.0000
206,0.88,4.7422,-0.0000,2.7422,2.0000,0.1523,+0.0000,0.0000,-0.0000
207,0.88,4.7682,+0.0000,2.7682,2.0000,0.1658,-0.0000,-0.0000,-0.0000
208,0.88,4.7561,-0.0000,2.7561,2.0000,0.0995,+0.0000,-0.0000,0.0000
209,0.87,4.8013,-0.0000,2.8013,2.0000,0.1354,+0.0000,-0.0000,-0.0000
210,0.89,4.8026,+0.0000,2.8026,2.0000,0.1213,+0.0000,-0.0000,-0.0000
211,0.88,4.8332,+0.0000,2.8332,2.0000,0.2020,-0.0000,-0.0000,0.0000
212,0.88,4.8414,+0.0000,2.8414,2.0000,0.2254,+0.0000,-0.0000,-0.0000
213,0.89,4.7860,+0.0000,2.7860,2.0000,0.1306,-0.0000,-0.0000,0.0000
214,0.88,4.7709,-0.0000,2.7709,2.0000,0.1060,-0.0000,-0.0000,-0.0000
215,0.89,4.7555,+0.0000,2.7555,2.0000,0.1107,+0.0000,0.0000,0.0000
216,0.89,4.7125,+0.0000,2.7125,2.0000,0.0652,-0.0000,0.0000,0.0000
217,0.88,4.7270,-0.0000,2.7270,2.0000,0.0810,-0.0000,0.0000,0.0000
218,0.88,4.7408,-0.0000,2.7408,2.0000,0.1070,-0.0000,0.0000,0.0000
219,0.90,4.7208,-0.0000,2.7208,2.0000,0.0883,+0.0000,-0.0000,-0.0000
220,0.88,4.7396,-0.0000,2.7396,2.0000,0.1020,-0.0000,-0.0000,-0.0000
221,0.89,4.7496,+0.0000,2.7496,2.0000,0.1304,-0.0000,-0.0000,-0.0000
222,0.89,4.7630,-0.0000,2.7630,2.0000,0.1068,+0.0000,-0.0000,0.0000
223,0.89,4.7542,+0.0000,2.7542,2.0000,0.1001,+0.0000,-0.0000,-0.0000
224,0.90,4.7292,+0.0000,2.7292,2.0000,0.0914,-0.0000,0.0000,-0.0000
225,0.88,4.7250,-0.0000,2.7250,2.0000,0.0789,+0.0000,-0.0000,-0.0000
226,0.89,4.7087,+0.0000,2.7087,2.0000,0.0615,+0.0000,0.0000,0.0000
227,0.89,4.7538,+0.0000,2.7538,2.0000,0.0850,+0.0000,-0.0000,0.0000
228,0.87,4.7383,-0.0000,2.7383,2.0000,0.1444,+0.0000,0.0000,-0.0000
229,0.88,4.7218,+0.0000,2.7218,2.0000,0.0868,-0.0000,-0.0000,-0.0000
230,0.89,4.7531,-0.0000,2.7531,2.0000,0.1178,-0.0000,-0.0000,-0.0000
231,0.86,4.7885,-0.0000,2.7885,2.0000,0.2933,+0.0000,-0.0000,-0.0000
232,0.89,4.7822,+0.0000,2.7822,2.0000,0.1046,+0.0000,-0.0000,-0.0000
233,0.86,4.7713,+0.0000,2.7713,2.0000,0.1407,-0.0000,0.0000,-0.0000
234,0.88,4.7483,+0.0000,2.7484,2.0000,0.2835,+0.0000,0.0000,0.0000
235,0.90,4.7094,-0.0000,2.7094,2.0000,0.0565,-0.0000,-0.0000,-0.0000
236,0.87,4.7284,-0.0000,2.7284,2.0000,0.1575,+0.0000,0.0000,-0.0000
237,0.88,4.6805,+0.0000,2.6805,2.0000,0.0668,-0.0000,0.0000,-0.0000
238,0.88,4.7329,-0.0000,2.7329,2.0000,0.2239,+0.0000,0.0000,0.0000
239,0.87,4.7017,+0.0000,2.7016,2.0000,0.0763,-0.0000,0.0000,0.0000
240,0.89,4.7017,+0.0000,2.7017,2.0000,0.0807,-0.0000,0.0000,-0.0000
241,0.87,4.7529,+0.0000,2.7530,2.0000,0.1610,+0.0000,-0.0000,-0.0000
242,0.89,4.7620,+0.0000,2.7620,2.0000,0.1300,+0.0000,0.0000,-0.0000
243,0.88,4.7885,+0.0000,2.7885,2.0000,0.1221,+0.0000,0.0000,-0.0000
244,0.89,4.7660,+0.0000,2.7660,2.0000,0.1365,-0.0000,0.0000,-0.0000
245,0.88,4.7418,+0.0000,2.7418,2.0000,0.0968,+0.0000,-0.0000,-0.0000
246,0.89,4.7589,+0.0000,2.7589,2.0000,0.3481,+0.0000,0.0000,0.0000
247,0.89,4.7187,+0.0000,2.7187,2.0000,0.0919,+0.0000,0.0000,0.0000
248,0.91,4.7324,+0.0000,2.7324,2.0000,0.0938,+0.0000,0.0000,0.0000
249,0.86,4.7465,-0.0000,2.7465,2.0000,0.0939,+0.0000,-0.0000,0.0000
250,0.88,4.7966,+0.0000,2.7966,2.0000,0.1811,+0.0000,-0.0000,-0.0000
251,0.89,4.7823,+0.0000,2.7823,2.0000,0.1017,-0.0000,0.0000,-0.0000
252,0.87,4.7382,+0.0000,2.7382,2.0000,0.0848,+0.0000,0.0000,0.0000
253,0.89,4.6663,-0.0000,2.6663,2.0000,0.0445,+0.0000,-0.0000,0.0000
254,0.89,4.6947,-0.0000,2.6947,2.0000,0.0840,+0.0000,0.0000,-0.0000
255,0.89,4.6809,-0.0000,2.6809,2.0000,0.0540,+0.0000,0.0000,0.0000
256,0.85,4.7308,-0.0000,2.7308,2.0000,0.0509,-0.0000,0.0000,0.0000
257,0.88,4.7780,+0.0000,2.7780,2.0000,0.1188,+0.0000,0.0000,0.0000
258,0.86,4.7784,-0.0000,2.7784,2.0000,0.0886,+0.0000,0.0000,-0.0000
259,0.88,4.8137,+0.0000,2.8137,2.0000,0.1548,+0.0000,-0.0000,-0.0000
260,0.86,4.7713,+0.0000,2.7713,2.0000,0.1421,+0.0000,-0.0000,-0.0000
261,0.86,4.8344,-0.0000,2.8344,2.0000,0.2172,+0.0000,-0.0000,0.0000
262,0.86,4.9030,-0.0000,2.9030,2.0000,0.4086,+0.0000,-0.0000,0.0000
263,0.87,4.8006,+0.0000,2.8006,2.0000,0.1830,+0.0000,0.0000,0.0000
264,0.88,4.7864,-0.0000,2.7864,2.0000,0.2612,+0.0000,0.0000,0.0000
265,0.88,4.8121,+0.0000,2.8121,2.0000,0.3274,+0.0000,0.0000,-0.0000
266,0.88,4.8065,-0.0000,2.8065,2.0000,0.2279,-0.0000,-0.0000,0.0000
267,0.90,4.7708,-0.0000,2.7708,2.0000,0.1121,+0.0000,0.0000,0.0000
268,0.89,4.7610,-0.0000,2.7610,2.0000,0.1188,-0.0000,0.0000,0.0000
269,0.87,4.7312,+0.0000,2.7312,2.0000,0.0934,-0.0000,-0.0000,0.0000
270,0.88,4.7547,-0.0000,2.7547,2.0000,0.1307,-0.0000,-0.0000,0.0000
271,0.89,4.7271,-0.0000,2.7271,2.0000,0.0723,-0.0000,-0.0000,-0.0000
272,0.88,4.7479,+0.0000,2.7479,2.0000,0.0757,-0.0000,0.0000,0.0000
273,0.89,4.7604,+0.0000,2.7604,2.0000,0.1211,-0.0000,0.0000,0.0000
274,0.89,4.7544,-0.0000,2.7544,2.0000,0.0962,+0.0000,-0.0000,0.0000
275,0.86,4.7263,+0.0000,2.7263,2.0000,0.0830,+0.0000,-0.0000,0.0000
276,0.88,4.7072,-0.0000,2.7072,2.0000,0.0545,-0.0000,-0.0000,-0.0000
277,0.87,4.7262,+0.0000,2.7262,2.0000,0.0617,+0.0000,-0.0000,-0.0000
278,0.88,4.7534,+0.0000,2.7534,2.0000,0.0896,+0.0000,-0.0000,0.0000
279,0.88,4.7547,-0.0000,2.7547,2.0000,0.0993,-0.0000,0.0000,-0.0000
280,0.87,4.7731,+0.0000,2.7731,2.0000,0.1110,+0.0000,-0.0000,-0.0000
281,0.88,4.8074,+0.0000,2.8074,2.0000,0.1293,-0.0000,-0.0000,-0.0000
282,0.85,4.7473,-0.0000,2.7473,2.0000,0.1085,-0.0000,-0.0000,0.0000
