step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
133,0.89,4.7325,-0.0064,2.7168,2.0157,0.0142,+0.0995,1.3376,4.4726
134,0.89,4.7336,+0.0014,2.7111,2.0225,0.0113,+0.0715,1.3172,4.4297
135,0.89,4.7507,-0.0032,2.7095,2.0412,0.0269,+0.1099,1.3321,4.8071
136,0.88,4.7390,+0.0052,2.6839,2.0551,0.0110,+0.2978,0.9257,4.6217
137,0.87,4.7598,-0.0016,2.7194,2.0404,0.0242,+0.1791,1.2199,4.9082
138,0.88,4.7324,-0.0024,2.7157,2.0167,0.0104,+0.1475,0.9666,4.2923
139,0.87,4.7240,-0.0052,2.6741,2.0499,0.0126,+0.1280,1.0274,3.8798
140,0.90,4.7362,-0.0008,2.7293,2.0068,0.0172,+0.0790,0.9932,4.2555
141,0.88,4.7552,-0.0087,2.7126,2.0426,0.0162,+0.1168,1.0789,4.5342
142,0.89,4.7320,-0.0017,2.7090,2.0230,0.0105,+0.1332,1.1918,4.3311
143,0.88,4.7358,-0.0072,2.7059,2.0299,0.0120,+0.1052,1.2675,4.6968
144,0.89,4.7443,+0.0018,2.7181,2.0262,0.0169,+0.0118,1.2009,4.9556
145,0.88,4.7520,-0.0003,2.7278,2.0241,0.0230,+0.0248,1.1888,4.7397
146,0.88,4.7262,+0.0011,2.7338,1.9925,0.0137,-0.0097,1.3233,4.7975
147,0.89,4.7504,+0.0058,2.7273,2.0232,0.0115,-0.0029,1.2579,4.4460
148,0.89,4.7524,-0.0130,2.7334,2.0190,0.0342,-0.0245,1.4602,4.7632
149,0.87,4.7423,+0.0033,2.7196,2.0227,0.0248,-0.0488,1.1712,4.4946
150,0.88,4.7459,+0.0049,2.7669,1.9790,0.0306,-0.1668,1.0886,4.3114
151,0.90,4.7514,+0.0061,2.7557,1.9958,0.0158,-0.1309,1.1634,4.4842
152,0.87,4.7400,+0.0032,2.7501,1.9900,0.0098,-0.0385,1.2085,4.5402
153,0.88,4.7412,+0.0069,2.7452,1.9960,0.0321,+0.0742,1.0735,4.4320
154,0.87,4.7622,-0.0046,2.7680,1.9942,0.0294,+0.0031,1.2535,4.8552
155,0.87,4.7563,-0.0023,2.7508,2.0055,0.0240,+0.1054,1.1946,5.1674
156,0.89,4.7350,-0.0003,2.7102,2.0247,0.0130,+0.0850,1.0719,4.9541
157,0.88,4.7423,-0.0073,2.7194,2.0230,0.0123,-0.0254,1.2985,5.2833
158,0.88,4.7646,+0.0004,2.7343,2.0303,0.0351,+0.0891,1.1813,4.9760
159,0.87,4.7389,+0.0085,2.6951,2.0438,0.0155,+0.0186,1.0896,4.4814
160,0.88,4.7446,+0.0076,2.7339,2.0108,0.0121,+0.0370,1.1463,4.7346
161,0.88,4.7412,+0.0091,2.7396,2.0015,0.0219,-0.0809,1.0118,4.5081
162,0.88,4.7605,+0.0006,2.7745,1.9860,0.0341,-0.0236,1.1335,4.4884
163,0.89,4.7513,+0.0047,2.7589,1.9923,0.0223,-0.1296,0.9055,4.3448
164,0.88,4.7336,-0.0020,2.7187,2.0149,0.0118,-0.1181,1.0693,4.4107
165,0.88,4.7319,+0.0005,2.7058,2.0261,0.0134,-0.1593,0.9805,4.3254
166,0.88,4.7263,+0.0119,2.6672,2.0591,0.0103,-0.1262,0.7434,4.3606
167,0.89,4.7555,-0.0034,2.6624,2.0931,0.0480,-0.0965,1.1431,6.4155
168,0.88,4.7638,+0.0103,2.6879,2.0759,0.0445,-0.2554,0.9985,5.1752
169,0.88,4.7220,+0.0040,2.6601,2.0619,0.0148,-0.1624,0.8908,4.2060
170,0.89,4.7196,+0.0107,2.6668,2.0528,0.0091,-0.1885,0.9711,4.5338
171,0.87,4.7111,+0.0105,2.6366,2.0746,0.0068,-0.1563,0.9115,4.4326
172,0.89,4.7443,+0.0039,2.7035,2.0408,0.0412,-0.0919,0.7997,4.4338
173,0.88,4.7288,-0.0007,2.7478,1.9810,0.0838,-0.1052,0.5849,4.1291
174,0.89,4.7373,+0.0006,2.7117,2.0255,0.0125,-0.0493,0.9183,4.2571
175,0.89,4.7347,+0.0074,2.7029,2.0318,0.0186,-0.0655,0.8514,4.2930
176,0.88,4.7407,+0.0083,2.7147,2.0260,0.0377,-0.0458,0.7938,3.9662
177,0.90,4.7532,-0.0042,2.7102,2.0431,0.0284,+0.0415,1.0204,4.6082
178,0.88,4.7259,+0.0140,2.6885,2.0374,0.0085,-0.0312,0.9313,4.1333
179,0.89,4.7348,+0.0020,2.7132,2.0216,0.0128,+0.0266,1.0041,4.6263
180,0.86,4.7235,+0.0065,2.7012,2.0223,0.0166,+0.0586,0.9462,4.3930
181,0.90,4.7268,+0.0018,2.6942,2.0325,0.0082,+0.0598,0.9139,4.2758
182,0.89,4.7481,-0.0056,2.7364,2.0116,0.0374,+0.0047,0.8621,4.0690
183,0.89,4.7467,-0.0057,2.7610,1.9857,0.0261,-0.0358,0.7945,3.9765
184,0.88,4.7487,-0.0017,2.7127,2.0360,0.0250,-0.0066,0.8705,4.3192
185,0.89,4.7452,-0.0010,2.6985,2.0468,0.0138,-0.0064,0.8229,4.5780
186,0.89,4.7417,-0.0038,2.7015,2.0402,0.0134,+0.0112,0.8590,4.6288
187,0.88,4.7492,-0.0084,2.7401,2.0091,0.0269,+0.0238,0.9456,4.8226
188,0.88,4.7364,-0.0009,2.7210,2.0154,0.0112,-0.0163,0.8295,4.6560
189,0.89,4.7522,-0.0041,2.7288,2.0234,0.0140,-0.0485,0.8906,4.5207
190,0.91,4.7324,+0.0031,2.6791,2.0533,0.0070,+0.0353,0.8234,4.3693
191,0.90,4.7311,+0.0030,2.6789,2.0521,0.0095,+0.0401,0.7750,4.0632
192,0.89,4.7579,+0.0082,2.7245,2.0334,0.0396,+0.0377,0.7788,3.7682
193,0.87,4.7226,+0.0098,2.7059,2.0167,0.0264,-0.0164,0.7535,3.8730
194,0.88,4.7487,+0.0061,2.7374,2.0113,0.0247,-0.0399,0.7695,4.2310
195,0.89,4.7627,-0.0013,2.7486,2.0141,0.0358,-0.0241,0.8538,4.5895
196,0.87,4.7358,-0.0066,2.7109,2.0249,0.0126,+0.0032,0.7923,4.6253
197,0.88,4.7531,-0.0019,2.7653,1.9879,0.0190,-0.1301,0.9986,4.8211
198,0.88,4.7437,+0.0034,2.7260,2.0177,0.0111,-0.1348,0.8819,4.6431
199,0.89,4.7422,+0.0013,2.7271,2.0151,0.0147,-0.1558,0.9658,4.9029
200,0.89,4.7401,+0.0002,2.7200,2.0201,0.0101,-0.2212,0.9322,4.8541
201,0.85,4.7556,-0.0054,2.7476,2.0080,0.0261,-0.2010,0.8595,4.3568
202,0.86,4.7325,-0.0043,2.6924,2.0401,0.0070,-0.2561,0.7627,4.3438
203,0.90,4.7385,-0.0022,2.7030,2.0355,0.0202,-0.1487,0.8949,4.5585
204,0.88,4.7386,-0.0061,2.6918,2.0468,0.0154,-0.0905,0.9130,4.4746
205,0.87,4.7328,-0.0185,2.7095,2.0233,0.0136,-0.0709,0.8285,4.4358
206,0.86,4.7206,-0.0053,2.6878,2.0328,0.0073,-0.1845,0.9035,4.4360
207,0.88,4.7427,-0.0050,2.7290,2.0137,0.0189,-0.0818,0.9229,4.3862
208,0.86,4.7477,+0.0034,2.7575,1.9902,0.0199,-0.1376,0.8176,4.3275
209,0.86,4.7468,-0.0016,2.7854,1.9614,0.0207,-0.0822,0.9963,4.7026
210,0.87,4.7748,+0.0013,2.7907,1.9841,0.0272,-0.1593,1.0129,4.8322
211,0.87,4.7527,-0.0021,2.7735,1.9793,0.0216,-0.1049,1.0575,4.9828
212,0.89,4.7325,+0.0014,2.7102,2.0223,0.0132,-0.1039,1.1151,5.1899
213,0.89,4.7377,-0.0035,2.7137,2.0240,0.0134,-0.1522,1.2421,4.8172
214,0.86,4.7443,+0.0022,2.7231,2.0212,0.0166,-0.0738,1.0655,4.4153
215,0.88,4.7630,+0.0028,2.7674,1.9956,0.0756,-0.1197,1.1185,4.4400
216,0.88,4.7181,-0.0001,2.6887,2.0294,0.0122,-0.1194,1.0004,4.1023
217,0.86,4.7203,-0.0078,2.6691,2.0513,0.0102,-0.0492,0.9210,3.7814
218,0.89,4.7260,-0.0103,2.6629,2.0631,0.0052,-0.0674,0.9885,3.9941
219,0.86,4.7324,-0.0086,2.6992,2.0332,0.0079,-0.0421,1.0084,3.9206
220,0.87,4.7413,+0.0030,2.7099,2.0315,0.0156,+0.0058,1.2612,4.2898
221,0.87,4.7382,-0.0007,2.7314,2.0068,0.0080,+0.0554,1.2679,4.7281
222,0.89,4.7351,-0.0003,2.6877,2.0474,0.0100,+0.0191,1.2140,4.7504
223,0.89,4.7283,+0.0082,2.6804,2.0480,0.0093,+0.0364,1.0765,4.0552
224,0.87,4.7378,+0.0072,2.6497,2.0881,0.0068,+0.0425,1.1620,4.5892
225,0.87,4.7326,+0.0111,2.6930,2.0397,0.0159,+0.0226,1.0578,4.3418
226,0.88,4.7473,+0.0032,2.6978,2.0495,0.0173,-0.0776,1.0669,4.3966
227,0.88,4.7660,+0.0089,2.7418,2.0242,0.0839,-0.1238,1.1279,4.1398
228,0.88,4.7509,+0.0144,2.7125,2.0384,0.0284,-0.0827,1.0493,4.4703
229,0.86,4.7603,-0.0024,2.6985,2.0619,0.0250,-0.1509,1.4103,5.2388
230,0.86,4.7200,+0.0100,2.6580,2.0620,0.0093,-0.0601,1.0624,4.4909
231,0.87,4.7449,+0.0051,2.7112,2.0337,0.0134,-0.0995,1.3756,5.1637
232,0.88,4.7292,+0.0063,2.7051,2.0241,0.0098,-0.0032,1.2759,4.7301
233,0.85,4.7319,+0.0018,2.6877,2.0442,0.0056,-0.0335,1.3370,4.8877
234,0.88,4.7287,-0.0066,2.6730,2.0557,0.0050,+0.0457,1.3298,4.7689
235,0.89,4.7437,-0.0128,2.7072,2.0366,0.0066,+0.1049,1.3178,4.8674
236,0.89,4.7802,+0.0004,2.8015,1.9787,0.0887,+0.0290,0.9674,4.1795
237,0.89,4.7515,-0.0128,2.7275,2.0240,0.0161,+0.0460,1.1118,4.1252
238,0.87,4.7268,+0.0002,2.7009,2.0259,0.0094,-0.0431,0.9006,3.7322
239,0.86,4.7456,-0.0021,2.7203,2.0253,0.0153,-0.0276,1.0412,4.0105
240,0.87,4.7298,-0.0067,2.7115,2.0182,0.0098,+0.0307,0.9909,3.7268
241,0.86,4.7436,+0.0071,2.7359,2.0077,0.0113,-0.0238,0.9764,4.2272
242,0.87,4.7143,-0.0065,2.6811,2.0332,0.0047,-0.0306,1.0798,4.4576
243,0.87,4.7316,+0.0048,2.7341,1.9975,0.0212,-0.0192,1.0144,4.4785
244,0.88,4.7234,+0.0038,2.7325,1.9909,0.0091,-0.0283,1.1129,4.5016
245,0.88,4.7219,-0.0062,2.7107,2.0112,0.0098,-0.0470,1.0663,4.4325
246,0.86,4.7325,+0.0097,2.6837,2.0489,0.0105,-0.0720,1.2225,4.3399
247,0.86,4.7469,-0.0059,2.7200,2.0269,0.0271,+0.0195,1.2659,4.7312
248,0.87,4.7587,-0.0049,2.7482,2.0105,0.0425,-0.0011,1.7012,5.3377
249,0.88,4.7497,-0.0022,2.7570,1.9927,0.0179,+0.0871,1.0308,4.2515
250,0.87,4.7619,+0.0068,2.7597,2.0022,0.0376,+0.0594,1.1374,4.3379
251,0.87,4.7488,-0.0013,2.7080,2.0407,0.0140,+0.1538,1.1336,4.3838
252,0.88,4.7363,+0.0086,2.7335,2.0028,0.0078,+0.0674,1.2471,4.2012
253,0.87,4.7570,+0.0014,2.7757,1.9813,0.0266,+0.0221,1.3218,4.5650
254,0.87,4.7366,-0.0007,2.7635,1.9731,0.0225,-0.1100,1.2780,4.7011
255,0.86,4.7156,+0.0053,2.7086,2.0070,0.0063,-0.0112,1.1743,4.3828
256,0.86,4.7171,-0.0018,2.7118,2.0052,0.0059,-0.1079,1.0831,4.3449
257,0.87,4.7237,-0.0047,2.6784,2.0454,0.0095,-0.0009,1.2176,4.1519
258,0.89,4.7271,+0.0008,2.6781,2.0489,0.0038,-0.0729,1.2063,4.3894
259,0.89,4.7487,+0.0019,2.7053,2.0434,0.0178,+0.0339,1.4017,4.8820
260,0.90,4.7582,+0.0014,2.6907,2.0675,0.0168,-0.0063,1.3138,4.8975
261,0.87,4.7303,+0.0060,2.6779,2.0524,0.0072,+0.0014,1.2579,4.9679
262,0.88,4.7501,+0.0069,2.7029,2.0472,0.0246,-0.0960,1.1516,4.7833
263,0.88,4.7279,-0.0014,2.6788,2.0491,0.0161,-0.0752,1.0604,4.2747
264,0.88,4.7287,-0.0074,2.6668,2.0619,0.0119,-0.0610,1.0704,4.5369
265,0.88,4.7283,-0.0022,2.6871,2.0412,0.0083,+0.0298,1.2192,4.6289
266,0.87,4.7334,-0.0037,2.6686,2.0648,0.0049,+0.0334,1.1220,4.8590
267,0.88,4.7633,-0.0001,2.7433,2.0201,0.0292,-0.0168,1.1618,4.8702
268,0.88,4.7370,-0.0055,2.7128,2.0242,0.0181,-0.1224,1.1861,4.8391
269,0.89,4.7396,-0.0003,2.6978,2.0418,0.0161,-0.1850,1.0111,4.7637
270,0.87,4.7478,+0.0026,2.7373,2.0105,0.0207,-0.0971,1.0071,5.0359
271,0.87,4.7406,-0.0114,2.7290,2.0116,0.0140,-0.1265,1.0182,4.3822
272,0.86,4.7467,-0.0076,2.7058,2.0409,0.0119,-0.2157,1.0820,4.5298
273,0.87,4.7235,-0.0028,2.7027,2.0209,0.0121,-0.1657,0.9550,3.6585
274,0.87,4.7344,-0.0024,2.7070,2.0275,0.0067,-0.1546,1.0006,4.2325
275,0.87,4.7261,-0.0068,2.6913,2.0349,0.0065,-0.0764,1.0322,4.3588
276,0.87,4.7291,-0.0017,2.7087,2.0204,0.0096,-0.0370,0.9474,4.1538
277,0.85,4.7277,-0.0040,2.6887,2.0390,0.0085,+0.0313,0.8960,4.1726
278,0.87,4.7294,-0.0063,2.7041,2.0254,0.0091,-0.0055,1.1205,4.7482
279,0.87,4.7418,-0.0074,2.7135,2.0283,0.0290,+0.1301,1.1788,4.6033
280,0.86,4.7370,-0.0067,2.6735,2.0634,0.0097,+0.0722,1.4170,4.8483
281,0.87,4.7341,-0.0032,2.6998,2.0344,0.0080,+0.0456,1.3504,4.7275
282,0.86,4.7407,-0.0030,2.7224,2.0184,0.0227,+0.0297,1.2040,4.5876
283,0.87,4.7352,-0.0059,2.7367,1.9985,0.0295,-0.0285,1.0911,4.3362
284,0.87,4.7256,-0.0051,2.6815,2.0441,0.0104,-0.0050,1.1837,4.4356
285,0.86,4.7154,+0.0001,2.7045,2.0110,0.0045,-0.0395,1.2451,4.3370
286,0.89,4.7198,+0.0062,2.7028,2.0170,0.0086,-0.0653,1.1681,4.0435
287,0.88,4.7189,+0.0047,2.6726,2.0462,0.0056,-0.0353,1.3334,4.6580
288,0.88,4.7139,+0.0008,2.6799,2.0341,0.0051,-0.1267,1.2050,4.6424
