step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
117,0.70,9.4939,+0.5598,2.5208,6.9731,516.2756,-0.0151,0.2476,23.1563
118,0.74,6.1571,-0.0183,2.5109,3.6463,4.5927,+0.0094,0.2323,6.0153
119,0.72,6.7618,+0.2021,2.5253,4.2365,28.2983,-0.0096,0.2590,9.0565
120,0.72,9.3990,-0.4320,2.5277,6.8713,909.9360,+0.0313,0.1233,22.5714
121,0.75,5.8226,+0.1060,2.5516,3.2710,14.2074,-0.1101,0.1610,4.6435
122,0.72,5.8894,+0.2034,2.5502,3.3392,2.3402,-0.0194,0.2140,5.0363
123,0.74,6.3246,+0.1052,2.5248,3.7998,7.1651,-0.0575,0.3329,7.1231
124,0.75,6.2334,+0.3273,2.5451,3.6882,7.3376,-0.0376,0.1788,7.0018
125,0.71,6.1443,+0.3505,2.5463,3.5980,11.6661,-0.0317,-0.0538,6.6166
126,0.72,6.2078,+0.3665,2.5538,3.6540,4.3285,-0.0294,0.2667,7.5498
127,0.75,6.8240,+1.7176,2.5483,4.2757,60.7299,-0.0091,0.1821,10.2235
128,0.75,6.5748,+0.2613,2.5605,4.0143,19.3864,+0.0540,0.1655,9.3832
129,0.72,11.8281,+0.5136,2.5570,9.2711,1531.4447,-0.0232,0.2028,33.5082
130,0.72,6.9401,+2.2121,2.5496,4.3906,30.0117,+0.0740,0.2302,9.7387
131,0.70,6.3562,+0.5711,2.5381,3.8180,5.7082,-0.0442,0.0564,8.4585
132,0.71,6.2370,+0.4058,2.5492,3.6878,22.0299,-0.0604,0.2464,10.1847
133,0.73,6.4355,+0.0018,2.5439,3.8916,17.1647,+0.0003,0.3615,9.1805
134,0.76,5.9702,+0.0250,2.5473,3.4229,3.7173,-0.0259,0.3031,7.6716
135,0.76,6.3176,+0.3710,2.5405,3.7771,8.4423,-0.0633,0.3773,9.7305
136,0.76,6.3982,+0.5158,2.5337,3.8645,41.5691,+0.0193,0.3040,9.8652
137,0.75,5.7926,+1.3896,2.5470,3.2456,22.8602,+0.0578,0.3572,7.1054
138,0.74,5.7853,+0.4189,2.5391,3.2462,3.2576,-0.0506,0.2467,6.5240
139,0.73,6.1503,+0.2930,2.5416,3.6087,4.6556,-0.0430,0.3915,7.3996
140,0.75,6.1375,+0.4128,2.5492,3.5883,17.1315,+0.0063,0.3753,9.3012
141,0.73,6.5635,+0.1839,2.5428,4.0207,46.3853,-0.0413,0.3685,11.0624
142,0.75,6.0255,+0.1324,2.5365,3.4890,3.4104,+0.0322,0.3638,6.8037
143,0.75,13.7367,-1.6702,2.5329,11.2039,4458.5483,+0.0095,0.2731,47.0412
144,0.72,6.0280,+0.0844,2.5387,3.4894,2.8411,+0.0019,0.2670,7.2429
145,0.72,6.2130,-0.0644,2.5362,3.6768,20.1313,-0.0005,0.2431,7.5230
146,0.72,6.9021,+1.2676,2.5464,4.3557,34.6161,+0.0687,0.2118,10.9771
147,0.71,8.7182,+1.8678,2.5312,6.1870,259.1209,+0.0613,0.2061,19.6875
148,0.73,7.5767,-0.3896,2.5323,5.0444,82.0211,+0.0055,0.1896,14.1855
149,0.73,7.7276,-0.8414,2.5411,5.1865,103.5094,+0.0335,0.2503,14.5131
150,0.71,8.2033,+0.7529,2.5467,5.6566,159.0487,-0.0430,0.2302,18.3947
151,0.72,6.2608,+0.1116,2.5458,3.7151,2.5470,-0.0774,0.2620,7.4963
152,0.73,7.3486,-0.5825,2.5499,4.7987,55.3441,-0.0400,0.3220,13.2465
153,0.72,6.3241,+0.0560,2.5338,3.7904,2.2237,+0.0084,0.1845,8.3844
154,0.74,6.9802,+0.0031,2.5305,4.4497,20.8867,+0.0106,0.1784,10.2003
155,0.70,28.7023,+10.2702,2.5288,26.1735,42284.5898,-0.0258,0.1564,117.6338
156,0.72,14.0305,-2.4271,2.5315,11.4990,4683.4438,+0.0511,0.2497,48.2752
157,0.73,14.6088,+0.7735,2.5471,12.0617,4933.7954,+0.0797,0.1499,45.8006
158,0.72,12.4289,-1.5814,2.5468,9.8821,1510.9771,+0.0230,0.2399,40.2388
159,0.73,7.7451,+0.0072,2.5433,5.2018,144.1899,+0.0262,0.3446,14.1584
160,0.74,6.9101,+0.4370,2.5419,4.3682,46.8238,-0.0394,0.3572,10.3018
161,0.74,6.5114,+0.7614,2.5541,3.9574,15.5144,-0.0129,0.3522,8.4233
162,0.74,6.2151,+0.0570,2.5444,3.6707,2.8339,-0.0246,0.3609,7.1909
163,0.72,6.9142,+0.4791,2.5602,4.3539,33.4708,-0.0862,0.3276,10.7124
164,0.74,7.2823,-0.5899,2.5428,4.7395,100.3386,-0.0640,0.2603,13.2737
165,0.73,6.6241,-0.0679,2.5524,4.0717,19.9044,-0.0371,0.2764,9.9046
166,0.73,7.1084,+0.0419,2.5579,4.5505,36.0189,+0.0221,0.2685,13.2986
167,0.72,6.7928,+0.4717,2.5664,4.2264,25.4782,-0.0536,0.2464,10.0303
168,0.74,6.1935,+0.0889,2.5617,3.6318,30.7093,-0.0251,0.2028,8.9708
169,0.75,6.1823,+0.4912,2.5535,3.6288,7.3676,+0.0172,0.2731,7.7457
170,0.73,6.6997,+0.3160,2.5581,4.1416,41.1066,+0.0005,0.1738,10.1580
171,0.74,5.8437,+0.0838,2.5727,3.2710,3.1250,-0.0315,0.2771,5.9732
172,0.75,5.9664,+0.5553,2.5865,3.3798,3.8299,-0.0568,0.3319,6.8512
173,0.75,7.0191,+0.2639,2.5576,4.4615,151.6077,-0.0085,0.1306,11.8376
174,0.74,6.1485,+0.0058,2.5736,3.5749,6.6115,-0.0046,0.2228,7.1405
175,0.72,6.0448,+0.0770,2.5723,3.4726,3.1666,-0.0763,0.2775,6.2702
176,0.73,5.7483,+0.3210,2.5578,3.1906,1.9323,-0.1263,0.2456,5.2326
177,0.71,24.9215,+24.4476,2.5595,22.3620,31262.9297,-0.0766,0.2933,101.9011
178,0.73,6.0882,+0.5278,2.5606,3.5276,10.8451,-0.0568,0.3576,6.9384
179,0.72,9.2358,+1.0503,2.5640,6.6718,633.6129,-0.0550,0.4470,23.1432
180,0.76,5.7629,+0.1332,2.5456,3.2173,1.6095,-0.0466,0.1884,5.6245
181,0.71,6.0755,+0.3445,2.5474,3.5281,1.9134,+0.0148,0.3625,6.4661
182,0.72,6.9256,+0.2615,2.5411,4.3846,10.5359,-0.0270,0.2410,9.8177
183,0.73,6.4300,+0.3451,2.5496,3.8804,8.3260,+0.0385,0.1738,8.4883
184,0.74,5.9020,+0.1676,2.5437,3.3583,1.1759,+0.0508,0.1329,5.7797
185,0.75,29.3714,-2.7761,2.5610,26.8104,54731.2109,+0.0198,0.0421,118.8616
186,0.73,7.7005,+0.6202,2.5505,5.1500,298.7996,+0.0305,0.1421,18.4940
187,0.72,6.1852,+0.0822,2.5385,3.6467,4.4456,+0.0710,0.1866,6.4298
188,0.73,7.9351,+0.4923,2.5383,5.3968,205.1217,+0.0214,0.1628,16.0441
189,0.70,6.2436,-0.1496,2.5326,3.7110,3.2146,+0.0260,0.1102,6.9690
190,0.71,6.5735,+0.1905,2.5281,4.0455,8.9642,-0.0026,0.2229,8.2508
191,0.71,6.6438,+0.0805,2.5287,4.1151,12.8112,+0.0406,0.1548,10.3658
192,0.75,9.0564,+1.2194,2.5402,6.5162,542.3834,-0.0827,0.1808,23.5896
193,0.73,6.3853,+0.6635,2.5351,3.8502,15.7180,-0.0054,0.1953,8.8445
194,0.77,6.2214,+0.3085,2.5538,3.6676,5.0982,+0.0353,0.1647,6.8371
195,0.73,6.6774,+0.1614,2.5718,4.1056,27.6931,-0.0241,0.0938,10.9681
196,0.74,7.7519,+0.7643,2.5547,5.1972,55.8510,-0.0915,0.0893,14.2800
197,0.71,9.9207,-0.7385,2.5372,7.3835,505.9736,+0.0026,0.1964,26.1172
198,0.71,6.4583,+0.5774,2.5333,3.9250,11.3428,-0.0665,0.2084,9.7003
199,0.73,6.1820,+0.7847,2.5283,3.6537,3.1009,-0.0829,0.1432,7.4913
200,0.74,6.3123,+0.4466,2.5190,3.7933,11.0102,-0.0255,0.1172,8.2232
201,0.71,7.8335,+0.9041,2.5361,5.2974,179.3587,-0.0353,0.2369,16.9037
202,0.72,6.6830,+0.7403,2.5480,4.1350,61.0965,-0.0037,0.0749,10.3863
203,0.70,8.0052,+0.5659,2.5663,5.4389,472.3372,-0.0575,0.2303,16.7229
204,0.72,5.7031,+0.2217,2.5370,3.1661,9.0977,+0.0149,0.1841,5.4306
205,0.73,16.6993,+5.0604,2.5452,14.1541,11345.5410,-0.0196,0.2615,59.8836
206,0.73,6.1524,+0.5626,2.5371,3.6152,4.4969,-0.0925,0.3073,8.0555
207,0.73,10.0280,-0.2626,2.5224,7.5056,406.0121,-0.0903,0.1441,27.4872
208,0.72,8.4993,+0.2205,2.5473,5.9520,122.1067,+0.0125,0.4436,19.1167
209,0.72,9.4064,-0.5119,2.5535,6.8530,701.0847,-0.0220,0.4509,23.7879
210,0.71,7.4171,+0.7692,2.5403,4.8768,102.0329,+0.1189,0.2442,14.7952
211,0.71,4.8243,-1.6167,2.5388,2.2856,345.8755,-0.0390,0.3541,0.6803
212,0.72,6.7093,+0.4768,2.5316,4.1777,9.6087,-0.0039,0.1568,10.7397
213,0.73,6.7520,+0.9323,2.5353,4.2167,41.1471,-0.0303,0.3513,10.1897
214,0.72,6.1436,+0.1037,2.5427,3.6009,6.1193,-0.0052,0.3267,6.6503
215,0.71,6.0167,+0.8471,2.5280,3.4887,2.3209,-0.0722,0.2199,6.5149
216,0.74,34.7601,+37.0817,2.5535,32.2066,81023.2500,+0.0228,0.1717,152.8226
217,0.74,7.3371,-0.2469,2.5611,4.7760,104.4735,-0.0328,0.2172,11.8961
218,0.75,6.3023,+0.0328,2.5528,3.7495,17.1521,-0.0268,0.1582,7.9418
219,0.71,6.5048,+0.2379,2.5508,3.9540,14.6811,+0.0251,0.2115,8.5439
220,0.73,6.1153,-0.8211,2.5381,3.5772,3.3320,-0.0389,0.1596,7.5278
221,0.72,6.0645,-0.0785,2.5380,3.5264,7.3370,-0.0480,0.1040,7.2485
222,0.75,6.1352,+0.1084,2.5272,3.6080,6.8666,+0.0305,0.1240,7.4704
223,0.75,6.7417,+0.5020,2.5171,4.2245,21.9203,-0.0322,0.0674,10.0149
224,0.72,8.0216,+0.4240,2.5225,5.4990,65.2295,-0.0342,0.1703,16.3368
225,0.75,15.2125,+0.6257,2.5256,12.6869,7370.9199,-0.0227,0.2027,51.5963
226,0.73,6.5095,+0.0581,2.5287,3.9809,12.3902,-0.0488,0.1059,8.1685
227,0.73,7.3312,+0.7140,2.5305,4.8007,38.6114,-0.1175,0.2432,13.6246
228,0.71,6.5642,-0.0016,2.5400,4.0242,19.9700,-0.0031,0.2007,9.4785
229,0.69,7.0556,+0.5037,2.5336,4.5219,55.3015,-0.0439,0.0685,11.0739
230,0.71,6.8266,+0.0905,2.5358,4.2909,24.7557,-0.0523,0.0752,11.0883
231,0.73,6.8508,+0.8567,2.5433,4.3075,24.8262,-0.0228,0.2000,10.9291
232,0.73,6.5445,+0.0003,2.5397,4.0048,41.7819,-0.0621,0.2568,9.7148
233,0.74,6.3340,+0.5811,2.5626,3.7714,10.6415,-0.0128,0.2124,8.6193
234,0.72,6.5573,+0.9263,2.5697,3.9876,16.3693,+0.0042,0.1276,9.2416
235,0.70,6.7790,+0.7235,2.5529,4.2262,31.6909,+0.0801,0.0727,10.4873
236,0.70,17.3323,+3.4836,2.5417,14.7906,9989.7236,+0.0010,0.0918,61.7718
237,0.71,7.1624,-0.1735,2.5531,4.6093,88.6203,-0.0366,0.1125,13.0012
238,0.73,6.1672,+0.3105,2.5375,3.6297,5.1164,-0.1677,0.1422,6.9927
239,0.73,7.2285,+0.1576,2.5411,4.6873,61.7442,-0.0887,0.1211,12.5886
240,0.70,6.3516,+0.0025,2.5546,3.7970,6.7126,-0.0573,0.0943,7.7599
241,0.68,14.5269,-3.5860,2.5692,11.9577,5677.7998,+0.0706,0.2014,50.1984
242,0.69,8.8431,+0.8473,2.5517,6.2914,167.8630,+0.0103,0.1022,18.5568
243,0.72,9.4740,+0.5848,2.5486,6.9254,251.5052,-0.0211,0.2640,24.7990
244,0.70,6.6309,+0.4264,2.5649,4.0660,6.5076,+0.0430,0.2455,9.4262
245,0.74,6.2558,-0.1906,2.5520,3.7038,6.2042,-0.0458,0.3445,6.9164
246,0.72,6.8944,+0.4055,2.5364,4.3580,24.4500,-0.0735,0.3295,9.4327
247,0.73,8.9519,+0.3188,2.5388,6.4131,298.3030,-0.0183,0.0996,21.1999
248,0.73,7.8564,-0.5273,2.5315,5.3249,81.8118,-0.0476,0.0940,15.8800
249,0.74,9.4828,+3.6183,2.5354,6.9474,650.1246,-0.0848,0.1547,23.6397
250,0.70,7.0205,+0.8674,2.5373,4.4832,24.1702,-0.0505,0.2714,11.0409
251,0.70,6.3177,+0.4337,2.5312,3.7865,6.6145,-0.0318,0.4209,7.6063
252,0.72,6.8250,+0.3258,2.5349,4.2900,36.0025,-0.0569,0.3483,10.4815
253,0.72,6.5537,+0.8459,2.5407,4.0131,15.2674,-0.0514,0.2540,9.4251
254,0.71,7.4880,-0.0387,2.5282,4.9598,84.5257,-0.1586,0.3183,13.2837
255,0.71,8.5947,-0.2331,2.5373,6.0574,90.9404,-0.0693,0.2759,20.8600
256,0.71,7.1202,+0.1300,2.5469,4.5733,93.0019,-0.0472,0.2144,13.7895
257,0.70,8.4251,+0.9691,2.5565,5.8686,270.5161,+0.0015,0.3699,19.1017
258,0.69,8.5814,+0.1613,2.5670,6.0144,234.6453,-0.0500,0.4797,19.8261
259,0.73,6.4588,-0.2195,2.5490,3.9098,20.9567,+0.0224,0.3378,9.8900
260,0.70,6.2657,+0.3595,2.5377,3.7281,7.5558,+0.1443,0.2486,8.2875
261,0.71,8.0569,+1.6902,2.5380,5.5188,162.8212,+0.0377,0.2193,18.5310
262,0.70,6.3230,+0.3356,2.5556,3.7674,9.9267,+0.0360,0.4162,8.2850
263,0.71,6.4694,+0.6254,2.5595,3.9099,4.9991,+0.0398,0.3702,8.3352
264,0.70,6.3200,+0.8108,2.5404,3.7796,6.5468,+0.0452,0.2289,6.2625
265,0.75,8.4885,-0.3191,2.5342,5.9544,280.7702,-0.0356,0.2575,19.0984
266,0.74,8.8323,-0.8254,2.5383,6.2940,463.4272,-0.0084,0.3269,18.7481
267,0.69,8.1782,-0.6036,2.5447,5.6335,191.7401,+0.0278,0.2656,18.8098
268,0.72,11.2648,-0.4704,2.5533,8.7115,913.2905,+0.0270,0.3025,32.6583
269,0.70,5.3458,-0.5392,2.5430,2.8029,129.2192,-0.0139,0.3710,2.1984
270,0.71,8.0466,+0.3399,2.5462,5.5004,205.6112,-0.0366,0.2182,16.7944
271,0.71,7.5690,-0.1872,2.5622,5.0068,53.4462,-0.1386,0.2227,14.5338
272,0.72,8.5861,+1.0918,2.5854,6.0007,238.0018,-0.0523,0.2210,19.6729
273,0.71,7.3485,-0.1490,2.5715,4.7770,37.5283,+0.0913,0.3248,15.0117
274,0.72,7.4045,+0.5003,2.5457,4.8589,38.5465,+0.0252,0.2959,13.7707
275,0.68,8.1024,+0.0803,2.5373,5.5651,164.5953,+0.0774,0.2156,15.4310
276,0.75,9.5497,+2.7343,2.5414,7.0084,661.7755,-0.0162,0.1782,22.9116
277,0.74,6.7432,-0.2208,2.5564,4.1867,26.2069,-0.0258,0.2290,9.7743
278,0.71,5.9389,+0.0503,2.5628,3.3761,3.6446,-0.0786,0.2668,7.7603
279,0.71,11.8865,+1.7921,2.5714,9.3151,3100.9072,-0.0783,0.2895,36.9358
280,0.69,6.8654,+0.5489,2.5605,4.3050,24.9385,-0.0103,0.1527,10.9288
281,0.72,6.1633,+0.2300,2.5594,3.6039,3.0618,-0.0413,0.2697,6.9749
282,0.74,6.2822,+0.1144,2.5705,3.7117,46.1673,+0.0399,0.0923,7.4665
283,0.73,6.3076,+0.0826,2.5741,3.7335,8.7518,-0.0470,0.2654,8.3828
284,0.71,6.5629,+0.1227,2.5535,4.0094,10.2220,+0.0386,0.3158,9.6777
285,0.72,6.9435,+0.6429,2.5465,4.3970,24.0545,+0.0664,0.4357,12.1173
286,0.70,6.7182,-0.2601,2.5402,4.1779,27.1671,+0.0462,0.1619,10.6420
287,0.71,6.5089,-0.3704,2.5451,3.9638,14.1912,+0.0552,0.2943,8.3568
288,0.70,7.2950,+0.6204,2.5470,4.7480,72.1927,+0.0018,0.2403,12.4894
