step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
98,0.83,3.9550,+0.0016,1.9241,2.0309,0.0228,+0.0513,3.6689,11.9081
99,0.84,3.9700,+0.0042,1.9326,2.0374,0.0783,-0.0808,3.8924,12.3154
100,0.84,3.9602,+0.0119,1.9288,2.0314,0.0283,-0.1490,3.7909,12.2360
101,0.83,3.9624,+0.0023,1.9239,2.0385,0.0241,-0.1439,3.8308,12.4891
102,0.81,3.9746,-0.0024,1.9318,2.0428,0.0362,-0.1242,4.0581,12.7982
103,0.82,3.9588,+0.0017,1.9217,2.0371,0.0264,-0.0485,4.2393,12.9779
104,0.83,3.9611,-0.0129,1.9177,2.0434,0.0192,-0.0715,4.2565,12.7993
105,0.81,3.9569,-0.0020,1.9178,2.0391,0.0189,-0.1214,4.4414,13.2727
106,0.83,3.9549,-0.0012,1.9241,2.0308,0.0298,-0.1432,4.3968,12.6827
107,0.82,3.9639,+0.0001,1.9282,2.0357,0.0196,-0.1298,4.0790,13.0938
108,0.83,3.9594,+0.0013,1.9259,2.0335,0.0162,-0.0736,4.0944,13.2936
109,0.82,3.9531,+0.0016,1.9220,2.0311,0.0150,-0.1599,3.9465,12.7036
110,0.83,3.9494,+0.0031,1.9305,2.0190,0.0165,-0.0674,3.8512,12.6137
111,0.83,3.9533,+0.0013,1.9239,2.0294,0.0182,-0.0951,4.2016,13.2848
112,0.83,3.9536,+0.0000,1.9237,2.0299,0.0197,-0.0234,4.1960,13.1832
113,0.82,3.9544,-0.0015,1.9158,2.0385,0.0182,-0.0887,3.9069,13.1697
114,0.82,3.9625,+0.0054,1.9233,2.0392,0.0201,+0.0173,3.9928,12.9549
115,0.82,3.9538,-0.0001,1.9343,2.0195,0.0254,+0.1162,3.8552,12.6431
116,0.82,3.9547,+0.0121,1.9309,2.0238,0.0202,+0.0276,4.3214,13.4136
117,0.82,3.9492,+0.0049,1.9222,2.0271,0.0207,-0.0054,4.0167,12.9539
118,0.81,3.9423,+0.0085,1.9252,2.0171,0.0287,+0.0787,3.6593,12.6433
119,0.82,3.9532,+0.0052,1.9234,2.0299,0.0170,+0.0957,3.6880,12.5756
120,0.82,3.9532,+0.0014,1.9287,2.0245,0.0242,-0.0244,3.9192,12.7707
121,0.83,3.9522,+0.0001,1.9368,2.0154,0.0227,-0.0910,4.2940,12.7612
122,0.81,3.9397,-0.0002,1.9291,2.0105,0.0306,-0.1431,4.1444,12.9383
123,0.83,3.9433,-0.0020,1.9248,2.0185,0.0201,-0.1361,4.3011,13.2203
124,0.83,3.9371,-0.0040,1.9245,2.0126,0.0181,-0.1609,3.9844,12.0285
125,0.83,3.9437,+0.0010,1.9209,2.0228,0.0195,-0.1682,3.3980,12.0054
126,0.81,3.9367,+0.0038,1.9153,2.0214,0.0168,-0.1794,3.3799,11.5435
127,0.82,3.9508,-0.0055,1.9221,2.0287,0.0229,-0.1165,3.3420,11.4581
128,0.83,3.9458,+0.0043,1.9181,2.0277,0.0217,-0.1038,3.2387,11.4069
129,0.83,3.9501,-0.0001,1.9173,2.0328,0.0180,-0.1027,3.5576,11.2950
130,0.81,3.9542,-0.0082,1.9114,2.0427,0.0210,-0.1739,3.3039,10.9440
131,0.82,3.9685,-0.0010,1.9273,2.0413,0.0368,-0.1026,3.4553,11.6751
132,0.82,3.9573,-0.0020,1.9283,2.0290,0.0356,-0.0955,3.4463,12.0635
133,0.83,3.9453,-0.0004,1.9169,2.0284,0.0134,-0.1663,3.3996,11.9152
134,0.83,3.9472,+0.0065,1.9201,2.0271,0.0271,-0.1558,3.0243,11.3186
135,0.82,3.9470,-0.0040,1.9229,2.0241,0.0240,-0.1769,3.2576,11.8727
136,0.82,3.9448,-0.0030,1.9233,2.0214,0.0189,-0.1902,3.3793,11.6314
137,0.83,3.9528,-0.0006,1.9222,2.0306,0.0152,-0.0750,3.0244,11.4500
138,0.82,3.9508,+0.0008,1.9262,2.0245,0.0199,-0.0064,2.9284,10.8506
139,0.82,3.9455,+0.0074,1.9177,2.0278,0.0162,-0.0643,3.0628,10.9522
140,0.82,3.9388,+0.0109,1.9113,2.0275,0.0151,+0.0348,3.0723,11.1423
141,0.82,3.9340,+0.0036,1.9212,2.0128,0.0190,+0.0610,2.9799,10.9410
142,0.83,3.9480,+0.0003,1.9140,2.0340,0.0198,+0.1327,3.1199,11.3625
143,0.82,3.9466,+0.0037,1.9170,2.0296,0.0130,+0.1158,3.2293,11.4968
144,0.83,3.9433,-0.0086,1.9118,2.0315,0.0149,+0.0152,3.0639,10.6755
145,0.83,3.9443,+0.0115,1.9106,2.0337,0.0173,-0.1272,3.2304,11.0179
146,0.82,3.9303,-0.0031,1.9017,2.0285,0.0274,+0.0249,3.1296,9.7753
147,0.82,3.9346,-0.0006,1.9036,2.0310,0.0179,-0.0385,3.1983,10.4170
148,0.83,3.9372,+0.0019,1.9023,2.0349,0.0134,+0.0077,3.2533,9.9839
149,0.82,3.9432,-0.0029,1.9152,2.0281,0.0186,-0.0573,3.4841,10.4925
150,0.82,3.9456,-0.0008,1.9131,2.0326,0.0145,-0.0573,3.4640,10.4612
151,0.82,3.9439,+0.0028,1.9075,2.0364,0.0202,+0.0031,3.5451,10.3573
152,0.82,3.9518,+0.0070,1.9108,2.0410,0.0212,+0.0609,3.6311,10.7517
153,0.82,3.9455,+0.0124,1.9056,2.0399,0.0141,+0.0997,3.3786,10.4378
154,0.82,3.9338,+0.0082,1.9084,2.0253,0.0155,+0.0862,3.2112,9.9947
155,0.82,3.9390,+0.0117,1.9111,2.0279,0.0155,+0.2223,3.3296,10.3421
156,0.82,3.9358,+0.0073,1.9049,2.0309,0.0152,+0.1490,3.1085,10.0097
157,0.83,3.9438,+0.0002,1.9055,2.0382,0.0173,+0.1615,3.4601,10.7561
158,0.83,3.9353,+0.0014,1.9055,2.0298,0.0201,+0.1808,3.4454,10.5417
159,0.84,3.9388,+0.0010,1.9093,2.0295,0.0230,+0.2070,3.3090,9.9765
160,0.82,3.9443,+0.0113,1.9033,2.0409,0.0320,+0.2229,3.0565,10.3558
161,0.82,3.9516,+0.0007,1.9027,2.0489,0.0352,+0.0990,3.4157,10.0679
162,0.82,3.9486,+0.0064,1.9070,2.0416,0.0235,-0.0090,3.3809,10.3885
163,0.83,3.9413,-0.0005,1.9019,2.0394,0.0175,+0.0686,3.4142,10.6178
164,0.83,3.9495,-0.0073,1.9065,2.0429,0.0377,+0.0818,3.4744,10.7079
165,0.82,3.9401,+0.0124,1.9132,2.0269,0.0229,+0.0958,3.4088,10.3591
166,0.82,3.9432,-0.0031,1.9228,2.0204,0.0237,+0.1198,3.4523,10.7348
167,0.82,3.9364,-0.0039,1.9196,2.0168,0.0184,+0.1267,3.2502,10.6272
168,0.82,3.9455,+0.0047,1.9198,2.0256,0.0188,+0.0255,3.3553,10.2572
169,0.83,3.9462,+0.0031,1.9147,2.0315,0.0300,+0.1474,3.3031,9.9725
170,0.81,3.9290,+0.0084,1.9160,2.0131,0.0202,+0.0339,3.2010,9.8460
171,0.82,3.9394,+0.0013,1.9143,2.0250,0.0157,-0.0792,3.6244,10.9374
172,0.82,3.9429,-0.0036,1.9170,2.0259,0.0228,-0.0378,3.4546,10.4399
173,0.82,3.9455,-0.0049,1.9236,2.0219,0.0259,-0.1054,3.6462,10.8681
174,0.83,3.9441,-0.0047,1.9187,2.0254,0.0278,-0.0257,3.3742,9.9558
175,0.82,3.9495,-0.0016,1.9192,2.0303,0.0358,-0.0689,3.5624,10.3396
176,0.82,3.9447,+0.0048,1.9166,2.0281,0.0231,+0.0151,3.7542,10.3636
177,0.82,3.9377,+0.0001,1.9107,2.0270,0.0255,+0.0363,3.7152,10.1346
178,0.83,3.9385,-0.0008,1.9066,2.0319,0.0156,+0.0312,3.4169,9.8694
179,0.82,3.9466,+0.0044,1.9031,2.0436,0.0129,+0.0993,3.5639,10.4006
180,0.83,3.9374,-0.0005,1.9013,2.0360,0.0195,+0.1054,3.3380,9.8143
181,0.82,3.9490,+0.0023,1.9062,2.0428,0.0199,+0.1351,3.1876,9.8707
182,0.82,3.9320,+0.0007,1.9133,2.0187,0.0283,+0.0439,3.1876,9.6209
183,0.82,3.9381,-0.0006,1.9167,2.0215,0.0225,+0.0143,3.4490,10.4844
184,0.82,3.9404,+0.0030,1.9104,2.0301,0.0246,-0.0913,3.5024,10.0481
185,0.82,3.9457,-0.0043,1.9125,2.0332,0.0184,-0.0969,3.2619,9.9640
186,0.82,3.9484,-0.0064,1.9159,2.0325,0.0219,-0.0857,3.2269,9.9969
187,0.83,3.9419,-0.0029,1.9201,2.0217,0.0218,-0.0705,3.4922,10.4084
188,0.82,3.9434,+0.0006,1.9204,2.0230,0.0253,-0.0361,3.4879,10.3124
189,0.82,3.9540,+0.0006,1.9299,2.0242,0.0234,-0.0618,3.5474,10.8186
190,0.82,3.9368,+0.0096,1.9283,2.0085,0.0220,-0.0308,3.5300,10.3697
191,0.83,3.9405,+0.0037,1.9207,2.0198,0.0159,+0.0571,3.4513,10.3118
192,0.81,3.9429,+0.0022,1.9114,2.0315,0.0187,+0.0071,3.4106,9.7184
193,0.82,3.9473,+0.0003,1.9156,2.0317,0.0258,+0.0589,3.3464,9.8567
194,0.82,3.9365,-0.0030,1.9075,2.0290,0.0237,+0.0007,3.4164,9.6886
195,0.82,3.9429,-0.0068,1.8992,2.0437,0.0133,-0.0118,3.2468,9.9354
196,0.82,3.9419,-0.0083,1.9104,2.0315,0.0222,-0.0672,3.5226,9.9430
197,0.82,3.9373,+0.0041,1.9170,2.0204,0.0210,-0.0265,3.5010,9.5121
198,0.82,3.9288,-0.0071,1.9052,2.0237,0.0206,-0.0136,3.0506,9.1753
199,0.83,3.9377,-0.0040,1.9120,2.0257,0.0274,-0.0671,3.2189,9.4542
200,0.83,3.9336,+0.0076,1.9144,2.0191,0.0257,+0.0146,3.2729,9.5239
201,0.80,3.9435,-0.0031,1.9164,2.0272,0.0303,+0.0747,3.5276,9.5554
202,0.80,3.9407,+0.0084,1.9122,2.0286,0.0248,+0.0260,3.5197,9.5163
203,0.81,3.9422,+0.0068,1.9170,2.0251,0.0150,+0.0364,3.6685,9.9806
204,0.80,3.9404,-0.0031,1.9020,2.0385,0.0203,-0.0291,3.2121,9.3831
205,0.80,3.9353,+0.0063,1.9005,2.0347,0.0212,+0.0088,2.9951,8.5408
206,0.80,3.9421,-0.0021,1.9095,2.0326,0.0319,+0.0379,3.2203,9.1724
207,0.80,3.9385,-0.0055,1.9235,2.0150,0.0256,+0.1349,3.6727,9.6869
208,0.80,3.9337,+0.0038,1.9201,2.0136,0.0282,+0.0047,3.4407,9.0505
209,0.80,3.9345,-0.0056,1.9159,2.0186,0.0202,-0.0442,3.4895,9.4456
210,0.81,3.9397,+0.0036,1.9272,2.0126,0.0195,-0.0419,3.6398,9.9706
211,0.80,3.9387,-0.0009,1.9264,2.0123,0.0299,-0.0556,3.5320,9.3370
212,0.80,3.9357,+0.0027,1.9143,2.0214,0.0314,-0.0526,3.7394,9.6513
213,0.81,3.9315,+0.0032,1.9101,2.0214,0.0248,-0.0415,3.2806,8.8633
214,0.81,3.9342,+0.0068,1.9090,2.0252,0.0279,-0.0820,2.9599,8.5063
215,0.81,3.9381,+0.0029,1.9044,2.0337,0.0197,+0.0444,2.8295,8.6198
216,0.81,3.9264,+0.0073,1.9092,2.0171,0.0172,+0.0611,2.9654,8.5881
217,0.82,3.9360,-0.0025,1.9153,2.0206,0.0196,+0.0214,3.3698,9.5428
218,0.81,3.9342,-0.0088,1.9053,2.0289,0.0164,+0.1309,3.2054,8.8595
219,0.81,3.9440,+0.0055,1.9192,2.0249,0.0225,-0.0702,3.3435,9.0052
220,0.81,3.9284,-0.0080,1.9148,2.0136,0.0236,+0.1022,3.1983,8.8341
221,0.81,3.9374,+0.0048,1.9056,2.0318,0.0214,+0.1267,2.8695,8.4100
222,0.81,3.9333,-0.0022,1.8902,2.0431,0.0162,+0.0077,2.6985,7.9413
223,0.80,3.9401,-0.0006,1.9134,2.0266,0.0179,-0.1534,2.8276,8.5634
224,0.81,3.9346,+0.0044,1.9074,2.0271,0.0288,-0.1469,2.8655,8.1670
225,0.80,3.9323,-0.0050,1.9094,2.0230,0.0324,-0.0174,2.9837,8.6865
226,0.81,3.9189,-0.0046,1.9152,2.0037,0.0341,-0.0782,2.8474,8.5472
227,0.81,3.9326,+0.0006,1.9189,2.0137,0.0233,-0.0348,2.8287,8.7787
228,0.82,3.9332,+0.0026,1.9090,2.0242,0.0224,-0.0588,2.7201,8.4375
229,0.80,3.9416,-0.0034,1.9122,2.0294,0.0243,-0.0732,2.8403,8.9866
230,0.80,3.9369,-0.0033,1.9120,2.0250,0.0203,-0.0863,2.9162,8.9439
231,0.81,3.9335,-0.0008,1.9094,2.0240,0.0369,-0.1602,2.3896,8.1682
232,0.80,3.9416,-0.0015,1.9035,2.0382,0.0239,-0.0933,2.5012,8.4437
233,0.81,3.9429,+0.0104,1.9223,2.0207,0.1163,-0.0193,2.4708,8.0445
234,0.80,3.9465,-0.0033,1.9001,2.0464,0.0323,-0.0854,2.8351,8.7861
235,0.81,3.9375,+0.0014,1.8999,2.0376,0.0259,-0.0494,2.7555,8.2623
236,0.81,3.9284,+0.0015,1.9006,2.0278,0.0288,-0.0347,2.5753,8.0637
237,0.80,3.9322,-0.0150,1.8967,2.0354,0.0266,-0.1467,2.5871,8.5159
238,0.81,3.9242,-0.0073,1.8887,2.0355,0.0166,-0.1178,2.5229,8.4236
239,0.82,3.9386,+0.0039,1.8971,2.0414,0.0251,-0.1463,2.5578,8.3973
240,0.81,3.9426,-0.0152,1.8942,2.0485,0.0215,-0.2257,2.8020,8.7477
241,0.81,3.9490,+0.0008,1.9101,2.0388,0.0783,-0.1775,2.5911,8.5427
242,0.80,3.9336,-0.0022,1.9032,2.0304,0.0233,-0.1280,2.5511,7.9985
243,0.81,3.9294,-0.0087,1.9066,2.0228,0.0170,-0.0718,2.7150,8.5075
244,0.81,3.9290,+0.0102,1.9055,2.0235,0.0151,-0.0130,2.6042,8.2521
245,0.81,3.9238,+0.0056,1.9068,2.0170,0.0196,-0.1189,2.6033,7.8632
246,0.81,3.9346,+0.0051,1.8985,2.0361,0.0196,-0.0820,2.5206,7.8189
247,0.80,3.9364,+0.0056,1.9000,2.0364,0.0223,-0.1039,2.2829,7.4270
248,0.82,3.9390,-0.0118,1.9014,2.0376,0.0200,+0.0928,2.2514,7.0977
249,0.80,3.9312,-0.0061,1.9031,2.0281,0.0254,+0.0786,2.4918,7.4618
250,0.81,3.9310,-0.0130,1.8982,2.0328,0.0279,-0.0541,2.3252,7.5566
251,0.81,3.9348,+0.0130,1.8980,2.0368,0.0316,-0.0140,1.9976,7.3616
252,0.80,3.9335,+0.0034,1.9058,2.0278,0.0283,+0.0003,2.5339,8.3083
253,0.80,3.9215,+0.0051,1.8921,2.0295,0.0172,+0.0074,2.4722,7.5061
254,0.81,3.9243,-0.0057,1.8962,2.0282,0.0181,-0.0373,2.1041,6.7318
255,0.81,3.9253,-0.0114,1.8965,2.0287,0.0252,+0.0670,2.3738,7.2039
256,0.80,3.9187,-0.0011,1.8966,2.0221,0.0215,+0.0829,2.4281,7.2693
257,0.80,3.9310,-0.0008,1.8973,2.0336,0.0343,-0.0554,2.5381,7.9716
258,0.81,3.9255,+0.0008,1.9025,2.0230,0.0380,-0.0305,2.4148,7.5334
259,0.80,3.9450,+0.0179,1.9031,2.0419,0.0250,-0.0138,2.3265,7.7679
260,0.81,3.9333,-0.0104,1.9037,2.0297,0.0211,+0.0028,2.3426,7.6705
261,0.81,3.9243,+0.0023,1.9158,2.0085,0.0577,-0.0185,2.2288,7.3634
262,0.81,3.9478,-0.0224,1.9074,2.0404,0.0866,-0.0572,2.5127,7.9745
263,0.80,3.9238,+0.0012,1.9056,2.0182,0.0219,-0.0188,2.4140,7.9244
264,0.81,3.9335,-0.0022,1.9101,2.0234,0.0249,-0.1760,2.2089,7.7914
265,0.80,3.9207,-0.0038,1.9082,2.0125,0.0260,-0.0933,2.3307,7.5361
266,0.81,3.9275,+0.0092,1.9047,2.0229,0.0229,-0.1432,2.3835,7.5212
267,0.80,3.9311,+0.0101,1.9046,2.0266,0.0223,-0.1322,2.7761,7.8382
268,0.81,3.9184,-0.0112,1.9006,2.0178,0.0248,-0.1909,2.6746,7.6575
269,0.81,3.9242,+0.0013,1.8977,2.0265,0.0191,-0.0703,2.4446,7.1872
270,0.80,3.9319,-0.0081,1.8911,2.0408,0.0145,-0.0832,2.4032,7.0610
271,0.81,3.9276,-0.0157,1.8994,2.0281,0.0248,-0.1093,2.4687,6.8949
272,0.82,3.9259,+0.0022,1.8999,2.0260,0.0174,-0.2171,2.2002,6.6866
273,0.81,3.9301,-0.0068,1.8957,2.0344,0.0216,-0.2769,2.2747,7.2099
274,0.80,3.9306,+0.0076,1.8942,2.0365,0.0270,-0.1565,2.1625,7.0140
275,0.81,3.9368,-0.0003,1.8912,2.0456,0.0355,-0.1740,2.4550,7.2095
276,0.80,3.9223,-0.0203,1.8942,2.0281,0.0252,-0.2199,2.4185,7.5321
277,0.81,3.9287,-0.0036,1.8931,2.0356,0.0178,-0.1603,2.3234,7.1534
278,0.80,3.9097,-0.0053,1.8870,2.0227,0.0211,-0.2392,2.1140,6.6091
279,0.80,3.9275,-0.0041,1.8872,2.0403,0.0188,-0.2326,2.5258,7.6818
280,0.82,3.9222,-0.0031,1.8929,2.0294,0.0203,-0.1548,2.4359,7.2381
281,0.80,3.9248,+0.0001,1.9001,2.0247,0.0161,-0.1764,2.3158,6.8889
282,0.81,3.9232,-0.0011,1.8995,2.0237,0.0182,-0.0686,2.2436,6.9986
283,0.80,3.9196,+0.0028,1.8957,2.0238,0.0252,-0.0234,2.0820,6.3205
284,0.81,3.9356,+0.0033,1.9038,2.0318,0.0292,-0.0730,2.2881,6.8381
285,0.81,3.9213,-0.0048,1.8988,2.0225,0.0212,-0.0343,2.3683,6.9537
286,0.81,3.9173,-0.0089,1.8909,2.0264,0.0213,-0.1080,2.0847,6.6637
287,0.81,3.9147,-0.0074,1.8941,2.0206,0.0211,-0.1769,2.4078,6.8557
288,0.81,3.9244,+0.0063,1.8965,2.0280,0.0162,-0.1382,2.4251,6.9415
