step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
288,0.44,3.9995,-0.0029,2.0011,1.9984,0.0487,+0.0281,5.9854,19.9835
289,0.45,4.0250,-0.0029,2.0304,1.9946,0.0430,-0.1301,5.3239,19.0806
290,0.46,4.0026,+0.0029,1.9983,2.0043,0.0438,+0.0302,5.0106,17.8500
291,0.45,4.0409,-0.0037,2.0512,1.9897,0.0845,+0.0422,5.1463,20.0135
292,0.46,3.9921,+0.0015,1.9827,2.0094,0.0262,+0.0433,5.6177,18.6388
293,0.44,4.0116,-0.0071,2.0171,1.9946,0.0391,+0.4706,5.8580,19.4605
294,0.45,3.9729,-0.0047,1.9666,2.0062,0.0339,+0.0210,5.8326,19.2624
295,0.48,4.0019,+0.0025,2.0050,1.9969,0.0308,-0.0248,5.1971,20.0069
296,0.47,3.9971,+0.0038,1.9940,2.0031,0.0412,-0.2754,5.7621,18.5366
297,0.47,3.9811,+0.0023,1.9775,2.0036,0.0281,-0.4770,5.9340,17.4965
298,0.45,3.9874,-0.0000,1.9808,2.0067,0.0230,-0.1653,5.9253,19.7499
