step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
74,0.79,8.1887,+0.0257,2.5542,5.6345,19.7510,+0.0000,2.8726,12.0703
75,0.77,8.6944,-0.1943,2.5592,6.1352,24.6477,-0.0000,3.8074,14.8612
76,0.76,8.3542,-0.0934,2.5613,5.7929,27.5265,+0.0000,3.6236,15.6262
77,0.79,8.2380,-0.1137,2.5690,5.6690,34.2469,-0.0000,3.2060,17.0658
78,0.80,9.7451,+0.4217,2.5521,7.1929,414.6332,-0.0000,3.1458,22.9325
79,0.75,8.3359,-0.0277,2.5573,5.7786,36.0661,-0.0000,3.9016,15.9132
80,0.77,8.5785,-0.2172,2.5577,6.0207,32.4787,-0.0000,3.3617,14.5137
81,0.78,8.5167,-0.0286,2.5567,5.9600,36.2855,-0.0000,3.3240,16.5206
82,0.78,8.1899,+0.0190,2.5677,5.6223,17.0994,-0.0000,3.0401,13.9081
83,0.79,10.1945,-0.3438,2.5469,7.6477,543.2941,-0.0000,3.2352,20.6306
84,0.79,8.3046,-0.1714,2.5542,5.7504,26.3991,-0.0000,3.6031,14.9242
85,0.80,13.9782,-1.8769,2.5745,11.4038,2273.0627,-0.0000,2.7492,39.6350
86,0.78,18.9429,+8.1604,2.5511,16.3918,10921.6494,+0.0000,2.5694,68.5483
87,0.76,9.0476,+0.6900,2.5590,6.4886,119.5771,-0.0000,2.9654,18.4454
88,0.79,11.4137,-0.1624,2.5508,8.8629,960.5377,-0.0000,2.7000,29.2331
89,0.77,12.8644,+1.1250,2.5670,10.2973,1886.8320,+0.0000,2.8213,37.6553
90,0.76,15.6834,+0.0419,2.5458,13.1376,3894.2334,+0.0000,2.9936,50.0210
91,0.76,23.7739,+1.6847,2.5440,21.2299,25067.0840,+0.0000,3.4559,92.6796
92,0.76,8.6985,-0.2843,2.5433,6.1552,36.0892,-0.0000,0.0794,8.8890
93,0.79,8.4706,-0.4444,2.5483,5.9224,18.5945,-0.0000,4.0088,15.1480
94,0.76,8.2788,-0.2812,2.5584,5.7204,34.1345,-0.0000,1.8590,15.3305
95,0.78,7.5253,-0.0533,2.5411,4.9842,11.2708,+0.0000,2.7741,12.1851
96,0.81,7.4940,-0.0912,2.5471,4.9470,3.8852,-0.0000,2.2651,12.6733
97,0.76,7.6996,-0.0798,2.5486,5.1510,14.8704,+0.0000,2.7343,11.7325
98,0.78,8.5067,+0.4352,2.5268,5.9799,50.6180,-0.0000,3.3666,13.1246
99,0.79,8.0011,-0.6097,2.5532,5.4479,43.6686,-0.0000,2.4048,12.6350
100,0.77,8.8858,-0.7375,2.5646,6.3211,149.6534,-0.0000,2.2684,16.6121
101,0.79,9.5583,+0.1146,2.5419,7.0164,104.7436,+0.0000,4.0605,19.4641
102,0.77,8.2968,+0.2585,2.5382,5.7586,27.1533,-0.0000,2.4136,13.1247
103,0.77,8.1074,-0.2934,2.5373,5.5701,20.3287,-0.0000,2.5166,14.9283
104,0.78,8.1069,+0.2931,2.5245,5.5824,23.5774,+0.0000,1.7628,14.1794
105,0.78,11.4737,+0.6890,2.5272,8.9465,797.8486,+0.0000,3.4569,42.0938
106,0.79,8.2876,-0.1632,2.5330,5.7546,22.6424,-0.0000,4.1743,16.8703
107,0.77,9.5317,-0.5316,2.5299,7.0018,97.4653,-0.0000,2.1785,20.0718
108,0.76,8.8427,-0.5113,2.5334,6.3093,93.1918,-0.0000,2.5104,18.4735
109,0.78,7.9603,-0.4128,2.5366,5.4237,28.9738,+0.0000,2.7856,13.1796
110,0.80,8.1035,-0.2455,2.5360,5.5675,18.2633,-0.0000,2.5292,13.4680
111,0.81,8.1997,-0.3166,2.5185,5.6812,47.6960,-0.0000,2.9203,15.4319
112,0.80,8.7010,-0.2105,2.5263,6.1747,122.1900,-0.0000,1.8580,12.4593
113,0.81,8.8334,-0.1789,2.5230,6.3105,251.9125,-0.0000,2.0674,17.8286
114,0.78,8.4561,-0.4585,2.5190,5.9371,70.7413,+0.0000,1.3928,14.6113
115,0.78,7.4549,-0.0625,2.5397,4.9153,12.7907,-0.0000,2.1267,12.6118
116,0.75,7.8894,-0.2511,2.5494,5.3400,23.4962,+0.0000,2.1111,14.4146
117,0.78,7.6967,+0.5905,2.5707,5.1260,40.0726,-0.0000,2.9357,10.2438
118,0.77,7.9421,-0.2440,2.5548,5.3873,10.8531,-0.0000,3.3212,15.6699
119,0.78,7.5078,-0.4467,2.5376,4.9701,8.9161,+0.0000,2.5918,9.3059
120,0.78,8.0873,+0.3654,2.5557,5.5315,14.2273,+0.0000,3.2622,10.6684
121,0.75,7.8121,+0.0624,2.5600,5.2521,25.3202,+0.0000,1.9519,11.2384
122,0.78,7.6110,+0.0587,2.5639,5.0471,8.9442,+0.0000,2.2468,11.0745
123,0.78,8.1625,-0.0668,2.5871,5.5754,39.3160,-0.0000,3.0689,12.1477
124,0.77,7.5213,+0.1540,2.5581,4.9632,15.1207,+0.0000,2.2620,12.1356
125,0.79,9.0173,+0.4848,2.5533,6.4639,281.2941,+0.0000,1.6488,17.9126
126,0.77,7.2125,+0.0027,2.5544,4.6581,272.7588,+0.0000,0.9661,10.4040
127,0.78,7.8732,-0.1282,2.5541,5.3191,30.4656,-0.0000,1.8415,12.2516
128,0.79,7.8100,+0.3143,2.5516,5.2584,18.3052,-0.0000,1.1789,11.3314
129,0.78,7.3383,+0.3110,2.5380,4.8003,11.5353,-0.0000,1.2316,11.2922
130,0.80,8.0260,+0.0159,2.5529,5.4731,76.3989,-0.0000,1.8430,15.9437
131,0.76,7.9294,-0.0366,2.5388,5.3906,30.0269,-0.0000,2.2064,11.6769
132,0.78,7.3491,+0.0715,2.5456,4.8035,7.7551,-0.0000,1.5920,10.8638
133,0.79,12.1510,+2.2594,2.5331,9.6178,2057.4929,+0.0000,1.9713,37.7746
134,0.80,8.2813,-0.0978,2.5335,5.7477,50.6175,+0.0000,1.6750,15.0608
135,0.79,7.3917,-0.0546,2.5562,4.8355,13.2092,-0.0000,1.0919,9.1242
136,0.79,7.3921,-0.0833,2.5614,4.8307,8.9720,-0.0000,0.7554,9.0822
137,0.78,7.4051,-0.1147,2.5565,4.8486,17.1364,-0.0000,0.8798,9.1372
138,0.79,7.2471,-0.0067,2.5519,4.6952,3.8046,+0.0000,1.0926,8.3434
139,0.79,7.9854,-0.2440,2.5416,5.4438,21.7867,-0.0000,2.4296,12.8951
140,0.80,7.4638,-0.3197,2.5403,4.9235,9.5852,-0.0000,2.9658,10.4508
141,0.81,7.2055,+0.0240,2.5423,4.6633,17.6271,+0.0000,1.0543,8.5003
142,0.77,7.4834,-0.0323,2.5505,4.9329,10.4294,+0.0000,0.4595,7.7388
143,0.81,7.2568,-0.0682,2.5777,4.6791,6.5068,+0.0000,0.6598,8.4558
144,0.78,7.4323,-0.0438,2.5656,4.8667,5.8198,+0.0000,1.3821,8.8891
145,0.80,7.1797,-0.0156,2.5612,4.6185,4.3272,+0.0000,2.2531,8.1575
146,0.80,7.0322,-0.1931,2.5679,4.4643,20.1195,-0.0000,0.9929,9.1818
147,0.80,7.2019,-0.2386,2.5650,4.6369,5.2810,+0.0000,2.0677,9.3592
148,0.80,7.1651,-0.0827,2.5734,4.5918,18.8452,-0.0000,-0.2016,6.4932
149,0.80,7.9932,-0.2379,2.5699,5.4233,55.6600,+0.0000,2.0215,12.8971
150,0.78,7.6310,+0.0188,2.5659,5.0651,17.4016,-0.0000,1.8223,10.4342
151,0.81,7.4542,+0.1696,2.5573,4.8969,44.0287,-0.0000,1.2062,9.6315
152,0.80,7.0755,+0.2894,2.5744,4.5011,5.0588,+0.0000,1.5122,8.9815
153,0.81,7.2700,+0.2885,2.5497,4.7202,6.6094,+0.0000,1.7646,9.2075
154,0.81,7.6877,+0.1798,2.5483,5.1394,75.2755,-0.0000,1.6141,11.2409
155,0.79,6.7930,+0.0828,2.5448,4.2482,7.9459,+0.0000,0.4114,6.9549
156,0.80,7.5447,+0.2320,2.5470,4.9977,40.2907,-0.0000,1.8286,11.3884
157,0.78,6.7677,+0.1627,2.5533,4.2144,7.4418,+0.0000,1.4489,7.4248
158,0.78,6.8051,+0.1284,2.5601,4.2450,5.1796,-0.0000,1.2968,6.8573
159,0.79,7.1961,+0.4477,2.5721,4.6240,7.6970,+0.0000,2.0775,8.9541
160,0.78,7.3454,+0.1964,2.5731,4.7723,12.9433,+0.0000,1.4936,8.5753
161,0.79,7.6326,+0.4257,2.5727,5.0598,56.0795,+0.0000,2.0675,11.4893
162,0.80,7.6322,+0.4233,2.5812,5.0510,38.1004,+0.0000,2.5827,12.0648
163,0.78,7.1570,+0.1911,2.5629,4.5941,7.2492,+0.0000,1.7265,7.0728
164,0.80,7.2063,+0.1516,2.5979,4.6084,3.8198,+0.0000,1.7423,7.2436
165,0.80,7.4015,+0.2762,2.5763,4.8253,5.7670,-0.0000,1.2494,6.5576
166,0.80,7.0403,+0.2381,2.5919,4.4484,1.9341,-0.0000,0.7642,5.8931
167,0.78,6.7920,+0.4320,2.5607,4.2313,2.6865,+0.0000,1.4089,7.4849
168,0.81,7.3978,+0.0999,2.5599,4.8379,20.2869,-0.0000,0.8894,8.5441
169,0.79,7.0424,+0.2093,2.5468,4.4956,4.7133,-0.0000,1.1308,8.8136
170,0.80,7.8669,+0.2032,2.5495,5.3174,35.3473,+0.0000,1.5149,11.6518
171,0.80,7.1907,+0.1080,2.5523,4.6384,9.5684,-0.0000,2.1234,9.8784
172,0.82,7.3635,+0.0554,2.5282,4.8353,8.9161,+0.0000,1.7597,9.9155
173,0.80,7.2277,+0.1170,2.5428,4.6850,5.1713,+0.0000,1.9020,8.8020
174,0.80,7.2319,+0.0155,2.5256,4.7063,15.3737,-0.0000,0.9268,8.2129
175,0.80,6.6601,+0.1408,2.5360,4.1241,3.5127,-0.0000,1.2397,6.9456
176,0.82,7.1409,+0.0194,2.5226,4.6183,3.2770,-0.0000,1.8089,8.8518
177,0.80,6.8134,-0.0586,2.5253,4.2881,3.8665,+0.0000,2.2876,7.7865
178,0.81,7.1730,-0.1079,2.5098,4.6632,4.8748,-0.0000,1.7092,7.8611
179,0.84,7.9390,-0.2427,2.5169,5.4221,86.8468,-0.0000,0.8845,11.6881
180,0.79,7.2673,-0.1026,2.5280,4.7393,46.6716,-0.0000,1.0693,9.8801
181,0.80,8.5717,+2.6720,2.5197,6.0520,428.7391,+0.0000,0.8021,14.2649
182,0.79,6.6718,-0.5040,2.5254,4.1464,21.9120,-0.0000,1.4021,8.3697
183,0.80,8.3753,-0.2576,2.5282,5.8471,202.3309,+0.0000,1.8543,15.7179
184,0.82,7.7650,+0.0493,2.5095,5.2556,60.3947,-0.0000,0.3209,11.1595
185,0.79,7.1648,-0.3611,2.5042,4.6605,15.5406,+0.0000,0.9050,6.9789
186,0.78,6.9234,-0.1028,2.5073,4.4162,56.0660,-0.0000,0.3542,6.7159
187,0.79,7.4857,-0.1639,2.5143,4.9714,28.5781,+0.0000,1.7602,9.6478
188,0.76,7.7232,-0.1969,2.5120,5.2113,13.0354,+0.0000,2.3526,10.1915
189,0.77,6.6577,-0.3049,2.5116,4.1461,11.4040,+0.0000,1.7985,6.5137
190,0.79,6.5381,-0.0183,2.5069,4.0312,3.8875,-0.0000,1.7795,6.6159
191,0.84,6.7403,+0.1641,2.5043,4.2360,3.0674,-0.0000,2.4717,8.7236
192,0.79,6.8383,-0.0459,2.5132,4.3251,3.8872,-0.0000,2.3341,8.2654
193,0.82,6.8471,+0.1168,2.5228,4.3243,4.0061,+0.0000,2.5512,8.0659
194,0.80,4.7853,-0.0675,2.5264,2.2589,402.4408,-0.0000,1.8510,-0.5778
195,0.82,6.7379,-0.2769,2.5530,4.1849,4.9902,+0.0000,2.4411,8.8269
196,0.82,6.9049,+0.1106,2.5341,4.3708,6.3681,+0.0000,2.3731,8.1969
197,0.83,6.8958,-0.1379,2.5404,4.3554,5.7322,+0.0000,2.4132,8.1606
198,0.84,7.0167,-0.0389,2.5340,4.4827,3.5263,-0.0000,2.6956,8.9352
199,0.80,7.0439,+0.0338,2.5460,4.4978,9.7042,-0.0000,2.1109,8.9905
200,0.81,6.8745,-0.0197,2.5482,4.3263,1.3304,+0.0000,1.9066,7.8865
201,0.78,6.9405,-0.0503,2.5539,4.3866,2.4536,+0.0000,2.4391,9.0528
202,0.80,6.8380,-0.1120,2.5494,4.2886,3.0372,-0.0000,2.4187,8.2116
203,0.78,7.2095,-0.2033,2.5411,4.6683,10.7746,+0.0000,2.5838,9.5608
204,0.79,7.1056,+0.0982,2.5207,4.5849,2.3922,+0.0000,2.1293,8.8961
205,0.78,6.6758,-0.0696,2.5379,4.1379,3.2870,+0.0000,1.5751,6.8301
206,0.78,7.4586,+0.1064,2.5425,4.9161,64.1695,+0.0000,1.9649,12.1774
207,0.79,7.1241,+0.2163,2.5462,4.5779,27.2922,-0.0000,2.5538,10.2827
208,0.77,6.7768,+0.1175,2.5396,4.2372,9.1528,+0.0000,2.3980,8.6985
209,0.80,6.5460,+0.1720,2.5364,4.0096,3.3860,-0.0000,2.0289,7.7731
210,0.78,6.8567,+0.0082,2.5379,4.3188,14.0937,+0.0000,2.0080,8.9325
211,0.79,6.4814,+0.1778,2.5497,3.9317,2.0430,+0.0000,1.7462,7.2560
212,0.81,6.6116,-0.1685,2.5509,4.0607,8.1822,-0.0000,1.7834,8.0616
213,0.78,6.9866,-0.0749,2.5392,4.4475,7.9161,-0.0000,2.2049,9.9695
214,0.78,6.6413,-0.1649,2.5350,4.1063,4.7227,+0.0000,1.7073,7.6615
215,0.78,6.7402,-0.1084,2.5205,4.2196,1.6049,+0.0000,1.7668,7.8902
216,0.79,6.6340,-0.1865,2.5165,4.1176,1.3102,+0.0000,1.7267,7.3417
217,0.79,6.5621,+0.1834,2.5153,4.0468,2.7339,-0.0000,1.7281,7.4240
218,0.81,6.6662,-0.0115,2.5258,4.1404,1.5751,-0.0000,1.7889,8.5137
219,0.80,6.4798,-0.1202,2.5346,3.9452,3.0651,+0.0000,1.5443,6.9026
220,0.80,7.8935,-0.1492,2.5369,5.3567,135.6629,-0.0000,1.8531,14.9344
221,0.79,6.6563,+0.3864,2.5441,4.1122,15.2990,+0.0000,1.8918,8.8614
222,0.80,7.3079,+0.3770,2.5302,4.7777,54.6827,-0.0000,1.8968,11.1717
223,0.79,7.5654,-0.0415,2.5281,5.0373,69.9425,+0.0000,2.5383,15.2254
224,0.78,7.8492,-0.0851,2.5340,5.3152,54.5454,-0.0000,2.6724,15.7290
225,0.78,8.5906,-0.1100,2.5372,6.0534,385.4496,-0.0000,2.5017,19.6834
226,0.80,7.5108,+0.1077,2.5177,4.9931,93.9115,-0.0000,2.1988,12.5950
227,0.79,6.8188,-0.0646,2.5216,4.2973,2.0988,+0.0000,2.7910,8.6252
228,0.78,6.7931,+0.1015,2.5311,4.2621,2.0492,-0.0000,3.0347,8.8554
229,0.80,6.4917,+0.0323,2.5323,3.9594,2.2348,+0.0000,2.3472,7.0532
230,0.82,6.6443,+0.0128,2.5122,4.1321,1.7697,+0.0000,2.3244,8.0063
231,0.81,6.5785,-0.1844,2.5237,4.0549,2.7305,+0.0000,2.3349,7.9323
232,0.78,6.7171,-0.1185,2.5201,4.1970,2.2207,+0.0000,2.1784,8.1851
233,0.79,6.5138,+0.0241,2.5185,3.9953,5.7806,+0.0000,2.0775,7.5456
234,0.79,6.7502,-0.3708,2.5335,4.2167,1.4485,-0.0000,2.3337,7.5543
235,0.80,6.5832,-0.3667,2.5179,4.0653,1.2008,-0.0000,2.3255,7.3781
236,0.79,6.5987,-0.2941,2.5145,4.0842,1.6226,+0.0000,2.5522,8.0682
237,0.79,6.6404,-0.1053,2.4926,4.1478,3.4280,-0.0000,2.2993,7.4937
238,0.80,7.6010,+0.0196,2.4905,5.1105,49.6413,+0.0000,2.3878,11.6125
239,0.79,6.5876,+0.0595,2.5028,4.0848,0.9239,-0.0000,2.1098,7.6358
240,0.81,6.4824,+0.1029,2.5166,3.9658,3.7834,+0.0000,2.3177,6.5135
241,0.82,6.5035,-0.1434,2.5331,3.9704,2.0532,+0.0000,2.1889,7.9018
242,0.78,6.6213,+0.0672,2.5344,4.0869,2.1373,+0.0000,2.2818,8.1353
243,0.80,6.4915,+0.2323,2.5381,3.9534,0.9704,+0.0000,2.1824,7.7798
244,0.80,6.4367,+0.2244,2.5365,3.9002,0.6656,-0.0000,1.9310,6.7923
245,0.80,6.4994,+0.2190,2.5571,3.9423,1.0299,+0.0000,1.8415,7.5662
246,0.79,6.4497,-0.0353,2.5652,3.8844,1.2271,+0.0000,1.5920,7.5349
247,0.79,6.2647,+0.0667,2.5377,3.7270,1.8364,+0.0000,1.9288,6.9425
248,0.80,12.1805,+1.0852,2.5594,9.6211,3519.1399,-0.0000,1.7593,35.9595
249,0.79,7.9006,+0.0855,2.5521,5.3485,247.9852,-0.0000,1.6346,15.1172
250,0.80,6.2641,+0.1554,2.5437,3.7204,1.8622,+0.0000,1.1552,6.0626
251,0.81,6.1457,+0.1517,2.5522,3.5935,6.0152,+0.0000,1.5292,5.7303
252,0.79,7.0121,+0.3189,2.5464,4.4657,16.3836,+0.0000,1.4217,9.1865
253,0.82,6.4969,+0.2205,2.5465,3.9504,5.5699,+0.0000,1.5162,7.7194
254,0.80,6.9427,+0.0890,2.5456,4.3972,16.7783,-0.0000,1.7034,9.0973
255,0.80,6.8213,-0.1116,2.5417,4.2796,8.0183,+0.0000,1.8436,8.3621
256,0.79,6.6294,-0.0741,2.5451,4.0843,4.9263,-0.0000,1.6743,8.0834
257,0.78,19.3502,+1.0432,2.5426,16.8076,14201.2412,+0.0000,1.7763,72.1192
258,0.79,6.5727,-0.1816,2.5434,4.0292,3.8438,+0.0000,1.6172,7.0110
259,0.80,6.6967,-0.1998,2.5501,4.1466,5.9155,-0.0000,1.8102,7.5814
260,0.79,6.7469,+0.0619,2.5623,4.1846,7.7323,-0.0000,2.1059,8.5136
261,0.80,6.6662,+0.1564,2.5813,4.0849,4.9663,-0.0000,1.9138,7.5828
262,0.78,7.1743,-0.0858,2.5674,4.6069,36.1403,+0.0000,2.4190,8.8506
263,0.80,6.8741,-0.1645,2.5797,4.2943,13.9941,-0.0000,1.8820,9.7186
264,0.79,8.0285,-0.3858,2.5524,5.4761,167.1156,-0.0000,2.3503,13.3952
265,0.79,6.7257,+0.2590,2.5700,4.1557,4.9099,+0.0000,2.4345,8.3883
266,0.77,8.1203,+0.3145,2.6130,5.5073,206.9491,+0.0000,2.8781,17.5665
267,0.77,7.4718,-0.4360,2.5694,4.9024,50.0007,-0.0000,2.5632,9.8596
268,0.80,7.0189,+0.0864,2.5496,4.4693,9.6056,-0.0000,2.2615,7.8439
269,0.76,7.5295,-0.2849,2.5560,4.9735,43.1965,-0.0000,1.8751,11.3228
270,0.78,6.8330,-0.2404,2.5280,4.3050,3.0212,-0.0000,2.3698,7.4259
271,0.78,6.8285,-0.0597,2.5334,4.2951,6.1261,+0.0000,2.3895,8.6092
272,0.78,6.4185,+0.0410,2.5453,3.8732,3.0725,-0.0000,2.5739,7.4124
273,0.79,6.6891,-0.1813,2.5445,4.1446,13.6536,+0.0000,2.3579,8.5958
274,0.79,6.6020,-0.1939,2.5502,4.0518,8.9734,-0.0000,1.7626,6.4515
275,0.80,6.8184,+0.0992,2.5382,4.2801,6.4285,+0.0000,2.2616,8.5325
276,0.79,6.7136,+0.3295,2.5474,4.1662,12.5924,+0.0000,1.9554,9.2710
277,0.78,6.3217,-0.0423,2.5569,3.7648,2.9272,+0.0000,1.9703,7.7797
278,0.80,6.9064,+0.0442,2.5515,4.3549,21.5659,+0.0000,2.0084,7.5024
279,0.80,6.5817,-0.0926,2.5495,4.0322,1.4205,-0.0000,1.9611,6.8271
280,0.82,6.6515,-0.2774,2.5371,4.1144,1.6857,-0.0000,1.9014,6.8138
281,0.79,6.9637,-0.0648,2.5470,4.4167,6.9633,+0.0000,2.2792,8.6375
282,0.78,6.9045,+0.1461,2.5506,4.3539,4.7249,+0.0000,2.0593,8.2101
283,0.78,8.3839,-0.1048,2.5499,5.8340,281.7954,+0.0000,2.5058,14.6055
284,0.78,7.2402,+0.3684,2.5554,4.6848,74.9880,-0.0000,2.3253,10.2339
285,0.80,6.5814,+0.0321,2.5503,4.0311,2.6601,+0.0000,2.3662,8.0603
286,0.78,7.3240,-0.4175,2.5429,4.7811,41.8910,-0.0000,2.0254,7.9688
287,0.78,6.5779,+0.0973,2.5385,4.0394,2.5676,+0.0000,2.0229,6.9514
288,0.76,6.9534,-0.3769,2.5372,4.4161,12.6557,+0.0000,2.3206,8.8197
