step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
42,0.49,4.0651,-0.0075,2.0705,1.9945,0.0768,-0.1066,10.9604,26.9482
43,0.46,4.0618,+0.0028,2.0580,2.0038,0.0465,-0.0449,8.9632,27.9570
44,0.48,4.0399,-0.0032,2.0277,2.0122,0.0566,-0.0427,10.1836,28.0835
45,0.46,4.0449,-0.0028,2.0351,2.0098,0.0475,-0.0806,8.8207,27.1553
46,0.48,4.0429,+0.0009,2.0441,1.9988,0.0284,-0.1523,8.7484,26.2448
47,0.50,4.0797,+0.0045,2.0843,1.9954,0.0526,-0.1448,9.6464,27.8142
48,0.49,4.0509,+0.0019,2.0477,2.0032,0.0350,+0.1008,8.1249,27.7293
49,0.50,4.0533,+0.0014,2.0458,2.0075,0.0576,+0.2034,8.3008,28.1585
50,0.46,4.0725,+0.0016,2.0684,2.0041,0.0477,-0.0286,9.8942,28.8937
51,0.50,4.0443,-0.0001,2.0317,2.0126,0.0358,+0.0544,9.3202,25.6864
52,0.46,4.0371,+0.0071,2.0280,2.0091,0.0467,+0.0709,8.2829,25.1571
53,0.45,4.0502,+0.0010,2.0508,1.9994,0.0542,-0.1628,8.2047,25.4322
54,0.45,4.0627,-0.0036,2.0645,1.9982,0.0544,-0.2612,9.1070,26.3913
55,0.47,4.0193,-0.0011,2.0099,2.0094,0.0282,+0.1459,8.5000,26.3395
56,0.47,4.0486,+0.0019,2.0454,2.0031,0.0434,+0.2223,8.3078,28.9930
57,0.48,4.0509,-0.0024,2.0438,2.0071,0.0368,-0.0619,7.6244,27.8804
58,0.46,4.0616,+0.0031,2.0596,2.0020,0.0343,-0.3152,8.5417,29.7547
59,0.49,4.0823,-0.0060,2.0969,1.9854,0.0494,-0.1204,8.1176,26.6797
60,0.46,4.0404,+0.0050,2.0356,2.0048,0.0419,-0.5937,10.4979,28.8261
61,0.48,4.0608,+0.0029,2.0575,2.0033,0.0569,-0.2011,8.4213,28.8803
62,0.49,4.0353,+0.0012,2.0296,2.0057,0.0410,-0.4482,8.9127,26.1162
63,0.47,4.0662,-0.0019,2.0703,1.9959,0.0523,-0.1163,8.2163,28.2699
64,0.47,4.0795,+0.0014,2.0866,1.9929,0.0674,-0.1140,10.3036,30.8422
65,0.49,4.0515,-0.0003,2.0575,1.9940,0.0573,+0.0037,8.1771,26.4980
66,0.49,4.0696,-0.0010,2.0721,1.9975,0.0532,-0.2333,8.9884,28.0351
67,0.45,4.0388,+0.0026,2.0281,2.0107,0.0462,-0.2265,9.2115,25.2020
68,0.47,4.0558,-0.0023,2.0532,2.0026,0.0707,-0.4606,8.0387,26.5247
69,0.47,4.0826,+0.0024,2.0893,1.9934,0.0684,-0.4271,8.6583,30.0882
70,0.51,4.0364,+0.0015,2.0257,2.0107,0.0316,-0.3496,8.6952,28.3695
71,0.49,4.0527,-0.0024,2.0550,1.9978,0.0316,+0.1281,7.3190,27.2404
72,0.47,4.0444,-0.0003,2.0360,2.0084,0.0332,-0.1611,7.8634,28.3462
73,0.51,4.0794,-0.0012,2.0888,1.9906,0.0611,+0.2523,7.8797,26.9856
74,0.47,4.0396,-0.0002,2.0338,2.0058,0.0405,-0.0384,9.3888,27.8922
75,0.47,4.0554,-0.0044,2.0543,2.0010,0.0467,+0.0284,7.5352,28.1321
