step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
38,0.86,4.0153,-0.0287,1.9974,2.0179,0.0253,+0.2751,6.7450,24.4436
39,0.84,4.0247,-0.0004,1.9849,2.0398,0.0200,+0.3048,7.1818,24.8440
40,0.84,4.0276,-0.0086,1.9746,2.0530,0.0321,+0.2925,6.5780,23.4688
41,0.84,4.0091,+0.0091,1.9775,2.0315,0.0312,+0.3656,6.4474,22.7158
42,0.85,4.0341,-0.0074,1.9990,2.0351,0.0343,+0.2600,6.9353,23.6162
43,0.84,4.0378,+0.0075,1.9911,2.0467,0.0489,+0.3589,7.1194,24.1105
44,0.84,4.0276,+0.0136,1.9796,2.0480,0.0281,+0.1609,6.7473,24.2720
45,0.85,4.0306,+0.0044,1.9955,2.0350,0.0277,+0.1716,6.8774,22.5050
46,0.84,4.0189,+0.0074,1.9932,2.0257,0.0307,+0.0350,6.7376,22.6726
47,0.85,4.0144,-0.0040,1.9979,2.0165,0.0348,+0.0272,6.7316,22.6910
48,0.84,4.0190,-0.0004,1.9931,2.0259,0.0386,+0.1228,5.5910,22.6487
49,0.84,4.0369,+0.0100,2.0052,2.0318,0.0357,-0.0985,5.9151,23.6975
50,0.84,4.0257,+0.0088,2.0136,2.0122,0.0229,-0.2163,5.6995,22.3180
51,0.84,4.0160,+0.0116,2.0184,1.9976,0.0359,-0.0669,6.4190,22.6717
52,0.83,4.0327,-0.0098,2.0042,2.0286,0.0376,-0.2558,7.1742,24.5655
53,0.85,4.0129,-0.0080,1.9920,2.0209,0.0256,-0.2184,5.9869,22.3234
54,0.83,3.9931,-0.0038,1.9859,2.0072,0.0208,-0.2097,6.2880,22.9431
55,0.84,4.0221,+0.0016,2.0021,2.0200,0.0328,-0.1510,6.2069,21.6451
56,0.83,4.0125,-0.0162,1.9793,2.0332,0.0487,-0.0464,5.6686,22.0806
57,0.84,3.9984,-0.0109,1.9830,2.0154,0.0291,-0.1093,5.9380,21.5065
58,0.84,3.9905,+0.0024,2.0007,1.9898,0.0570,+0.0001,5.6889,21.4529
59,0.84,4.0179,+0.0020,2.0177,2.0003,0.0901,-0.0677,5.8725,20.0027
60,0.84,4.0107,+0.0175,2.0055,2.0051,0.0422,+0.0275,5.3991,21.0494
61,0.84,4.0172,+0.0048,2.0003,2.0170,0.0306,+0.1393,5.7937,22.7175
62,0.83,4.0020,+0.0039,1.9980,2.0040,0.0219,+0.0639,5.0155,21.6580
63,0.84,3.9973,+0.0020,1.9845,2.0128,0.0430,+0.1192,4.5126,20.0781
64,0.85,3.9848,+0.0194,1.9683,2.0164,0.0280,+0.1120,5.1031,20.7067
65,0.85,3.9951,+0.0072,1.9629,2.0321,0.0151,+0.0739,4.9917,20.7934
66,0.83,3.9922,+0.0181,1.9636,2.0286,0.0169,+0.0715,5.0550,20.7098
67,0.84,3.9745,+0.0051,1.9720,2.0026,0.0167,+0.2509,4.7168,20.6594
68,0.81,3.9908,+0.0001,1.9838,2.0070,0.0201,+0.2468,4.4284,20.9148
69,0.84,3.9848,+0.0103,1.9817,2.0032,0.0442,+0.2669,4.2504,19.8912
70,0.84,3.9864,+0.0006,1.9706,2.0158,0.0154,+0.1743,4.8168,21.1870
71,0.84,3.9846,-0.0086,1.9880,1.9966,0.0239,+0.0846,5.0913,21.4476
72,0.84,3.9865,-0.0015,1.9745,2.0120,0.0287,+0.1584,5.2070,21.6083
73,0.84,3.9970,+0.0062,1.9770,2.0201,0.0251,+0.1425,5.2402,20.7309
74,0.84,4.0036,+0.0043,1.9664,2.0372,0.0216,+0.1117,5.5212,21.0828
75,0.83,3.9984,+0.0141,1.9745,2.0239,0.0167,-0.0179,5.9191,20.7835
76,0.82,4.0040,-0.0048,1.9609,2.0431,0.0146,+0.0448,5.2006,20.3170
77,0.84,3.9930,+0.0043,1.9700,2.0230,0.0192,+0.0534,5.1444,20.5265
78,0.84,4.0002,-0.0126,1.9611,2.0391,0.0316,+0.0125,5.2645,21.4233
79,0.85,4.0016,-0.0011,1.9724,2.0292,0.0207,-0.1508,6.1221,21.4531
80,0.85,4.0126,+0.0060,1.9818,2.0308,0.0291,-0.0800,5.6308,21.6664
81,0.83,4.0064,+0.0107,1.9992,2.0072,0.0239,-0.3331,4.9271,21.5950
82,0.84,3.9910,-0.0012,1.9871,2.0039,0.0249,-0.0830,5.8510,21.8634
83,0.84,4.0204,-0.0015,2.0059,2.0145,0.0254,-0.1447,5.5144,21.8995
84,0.85,4.0272,-0.0246,2.0040,2.0232,0.0325,-0.1506,6.4298,22.3295
85,0.85,4.0241,-0.0043,2.0018,2.0222,0.0266,-0.0986,6.1631,22.0753
86,0.83,4.0146,-0.0135,1.9929,2.0217,0.0442,+0.1147,5.3827,21.1374
87,0.85,3.9834,-0.0115,1.9887,1.9947,0.0359,+0.1176,4.6492,19.7132
88,0.83,3.9907,-0.0061,1.9755,2.0152,0.0330,+0.0550,4.3479,19.4205
89,0.84,3.9742,+0.0040,1.9728,2.0014,0.0244,+0.0961,4.4205,19.7267
90,0.84,3.9877,-0.0015,1.9563,2.0313,0.0351,-0.0224,4.3400,21.7598
91,0.85,3.9830,+0.0045,1.9613,2.0217,0.0412,+0.0685,4.3665,19.1814
92,0.85,4.0019,+0.0080,1.9722,2.0297,0.0507,+0.0724,4.1572,18.8444
93,0.83,4.0010,-0.0151,1.9791,2.0218,0.0373,+0.0005,5.1326,19.8896
94,0.84,4.0195,-0.0001,1.9954,2.0241,0.0446,+0.0483,3.9739,19.0476
95,0.82,4.0125,+0.0035,1.9883,2.0242,0.0394,+0.1644,4.3463,19.3371
96,0.84,4.0120,-0.0015,1.9760,2.0359,0.0282,+0.1579,3.9757,19.7129
97,0.84,3.9791,+0.0026,1.9654,2.0137,0.0237,+0.1606,3.4275,16.6542
98,0.84,3.9999,+0.0117,1.9655,2.0344,0.0304,+0.0455,4.0592,18.4369
99,0.82,3.9968,+0.0043,1.9472,2.0496,0.0249,+0.0236,3.3877,17.2087
100,0.83,3.9825,+0.0058,1.9655,2.0170,0.0222,+0.0396,2.8339,17.1738
101,0.83,3.9864,+0.0232,1.9507,2.0358,0.0223,+0.0598,2.9626,16.7838
102,0.84,3.9769,+0.0029,1.9586,2.0183,0.0269,+0.0234,3.1261,15.8110
103,0.81,3.9763,-0.0214,1.9532,2.0231,0.0251,-0.0077,3.6068,17.5328
104,0.81,3.9884,-0.0055,1.9650,2.0234,0.0224,-0.2692,3.5073,16.3838
105,0.83,3.9929,-0.0061,1.9683,2.0246,0.0230,-0.3092,3.9298,16.9518
106,0.81,3.9897,+0.0040,1.9543,2.0355,0.0262,-0.2525,4.3705,18.2292
107,0.81,3.9963,-0.0073,1.9587,2.0376,0.0243,-0.2588,4.9592,18.4549
108,0.82,3.9877,-0.0056,1.9515,2.0362,0.0268,-0.3326,4.9724,17.2470
109,0.84,3.9776,+0.0096,1.9532,2.0244,0.0242,-0.1811,4.8081,17.3239
110,0.83,3.9977,+0.0069,1.9635,2.0341,0.0314,-0.2615,4.7232,18.1154
111,0.81,3.9589,+0.0010,1.9555,2.0034,0.0265,-0.1738,4.7501,17.6052
112,0.83,3.9863,+0.0193,1.9638,2.0225,0.0205,-0.2817,5.5444,17.6823
113,0.82,3.9795,-0.0081,1.9501,2.0294,0.0198,-0.0485,5.4046,17.7867
114,0.82,3.9809,-0.0058,1.9473,2.0336,0.0143,-0.1085,4.8333,18.8994
115,0.83,3.9906,-0.0045,1.9625,2.0281,0.0196,+0.0468,5.0243,17.8665
116,0.82,3.9831,+0.0061,1.9507,2.0324,0.0202,+0.0253,4.2789,17.2359
117,0.84,3.9909,+0.0057,1.9528,2.0381,0.0223,-0.1712,4.3585,16.9203
118,0.82,3.9727,-0.0011,1.9525,2.0202,0.0264,-0.0407,3.7383,15.1702
119,0.83,3.9674,+0.0034,1.9463,2.0210,0.0287,-0.0619,4.6256,15.1445
120,0.84,3.9792,-0.0153,1.9400,2.0392,0.0251,+0.0824,5.3554,17.1397
121,0.83,3.9759,+0.0034,1.9396,2.0363,0.0205,-0.0421,5.1806,16.7568
122,0.83,3.9730,+0.0068,1.9537,2.0193,0.0220,-0.0411,4.9633,15.8635
123,0.83,3.9517,+0.0017,1.9363,2.0154,0.0133,-0.0737,5.3443,16.4156
124,0.83,3.9731,+0.0030,1.9374,2.0356,0.0121,+0.0635,5.3942,17.3541
125,0.84,3.9790,-0.0119,1.9562,2.0228,0.0191,+0.0187,5.7540,17.5797
126,0.82,3.9898,-0.0070,1.9674,2.0225,0.0326,-0.1531,6.1535,18.3103
127,0.82,3.9639,-0.0092,1.9687,1.9952,0.0230,-0.1230,4.4119,16.0049
128,0.81,3.9670,-0.0055,1.9630,2.0040,0.0213,-0.0657,4.3243,15.6533
129,0.83,3.9889,+0.0058,1.9535,2.0354,0.0236,-0.1834,4.5752,16.6622
130,0.83,3.9903,-0.0084,1.9666,2.0236,0.0393,-0.1576,5.0436,17.1713
131,0.84,3.9867,+0.0063,1.9590,2.0276,0.0255,-0.0873,4.0960,16.0899
132,0.82,3.9667,-0.0038,1.9559,2.0108,0.0181,-0.0557,4.0273,15.6174
133,0.82,3.9724,+0.0055,1.9505,2.0219,0.0105,+0.0205,3.6961,15.5054
134,0.83,3.9673,+0.0063,1.9505,2.0169,0.0117,-0.0212,3.2329,15.3761
135,0.83,3.9656,+0.0096,1.9409,2.0247,0.0355,+0.0669,3.5980,15.1765
136,0.81,3.9674,-0.0002,1.9380,2.0294,0.0123,+0.0475,3.4021,15.0352
137,0.82,3.9589,-0.0066,1.9593,1.9996,0.0111,+0.0179,3.4805,15.0581
138,0.84,3.9736,+0.0092,1.9704,2.0032,0.0305,+0.1129,3.8107,16.3034
139,0.83,3.9782,-0.0028,1.9660,2.0122,0.0223,+0.0950,3.4442,16.2115
140,0.82,3.9705,-0.0005,1.9593,2.0112,0.0119,+0.0076,3.5453,16.3160
141,0.81,3.9312,+0.0102,1.9396,1.9917,0.0169,+0.0370,3.3469,15.1190
142,0.82,3.9532,-0.0140,1.9469,2.0063,0.0130,+0.0836,4.2816,16.6767
143,0.82,3.9427,-0.0112,1.9473,1.9954,0.0144,+0.3093,3.7798,14.5541
144,0.80,3.9543,-0.0101,1.9672,1.9871,0.0234,+0.1936,4.0193,14.6375
145,0.82,3.9585,+0.0059,1.9466,2.0119,0.0178,+0.1937,3.8982,14.6484
146,0.82,3.9727,+0.0025,1.9463,2.0264,0.0180,+0.4276,4.6246,15.5363
147,0.82,3.9557,+0.0063,1.9544,2.0013,0.0180,+0.2428,4.0289,14.9854
148,0.81,3.9578,-0.0114,1.9466,2.0113,0.0163,+0.1978,4.3322,16.2895
149,0.82,3.9715,+0.0089,1.9388,2.0327,0.0236,+0.1511,4.6731,16.7418
150,0.82,3.9633,-0.0065,1.9422,2.0210,0.0200,+0.1149,4.2228,15.2818
151,0.83,3.9715,+0.0027,1.9552,2.0163,0.0243,+0.2470,5.2205,15.6327
152,0.84,3.9674,-0.0014,1.9422,2.0252,0.0136,+0.1342,4.1171,14.8306
153,0.81,3.9671,+0.0019,1.9410,2.0261,0.0191,+0.0712,4.2393,14.3857
154,0.83,3.9583,+0.0095,1.9241,2.0342,0.0215,+0.0486,4.2536,14.3286
155,0.83,3.9604,-0.0060,1.9342,2.0262,0.0192,+0.0381,4.3416,14.5699
156,0.81,3.9613,+0.0111,1.9440,2.0173,0.0291,-0.1214,3.8494,13.4190
157,0.82,3.9695,+0.0050,1.9405,2.0291,0.0197,-0.2216,4.4722,14.6288
158,0.82,3.9698,+0.0072,1.9583,2.0116,0.0164,-0.0427,4.3508,14.0271
159,0.83,3.9562,+0.0165,1.9358,2.0204,0.0160,-0.1414,4.0748,14.7623
160,0.81,3.9665,-0.0065,1.9441,2.0225,0.0192,-0.0476,4.7056,15.6017
161,0.81,3.9696,+0.0066,1.9344,2.0353,0.0243,-0.2117,4.7289,14.9178
162,0.83,3.9771,+0.0215,1.9370,2.0401,0.0194,-0.1694,4.7878,15.3864
163,0.82,3.9761,-0.0005,1.9369,2.0391,0.0173,-0.1514,4.5404,14.4229
164,0.82,3.9685,+0.0121,1.9319,2.0366,0.0203,-0.0811,4.9245,15.1416
165,0.83,3.9509,+0.0029,1.9202,2.0306,0.0156,-0.0536,4.9386,14.2034
166,0.82,3.9652,+0.0007,1.9251,2.0401,0.0149,-0.0217,4.9785,14.4423
167,0.83,3.9645,-0.0072,1.9213,2.0432,0.0187,+0.0014,4.9250,13.8362
168,0.82,3.9704,-0.0050,1.9282,2.0422,0.0107,+0.0471,5.3277,14.7984
169,0.84,3.9663,+0.0076,1.9436,2.0227,0.0169,-0.0413,5.0712,14.1937
170,0.83,3.9716,+0.0036,1.9624,2.0091,0.0594,-0.0738,4.8055,14.3423
171,0.83,3.9590,-0.0010,1.9449,2.0141,0.0217,-0.0877,4.1196,13.7505
172,0.83,3.9529,-0.0073,1.9270,2.0259,0.0109,-0.0397,4.1878,14.4226
173,0.81,3.9622,-0.0097,1.9439,2.0183,0.0202,-0.1567,3.9087,14.3162
174,0.82,3.9496,+0.0040,1.9308,2.0188,0.0150,-0.2423,4.0377,13.8767
175,0.83,3.9596,-0.0056,1.9351,2.0244,0.0128,-0.2219,4.6436,14.0417
176,0.81,3.9673,-0.0010,1.9384,2.0289,0.0166,-0.2428,4.9000,15.1109
177,0.82,3.9738,+0.0023,1.9333,2.0405,0.0162,-0.1309,4.4937,14.2257
178,0.82,3.9659,-0.0155,1.9320,2.0339,0.0122,-0.1572,4.4127,14.2220
179,0.81,3.9403,+0.0008,1.9160,2.0243,0.0071,-0.1127,4.2870,14.0602
180,0.83,3.9539,+0.0027,1.9151,2.0388,0.0119,-0.0408,4.2429,13.6299
181,0.84,3.9438,-0.0002,1.9167,2.0271,0.0097,-0.0631,3.6832,12.2249
182,0.82,3.9482,-0.0109,1.9229,2.0253,0.0131,+0.0686,3.9337,14.2369
183,0.81,3.9570,-0.0070,1.9311,2.0259,0.0484,-0.0716,3.4155,12.9411
184,0.81,3.9649,-0.0144,1.9021,2.0629,0.0321,+0.0087,3.6214,13.0162
185,0.83,3.9580,-0.0052,1.9160,2.0420,0.0173,-0.1324,3.3837,13.4802
186,0.82,3.9544,-0.0172,1.9334,2.0209,0.0160,-0.1613,3.5802,12.9864
187,0.83,3.9415,-0.0037,1.9219,2.0196,0.0120,-0.1525,3.1975,12.5254
188,0.82,3.9392,-0.0067,1.9297,2.0096,0.0275,-0.2095,3.5219,13.1485
189,0.83,3.9634,-0.0036,1.9379,2.0255,0.0310,-0.0542,3.7651,13.1161
190,0.81,3.9563,-0.0167,1.9316,2.0247,0.0141,-0.0459,4.1615,13.9873
191,0.83,3.9579,+0.0016,1.9219,2.0361,0.0264,+0.0029,4.3553,14.3790
192,0.82,3.9565,-0.0209,1.9221,2.0344,0.0174,-0.0183,4.2161,14.3006
193,0.82,3.9475,+0.0020,1.9176,2.0299,0.0078,-0.0122,4.0098,13.4788
194,0.83,3.9466,+0.0005,1.9147,2.0319,0.0107,+0.0524,4.3185,13.1769
195,0.82,3.9616,-0.0020,1.9270,2.0346,0.0107,+0.1050,4.0076,13.9693
196,0.83,3.9532,+0.0012,1.9089,2.0444,0.0113,+0.0776,3.8534,13.9397
197,0.82,3.9547,+0.0061,1.9120,2.0427,0.0175,+0.1884,3.8312,13.7470
198,0.82,3.9437,-0.0087,1.9094,2.0343,0.0149,+0.1232,3.2500,13.0158
199,0.82,3.9557,+0.0039,1.9083,2.0474,0.0094,+0.0425,3.2646,12.8985
200,0.82,3.9541,+0.0081,1.9149,2.0392,0.0098,-0.0206,3.5274,12.9037
201,0.81,3.9519,+0.0015,1.9064,2.0454,0.0170,+0.0537,3.4368,13.1434
202,0.80,3.9394,+0.0111,1.9154,2.0240,0.0193,+0.0490,3.8994,13.9883
203,0.80,3.9599,+0.0024,1.9326,2.0273,0.0199,+0.1277,3.9440,14.1466
204,0.80,3.9548,-0.0160,1.9338,2.0210,0.0160,-0.0042,3.8117,13.8767
205,0.80,3.9520,+0.0054,1.9209,2.0311,0.0155,+0.0997,4.2993,13.6133
206,0.80,3.9544,-0.0018,1.9134,2.0409,0.0123,-0.0279,4.1241,13.7169
207,0.82,3.9518,-0.0062,1.9269,2.0249,0.0099,+0.0267,4.1557,13.3546
208,0.81,3.9527,-0.0078,1.9158,2.0370,0.0176,-0.3424,4.4768,14.1171
209,0.80,3.9620,-0.0075,1.9166,2.0454,0.0131,-0.1429,4.0875,13.9816
210,0.81,3.9557,-0.0056,1.9185,2.0372,0.0148,-0.2202,4.6689,13.7400
211,0.81,3.9544,+0.0056,1.9204,2.0340,0.0174,-0.2592,4.0318,13.7669
212,0.81,3.9491,+0.0043,1.9201,2.0291,0.0113,-0.1659,4.6290,14.2574
213,0.81,3.9555,-0.0052,1.9243,2.0312,0.0100,-0.1022,4.1241,12.9158
214,0.79,3.9325,+0.0080,1.9336,1.9989,0.0097,+0.1314,3.7369,12.9028
215,0.81,3.9484,+0.0046,1.9440,2.0044,0.0203,+0.0229,3.6977,12.7867
216,0.79,3.9355,-0.0004,1.9267,2.0087,0.0207,-0.2444,3.8141,12.6549
217,0.80,3.9532,+0.0069,1.9238,2.0294,0.0133,-0.0956,4.5864,14.0287
218,0.80,3.9629,+0.0063,1.9539,2.0090,0.0285,-0.1253,4.4561,13.5974
219,0.80,3.9501,+0.0041,1.9219,2.0282,0.0185,+0.1827,3.8280,12.4060
220,0.82,3.9638,+0.0090,1.9198,2.0440,0.0167,+0.1083,4.1799,13.6974
221,0.81,3.9424,-0.0068,1.9120,2.0304,0.0102,+0.1230,3.9928,12.2424
222,0.81,3.9464,+0.0015,1.9114,2.0350,0.0125,+0.0292,4.0191,13.0943
223,0.81,3.9510,-0.0007,1.9157,2.0354,0.0117,-0.0891,4.4235,13.3777
224,0.81,3.9486,-0.0145,1.9241,2.0244,0.0114,-0.0850,4.8157,14.3667
225,0.81,3.9619,-0.0156,1.9261,2.0358,0.0247,-0.1862,5.1733,14.1127
226,0.81,3.9669,-0.0081,1.9313,2.0356,0.0148,-0.2745,4.7784,14.6924
227,0.81,3.9781,-0.0005,1.9395,2.0385,0.0231,-0.2246,4.7702,13.5389
228,0.80,3.9514,-0.0105,1.9150,2.0364,0.0195,-0.2835,4.4614,12.7331
229,0.81,3.9491,-0.0095,1.9086,2.0405,0.0151,-0.2868,4.8630,12.7685
230,0.81,3.9598,+0.0092,1.9160,2.0438,0.0222,-0.3190,4.7529,13.2392
231,0.81,3.9531,+0.0076,1.9276,2.0254,0.0131,-0.3975,4.8172,13.4462
232,0.80,3.9528,+0.0055,1.9178,2.0350,0.0144,-0.1422,4.8859,12.8829
233,0.80,3.9458,-0.0082,1.8987,2.0471,0.0239,-0.1997,4.4456,12.3710
234,0.82,3.9497,+0.0016,1.9069,2.0428,0.0116,-0.1539,4.6612,12.3625
235,0.80,3.9432,-0.0060,1.9133,2.0299,0.0140,-0.1290,3.8706,11.8109
236,0.81,3.9589,+0.0177,1.9072,2.0516,0.0104,-0.1179,4.6565,13.3694
237,0.80,3.9545,-0.0027,1.9007,2.0538,0.0098,-0.0069,3.7894,11.3419
238,0.81,3.9661,+0.0086,1.9094,2.0566,0.0195,-0.2349,4.1667,11.8986
239,0.80,3.9489,-0.0055,1.8971,2.0518,0.0116,-0.2512,4.7784,12.2902
240,0.81,3.9572,-0.0055,1.9060,2.0512,0.0114,-0.2075,4.0342,12.1362
241,0.81,3.9707,-0.0038,1.9346,2.0362,0.0176,-0.0486,4.3343,13.9399
242,0.81,3.9543,+0.0073,1.9308,2.0235,0.0128,-0.0113,3.6874,13.0121
243,0.81,3.9465,-0.0017,1.9208,2.0256,0.0217,-0.0263,3.8806,11.8151
244,0.80,3.9629,+0.0068,1.9274,2.0355,0.0182,-0.0401,4.0491,12.0579
245,0.81,3.9375,-0.0054,1.9254,2.0121,0.0197,+0.1343,3.8365,11.8118
246,0.81,3.9558,-0.0052,1.9300,2.0257,0.0153,+0.1962,4.0230,12.2160
247,0.80,3.9326,-0.0042,1.9056,2.0270,0.0157,+0.0795,4.1588,10.9188
248,0.81,3.9435,+0.0038,1.9124,2.0311,0.0150,+0.0426,3.7046,11.9253
249,0.80,3.9578,-0.0024,1.9128,2.0449,0.0185,+0.0376,3.9615,11.7891
250,0.82,3.9540,+0.0129,1.9088,2.0452,0.0156,-0.0870,3.8676,11.7073
251,0.81,3.9683,-0.0037,1.9140,2.0543,0.0144,-0.0246,4.1969,12.1703
252,0.80,3.9467,-0.0040,1.9262,2.0205,0.0155,-0.1352,4.3122,11.7258
253,0.82,3.9429,-0.0007,1.9058,2.0372,0.0120,-0.1140,4.3814,11.8101
254,0.81,3.9514,+0.0059,1.9224,2.0290,0.0153,+0.1440,4.2022,11.8101
255,0.81,3.9349,-0.0111,1.9301,2.0048,0.0101,+0.0744,4.0404,11.6261
256,0.79,3.9524,-0.0028,1.9271,2.0253,0.0162,+0.2086,4.9483,13.0578
257,0.80,3.9438,+0.0007,1.9190,2.0248,0.0144,-0.0331,4.5494,12.5182
258,0.81,3.9425,+0.0120,1.9122,2.0303,0.0091,+0.0581,4.5192,12.2963
259,0.81,3.9383,+0.0037,1.9027,2.0357,0.0071,+0.1049,4.3262,11.9311
260,0.82,3.9402,+0.0021,1.9000,2.0402,0.0106,+0.0261,4.3836,11.4461
261,0.81,3.9361,+0.0151,1.9132,2.0229,0.0129,+0.2046,4.4779,11.7135
262,0.80,3.9559,+0.0048,1.9154,2.0405,0.0134,+0.1291,4.2405,12.4398
263,0.80,3.9533,-0.0003,1.9179,2.0353,0.0089,+0.1618,4.2569,12.2855
264,0.80,3.9378,+0.0074,1.9128,2.0250,0.0073,+0.2234,4.6342,12.5823
265,0.79,3.9431,-0.0077,1.9043,2.0388,0.0069,+0.0850,3.8129,11.3337
266,0.82,3.9436,+0.0061,1.9085,2.0352,0.0098,+0.0370,3.9834,11.4398
267,0.81,3.9475,+0.0016,1.9073,2.0401,0.0130,+0.0492,3.9720,11.3016
268,0.81,3.9360,-0.0014,1.9208,2.0152,0.0169,+0.2103,3.8930,11.3300
269,0.81,3.9401,-0.0051,1.9168,2.0233,0.0082,+0.2345,3.8993,11.3358
270,0.81,3.9464,+0.0098,1.9040,2.0424,0.0127,-0.1229,3.7409,11.0458
271,0.80,3.9501,+0.0019,1.9078,2.0424,0.0121,-0.1377,4.0490,11.4732
272,0.80,3.9497,+0.0036,1.9049,2.0448,0.0190,-0.0721,3.9786,11.8604
273,0.79,3.9639,+0.0008,1.9181,2.0458,0.0102,-0.2961,4.1503,12.0761
274,0.81,3.9432,-0.0003,1.9070,2.0362,0.0210,-0.1455,4.2169,11.0572
275,0.80,3.9333,-0.0010,1.9101,2.0232,0.0189,-0.1000,3.2447,10.3383
276,0.80,3.9275,+0.0062,1.9070,2.0205,0.0196,+0.0646,3.5723,11.2864
277,0.82,3.9332,+0.0014,1.8989,2.0342,0.0124,+0.1930,2.9535,9.6868
278,0.81,3.9398,-0.0039,1.9103,2.0295,0.0171,+0.1242,3.6397,11.2857
279,0.82,3.9448,-0.0075,1.9129,2.0318,0.0121,+0.1899,3.7301,11.9984
280,0.80,3.9361,-0.0088,1.9246,2.0114,0.0149,+0.0981,3.4798,10.6561
281,0.80,3.9349,+0.0143,1.9179,2.0170,0.0195,+0.0163,3.5811,10.8550
282,0.79,3.9345,-0.0103,1.9113,2.0232,0.0168,+0.0496,3.9885,11.2738
283,0.81,3.9360,-0.0228,1.9022,2.0338,0.0140,-0.2160,3.6401,10.0028
284,0.82,3.9421,-0.0053,1.9064,2.0357,0.0123,-0.0478,3.6749,10.5168
285,0.82,3.9432,+0.0013,1.9064,2.0368,0.0091,-0.0265,3.1355,10.4447
286,0.81,3.9341,-0.0025,1.9285,2.0056,0.0321,+0.3037,3.4337,11.2335
287,0.81,3.9398,+0.0063,1.9193,2.0205,0.0098,+0.1221,3.5203,11.7051
288,0.80,3.9335,-0.0086,1.9067,2.0267,0.0085,+0.1266,3.4045,11.2654
