step,pmove,energy,energy_imag,potential,kinetic,variance,Lz,Lz_square,L_square
24,0.80,65.3017,-0.9868,2.5850,62.7168,189411.3906,-0.8146,7.1675,269.9608
25,0.81,18.4244,-0.4717,2.6020,15.8224,296.7432,-0.7448,8.4012,49.2387
26,0.77,17.3582,+0.1944,2.5907,14.7675,222.7893,-0.7773,6.5756,54.0284
27,0.80,17.4033,+0.3077,2.5985,14.8048,363.6485,-0.7195,6.9458,54.7342
28,0.78,14.8071,-0.2367,2.6011,12.2060,123.2528,-0.6116,7.1126,34.4540
29,0.79,14.2089,-0.2309,2.6026,11.6063,185.6494,-0.8553,6.2599,38.0382
30,0.81,12.8330,+0.2926,2.6010,10.2320,215.3199,-0.6202,4.9736,30.4825
31,0.82,12.6040,-0.6613,2.5920,10.0120,30.3279,-0.9365,5.6929,27.6667
32,0.82,14.5629,+0.1345,2.5830,11.9799,318.1309,-0.7257,6.4151,40.5286
33,0.82,14.2756,+0.3051,2.5971,11.6784,459.7651,-0.8956,6.2271,38.8017
34,0.78,17.4090,+0.7181,2.5656,14.8434,3331.7236,-0.6941,5.8373,52.5651
35,0.80,19.8894,+0.4990,2.5684,17.3210,3373.8884,-0.5769,5.5098,57.5012
36,0.82,15.2191,+0.8177,2.5920,12.6271,904.1971,-0.7011,5.6031,41.9950
37,0.78,12.6188,+0.2486,2.6067,10.0121,39.0009,-0.5001,5.1873,28.4457
38,0.81,12.0460,-0.2929,2.5859,9.4602,69.3229,-0.7897,4.2907,27.6285
39,0.78,14.8427,-0.0042,2.5751,12.2676,678.8159,-0.9793,4.7706,41.8807
40,0.78,12.9463,-0.1468,2.5702,10.3761,191.6534,-1.0189,4.8414,31.3429
41,0.82,11.4006,+0.3041,2.5688,8.8318,22.0747,-1.0406,4.9173,25.0529
42,0.79,11.1652,+0.0421,2.5560,8.6093,11.3337,-1.0107,4.1277,23.2805
43,0.82,10.9578,-0.0149,2.5382,8.4197,20.6636,-1.0961,4.4995,22.3536
44,0.80,12.8535,+0.4006,2.5390,10.3146,479.8323,-0.9566,4.4957,30.2933
45,0.81,17.6762,+0.5628,2.5543,15.1218,2472.1956,-1.0201,4.9098,53.7393
46,0.81,17.4779,-0.9876,2.5536,14.9242,4790.7671,-0.7612,5.4613,50.7877
47,0.80,13.0801,+0.2295,2.5672,10.5128,375.6750,-0.9589,5.6383,34.9950
48,0.78,11.5910,+0.6238,2.6107,8.9803,57.4787,-1.1553,4.8574,25.3207
49,0.81,18.6418,+1.1255,2.6166,16.0252,4879.6562,-1.1182,6.3584,61.0375
50,0.80,10.2620,-0.5751,2.6018,7.6602,24.0127,-1.3368,4.8546,20.4915
51,0.80,11.0860,-0.4108,2.5953,8.4907,58.5676,-1.1616,4.5029,22.7500
52,0.81,10.0750,-0.2724,2.6071,7.4679,20.0247,-0.9685,4.8187,21.9218
53,0.80,10.3809,-0.1446,2.5948,7.7861,22.8668,-1.0812,4.6029,21.7568
54,0.82,10.2263,-0.6122,2.5866,7.6397,38.0046,-1.0848,4.4128,23.5396
55,0.81,11.3499,-0.2503,2.5789,8.7710,150.9085,-0.8774,4.9508,27.6185
56,0.81,11.4273,-0.1559,2.5651,8.8622,167.1692,-0.8641,5.7932,28.9887
57,0.81,12.1028,-0.3281,2.5618,9.5411,223.3876,-0.8680,3.6270,28.6651
58,0.79,10.1037,-0.2072,2.5509,7.5527,9.8654,-0.9106,3.8533,19.5200
59,0.81,10.8261,-0.3909,2.5359,8.2901,42.2091,-0.8925,4.0143,23.2183
60,0.78,11.2804,+0.5322,2.5796,8.7009,64.9305,-0.9346,3.9800,24.2884
61,0.81,10.6927,-0.4821,2.5608,8.1319,39.3401,-1.1174,4.9443,22.4600
62,0.82,19.6379,-0.6097,2.5421,17.0958,7686.0718,-0.9571,3.7525,64.1001
63,0.80,10.3554,-0.2503,2.5472,7.8082,37.1273,-0.7091,3.5967,18.5961
64,0.81,10.7396,-0.0988,2.5434,8.1963,141.4238,-0.9811,4.2960,22.2853
65,0.82,11.7052,+0.0213,2.5425,9.1627,143.9303,-0.8648,4.3226,26.8765
66,0.79,14.2620,-0.2567,2.5652,11.6968,1196.2340,-0.7241,3.3988,40.4510
67,0.79,9.6626,+0.2235,2.5713,7.0913,11.3011,-0.9133,3.0125,17.9094
68,0.79,10.5038,-0.0212,2.5648,7.9390,105.7233,-0.7318,2.4511,22.1714
69,0.82,11.2094,-0.5800,2.5677,8.6416,181.7126,-0.6907,2.1324,23.6507
70,0.80,11.5029,+0.3154,2.5717,8.9312,400.8346,-0.7282,2.2022,26.1569
71,0.78,11.7941,+0.4266,2.5874,9.2067,413.7942,-0.4551,2.6997,25.5546
72,0.79,11.8239,+0.5572,2.5827,9.2412,271.9278,-0.6533,3.2992,25.5065
73,0.82,14.9695,+0.7393,2.5859,12.3836,2663.3386,-0.4685,2.4021,39.4688
74,0.79,16.3411,+0.5039,2.5775,13.7636,4067.8484,-0.4495,2.7842,45.8325
75,0.81,13.1544,+0.4039,2.5712,10.5832,1113.0151,-0.3961,3.0792,33.4195
76,0.81,10.4742,-0.1549,2.5464,7.9277,38.3798,-0.4701,3.2606,21.0026
77,0.80,9.9394,-0.2815,2.5554,7.3840,50.0597,-0.5391,2.2590,17.0900
78,0.78,9.0734,-0.5319,2.5412,6.5322,11.9684,-0.5881,2.0482,13.0266
79,0.78,13.4482,-0.8279,2.5587,10.8895,1888.9934,-0.7259,2.5667,39.0954
80,0.80,10.3282,+0.0248,2.5731,7.7551,74.0419,-0.6667,3.1359,20.3242
81,0.78,15.4032,+0.4314,2.5496,12.8536,3291.3064,-0.5205,3.0508,53.0229
82,0.82,10.2607,+0.0272,2.5566,7.7041,70.2845,-0.4747,2.9370,21.4033
83,0.78,9.6207,+0.1691,2.5500,7.0707,19.2535,-0.4270,3.2768,16.5661
84,0.80,10.2205,+0.0524,2.5475,7.6730,74.3829,-0.4329,3.6649,20.0166
85,0.79,9.9208,+0.0302,2.5346,7.3862,39.0279,-0.3956,3.0562,19.3165
86,0.80,10.2122,+0.2209,2.5350,7.6772,71.3903,-0.5242,2.5098,20.6152
87,0.81,12.2598,-0.4707,2.5437,9.7160,734.8450,-0.5696,3.1425,32.8113
88,0.79,9.7685,+0.1635,2.5434,7.2251,50.4799,-0.8216,3.1843,17.5252
89,0.80,9.4482,+0.5152,2.5546,6.8935,86.3610,-0.7744,2.4630,19.2862
90,0.79,9.9393,-0.0319,2.5327,7.4065,157.9594,-0.4742,2.7008,20.9613
91,0.81,9.7831,-0.0359,2.5323,7.2508,75.3683,-0.7327,2.9131,18.3184
92,0.78,8.7193,+1.0293,2.5255,6.1939,16.4035,-0.7120,4.5451,17.9584
93,0.81,9.8118,-0.3834,2.5333,7.2784,65.1172,-0.5476,4.1118,17.4593
94,0.81,18.3033,+0.2848,2.5460,15.7573,9034.2158,-0.5992,4.7070,87.6100
95,0.82,8.8718,-0.1328,2.5344,6.3374,15.1941,-0.7674,3.2743,14.5818
96,0.78,13.3660,-0.4124,2.5530,10.8130,1915.1501,-0.7152,3.0228,38.2350
97,0.80,9.2922,-0.2619,2.5409,6.7513,29.4175,-0.6625,3.0304,18.2336
98,0.79,8.9009,-0.5156,2.5342,6.3666,17.0849,-0.6662,3.0200,15.6685
99,0.78,8.4910,-0.4568,2.5377,5.9533,20.0644,-0.7559,2.8400,15.2441
100,0.80,8.5128,+0.0217,2.5699,5.9429,6.0752,-0.7392,3.4340,17.0658
101,0.80,9.8333,-0.3614,2.5533,7.2800,164.1381,-0.9273,4.1175,22.7032
102,0.81,8.9959,+0.2351,2.5649,6.4310,16.1189,-0.9311,4.7208,18.2351
103,0.79,8.6512,-0.0997,2.5439,6.1074,12.3270,-0.6063,2.9780,13.6087
104,0.81,9.0255,-0.3632,2.5736,6.4519,15.3026,-0.4918,3.3130,16.4763
105,0.82,8.6527,+0.4291,2.5955,6.0572,7.6871,-0.6269,2.7060,13.0739
106,0.80,9.3180,+0.0252,2.5541,6.7639,34.4412,-0.5187,2.6231,15.6281
107,0.81,8.7417,+0.0664,2.5559,6.1858,12.4746,-0.5898,3.2997,15.5630
108,0.82,9.7806,-0.2152,2.5856,7.1951,125.3995,-0.7406,3.6754,21.6115
109,0.82,10.7514,+0.0810,2.5534,8.1980,213.3222,-0.7843,4.1962,23.5758
110,0.80,9.7115,-0.2691,2.5445,7.1670,57.2700,-0.6959,3.2803,19.5248
111,0.80,9.2984,-0.2572,2.5563,6.7422,37.4646,-0.6635,3.4550,15.4436
112,0.80,9.5278,+0.2047,2.5713,6.9565,49.5570,-0.8549,3.0585,15.6344
113,0.80,9.4482,-0.1108,2.5739,6.8743,72.9932,-0.7367,3.8829,18.5478
114,0.80,9.0583,+0.0966,2.5643,6.4940,13.7065,-0.7283,2.9942,14.3977
115,0.78,8.9127,+0.3206,2.5657,6.3470,14.3600,-0.6728,3.5456,14.8548
116,0.80,9.3526,+0.3305,2.5841,6.7685,33.6687,-0.6567,3.4492,17.8877
117,0.80,9.1706,+0.2535,2.5697,6.6009,17.3697,-0.6998,3.0562,16.7748
118,0.79,9.1828,+0.1054,2.5726,6.6102,67.2196,-0.5469,3.2578,16.9558
119,0.81,9.2404,+0.1413,2.5785,6.6619,54.6637,-0.4718,3.2165,16.1942
120,0.80,9.3675,+0.0965,2.5585,6.8091,36.4131,-0.4413,3.1441,16.9146
121,0.79,9.0200,+0.3128,2.5657,6.4543,59.2539,-0.5453,3.2162,17.4723
122,0.80,13.5391,+0.1584,2.5422,10.9970,2339.7949,-0.6762,2.8018,38.5642
123,0.81,20.9804,-1.5162,2.5594,18.4210,9371.1963,-0.5533,2.6624,73.6066
124,0.80,9.3155,-0.3381,2.5415,6.7740,23.5352,-0.4927,3.6705,15.4878
125,0.80,8.9027,-0.3404,2.5241,6.3785,55.2130,-0.6139,2.2914,15.9414
126,0.80,9.2536,+0.3819,2.5408,6.7128,36.3786,-0.5802,2.8397,16.5424
127,0.81,8.7727,+0.2466,2.5348,6.2378,46.8474,-0.6631,3.0521,16.8029
128,0.81,8.2601,-0.0656,2.5344,5.7257,4.1829,-0.6821,3.2057,12.6977
129,0.80,8.4954,+0.1237,2.5440,5.9515,15.5156,-0.8649,3.0916,13.5955
130,0.80,9.0395,-0.0813,2.5468,6.4927,62.8129,-0.8232,3.4330,17.5786
131,0.79,8.5998,-0.1830,2.5502,6.0496,7.7045,-0.7915,3.3371,13.8537
132,0.82,8.5885,-0.0984,2.5580,6.0305,10.9481,-0.8587,3.8648,14.3726
133,0.80,8.1854,+0.0077,2.5613,5.6241,8.8329,-0.7219,3.0726,11.9292
134,0.81,8.9236,-0.3692,2.5476,6.3760,65.3449,-0.8551,3.4898,17.7679
135,0.80,8.1635,-0.4338,2.5354,5.6282,9.4950,-0.7163,3.0952,12.3782
136,0.80,8.7716,-0.1598,2.5483,6.2232,74.4576,-0.7660,2.8702,13.8341
137,0.82,10.8494,-0.2024,2.5164,8.3329,655.7142,-0.8477,3.8792,22.8120
138,0.82,10.7019,-0.0104,2.5160,8.1859,452.1786,-0.4919,5.7755,24.3749
139,0.83,8.5089,+0.2718,2.5236,5.9853,5.4781,-0.9014,4.0100,14.2976
140,0.80,10.7156,+0.0220,2.5235,8.1921,632.5228,-0.7086,3.5984,26.5407
141,0.79,8.6404,-0.3151,2.5185,6.1219,25.4237,-0.6669,4.7980,15.9769
142,0.81,8.0914,-0.4665,2.5269,5.5645,11.0772,-0.7459,2.9917,11.3306
143,0.79,9.9314,+0.1865,2.5308,7.4005,307.9923,-0.9074,3.0948,21.3501
144,0.79,8.4606,+0.2398,2.5510,5.9096,51.7591,-0.7659,2.6739,14.1966
145,0.81,7.9554,-0.1522,2.5397,5.4157,4.9232,-0.7552,2.9372,11.0002
146,0.84,7.7718,-0.0346,2.5518,5.2200,3.4582,-0.6406,2.5044,11.2531
147,0.80,7.9112,+0.3431,2.5421,5.3691,8.9816,-0.7060,3.0137,11.1317
148,0.82,7.6762,+0.2273,2.5275,5.1487,2.0329,-0.5480,2.2179,9.1580
149,0.81,7.5708,-0.3029,2.5288,5.0420,5.5163,-0.3427,2.4307,9.7541
150,0.81,7.7999,-0.0776,2.5310,5.2689,5.2264,-0.4474,2.2375,9.7837
151,0.81,24.0245,-2.0387,2.5224,21.5021,25495.6914,-0.4585,2.2695,91.2785
152,0.80,8.3137,-0.0313,2.5303,5.7834,18.1854,-0.5631,3.1866,14.3929
153,0.81,8.1557,-0.1465,2.5450,5.6107,8.1307,-0.5522,2.6309,11.5270
154,0.81,8.4200,-0.0628,2.5610,5.8590,18.3888,-0.5800,3.1867,12.9640
155,0.81,13.0915,-0.1002,2.5576,10.5339,2154.5806,-0.4814,2.7688,34.0244
156,0.80,8.1804,+0.3384,2.5545,5.6259,5.7640,-0.4968,3.2640,12.2428
157,0.78,7.6678,-0.2788,2.5524,5.1153,5.4381,-0.4533,2.8629,10.4640
158,0.81,7.4793,-0.1186,2.5765,4.9028,3.0947,-0.5116,2.5024,9.1645
159,0.81,8.0317,+0.5491,2.5748,5.4568,9.0265,-0.3492,2.8810,11.4802
160,0.80,7.8283,+0.0727,2.5695,5.2588,3.3790,-0.3495,3.0204,10.3198
161,0.78,7.7740,-0.0364,2.5612,5.2127,6.3989,-0.3225,2.8227,10.5393
162,0.81,7.7606,+0.0651,2.5271,5.2336,1.9701,-0.3006,2.9163,10.8181
163,0.83,7.6989,+0.0747,2.5233,5.1756,2.4607,-0.2165,2.6622,9.5809
164,0.78,7.5062,+0.0707,2.5462,4.9600,5.0752,-0.4055,2.8149,9.5684
165,0.80,7.2644,-0.0207,2.5542,4.7101,4.1633,-0.2961,2.6897,10.4298
166,0.79,7.5189,-0.5881,2.5631,4.9557,6.6700,-0.3369,2.9585,11.2032
167,0.79,8.0172,+0.0194,2.5666,5.4506,27.4420,-0.5068,3.3308,12.0769
168,0.81,7.5166,+0.0998,2.5407,4.9759,2.0032,-0.3648,2.9321,9.7676
169,0.83,6.8911,-0.2585,2.5328,4.3583,13.4162,-0.2552,2.6850,9.2404
170,0.83,7.2710,+0.1423,2.5224,4.7486,2.0339,-0.2402,2.7068,10.5581
171,0.82,7.4776,+0.1765,2.5374,4.9402,3.4637,-0.2413,2.4428,9.8344
172,0.82,7.4141,+0.0942,2.5379,4.8762,4.4148,-0.3639,2.5157,10.1306
173,0.81,7.3387,+0.2436,2.5292,4.8096,6.8918,-0.3733,2.7049,9.9418
174,0.82,7.3544,+0.3284,2.5316,4.8227,2.2717,-0.2713,1.8806,8.9269
175,0.80,7.7364,+0.0705,2.5447,5.1917,8.0929,-0.2529,2.8487,11.7866
176,0.82,6.9432,-0.4690,2.5498,4.3934,19.6698,-0.6504,2.0652,9.2454
177,0.82,7.4785,-0.1322,2.5544,4.9241,2.2618,-0.5108,2.8727,10.4832
178,0.84,6.8048,-0.1637,2.5611,4.2437,7.4025,-0.3469,2.0603,8.3802
179,0.81,7.2668,+0.0620,2.5472,4.7196,3.1028,-0.4552,2.5642,9.8636
180,0.81,7.1407,+0.0114,2.5578,4.5829,1.9608,-0.4897,2.6178,8.8282
181,0.83,7.5046,+0.1018,2.5617,4.9429,6.6897,-0.4113,2.2631,9.5096
182,0.80,9.1546,-0.8352,2.5537,6.6010,206.4114,-0.4291,2.7261,17.0744
183,0.82,7.8816,+0.0451,2.5372,5.3444,32.6850,-0.3809,2.5301,10.8287
184,0.79,7.6035,+0.1293,2.5394,5.0641,13.2184,-0.4328,2.7449,10.4423
185,0.80,8.3693,+0.1235,2.5383,5.8310,92.8950,-0.4682,2.9838,11.8971
186,0.83,7.4072,+0.2036,2.5512,4.8559,4.9294,-0.4785,2.8507,9.8915
187,0.81,7.5596,+0.0795,2.5440,5.0156,6.0046,-0.6344,3.1874,11.7994
188,0.81,7.5166,-0.1003,2.5522,4.9643,3.6233,-0.4263,2.8857,10.9213
189,0.82,6.9461,-0.0580,2.5418,4.4043,2.4401,-0.4354,2.6674,8.2042
190,0.82,7.1116,-0.0453,2.5623,4.5493,1.8329,-0.4677,2.5275,8.7013
191,0.82,8.0160,-0.2658,2.5634,5.4526,54.2486,-0.3410,2.5127,12.6344
192,0.82,7.3264,-0.1819,2.5745,4.7519,3.3096,-0.2371,2.2519,9.4267
193,0.82,7.4014,-0.0676,2.5810,4.8203,7.1912,-0.2192,2.7245,10.1615
194,0.82,6.9256,-0.2667,2.5922,4.3334,3.4165,-0.0104,2.2068,8.1363
195,0.79,6.8828,-0.1635,2.5865,4.2964,1.9130,-0.0057,1.9468,7.9427
196,0.81,7.2834,-0.2595,2.5658,4.7176,4.2165,+0.0921,2.3523,9.3077
197,0.83,7.1756,-0.1124,2.5432,4.6324,5.1106,+0.1519,2.3659,9.2192
198,0.80,7.6129,+0.1048,2.5650,5.0479,20.9589,+0.3272,2.9391,12.3450
199,0.82,7.1366,-0.0949,2.5271,4.6095,2.1965,+0.1890,2.6813,10.0270
200,0.81,6.9702,-0.1036,2.5216,4.4486,2.9590,+0.0318,2.0668,9.2788
201,0.81,6.7476,-0.3061,2.5520,4.1957,2.8858,+0.1098,1.9350,7.4943
202,0.78,7.2011,-0.3693,2.5507,4.6504,3.1043,-0.0199,2.6184,9.2536
203,0.80,7.1075,-0.2767,2.5584,4.5491,3.0441,-0.1148,2.4222,9.5145
204,0.80,7.0394,+0.0074,2.5538,4.4857,2.5809,-0.0441,2.2573,8.8073
205,0.80,6.9384,-0.4332,2.5627,4.3757,2.5304,-0.0435,2.6546,8.4718
206,0.80,7.1962,+0.2199,2.5588,4.6374,4.7665,+0.1288,2.4487,9.0248
207,0.80,7.7642,+0.0368,2.5418,5.2224,39.6338,+0.0228,2.3774,10.8101
208,0.79,7.1542,-0.1339,2.5612,4.5930,4.4708,+0.0060,2.3446,8.4883
209,0.79,12.0687,+0.7163,2.5408,9.5279,2370.6702,+0.0646,2.6044,33.8741
210,0.80,9.3935,-0.0840,2.5326,6.8609,408.0662,-0.0386,2.5274,19.0143
211,0.80,6.0414,-0.7616,2.5490,3.4924,111.9807,-0.0454,2.2618,7.3355
212,0.77,6.8273,+0.0158,2.5334,4.2939,2.0839,-0.0118,2.1340,8.5046
213,0.81,7.1378,+0.1268,2.5242,4.6136,2.3538,+0.0741,2.3324,9.2316
214,0.80,7.2224,+0.1962,2.5349,4.6874,5.0839,+0.1178,2.2270,8.3153
215,0.80,7.5640,+0.1263,2.5442,5.0197,20.8477,-0.0908,2.5129,10.8660
216,0.82,9.3564,+0.4901,2.5628,6.7936,587.3229,-0.0174,2.4589,21.0496
217,0.80,7.6700,+0.3123,2.5571,5.1129,30.9707,+0.0126,2.1767,11.3620
218,0.78,7.6595,+0.1326,2.5497,5.1098,34.9258,+0.0554,2.4434,11.4781
219,0.80,7.2447,+0.2538,2.5365,4.7081,10.4498,-0.0587,2.3917,9.2077
220,0.80,7.1735,+0.1985,2.5542,4.6193,2.7985,-0.1191,2.5387,8.8298
221,0.80,7.3997,+0.0890,2.5541,4.8456,4.1106,+0.0648,2.4220,9.8323
222,0.80,7.3885,-0.1454,2.5622,4.8263,5.1346,+0.0342,2.3534,8.6895
223,0.79,7.5379,+0.4977,2.5698,4.9681,10.8647,+0.0355,1.9507,8.7107
224,0.80,7.3730,-0.1482,2.5608,4.8123,3.0804,-0.2415,1.4851,8.1625
225,0.78,7.5596,-0.1181,2.5488,5.0108,7.4883,-0.1691,1.9854,9.6118
226,0.80,7.5433,+0.4233,2.5525,4.9907,10.1160,-0.1039,1.6977,9.2383
227,0.80,6.9617,-0.0981,2.5640,4.3977,3.6691,-0.0249,1.7134,7.7880
228,0.79,6.8549,-0.1996,2.5636,4.2913,2.7924,+0.1311,1.3553,6.6196
229,0.82,7.0054,-0.1372,2.5618,4.4436,1.9702,+0.1712,1.9265,7.7956
230,0.79,6.8867,-0.2155,2.5571,4.3296,3.6205,+0.3814,2.4520,7.7767
231,0.81,7.6105,-0.6278,2.5514,5.0591,14.4373,+0.3043,2.1869,11.2956
232,0.81,8.6330,+0.2293,2.5508,6.0822,323.2014,+0.1795,1.7165,14.3503
233,0.79,7.4237,-0.0467,2.5524,4.8713,3.6364,+0.2710,1.9657,8.3197
234,0.78,7.2918,+0.0005,2.5546,4.7371,3.0439,+0.0466,1.4082,7.3312
235,0.80,7.8514,+0.3514,2.5643,5.2871,17.9306,+0.1970,2.3041,10.8839
236,0.78,8.2902,-0.2689,2.5483,5.7419,123.1588,+0.2163,1.8554,12.3129
237,0.79,7.7049,+0.1853,2.5637,5.1413,12.6202,+0.0939,1.7400,10.2664
238,0.79,7.6516,-0.2588,2.5641,5.0875,31.1513,+0.0808,2.4258,11.3949
239,0.78,11.7994,-0.4546,2.5783,9.2211,2280.2529,-0.0912,2.3132,30.9868
240,0.79,7.4517,-0.4289,2.5588,4.8930,12.6758,-0.0687,1.7082,9.1455
241,0.78,7.5403,+0.1375,2.5513,4.9890,12.8256,-0.0143,1.6449,9.1770
242,0.82,8.4706,+0.1027,2.5698,5.9008,99.4123,+0.1545,2.1952,14.7680
243,0.79,6.7297,-0.2999,2.5612,4.1685,7.7190,+0.3182,1.4790,7.5060
244,0.80,7.1806,+0.1898,2.5536,4.6270,2.4636,+0.4027,1.8894,9.2502
245,0.80,6.9977,-0.4363,2.5472,4.4505,1.6297,+0.4542,1.9700,9.0302
246,0.79,6.8546,-0.2046,2.5425,4.3121,2.4956,+0.3606,1.7916,8.1040
247,0.80,7.0251,-0.2744,2.5293,4.4957,1.5597,+0.5797,2.2624,8.9013
248,0.79,7.0275,-0.4777,2.5273,4.5002,4.7924,+0.8299,2.1892,9.0875
249,0.80,7.2078,-0.4462,2.5380,4.6698,8.6468,+1.0552,3.1855,11.4175
250,0.77,7.2801,+0.0834,2.5443,4.7359,2.6087,+0.9296,2.8965,10.4799
251,0.77,6.8445,-0.1372,2.5781,4.2665,1.4639,+0.8860,2.9157,9.3931
252,0.80,7.0246,+0.4298,2.5571,4.4675,1.7588,+0.7904,2.6161,9.4582
253,0.79,7.1593,+0.0549,2.5556,4.6037,2.1811,+0.7222,2.8330,9.5949
254,0.81,7.1689,+0.0992,2.5696,4.5994,2.1573,+0.7444,2.9633,9.4595
255,0.78,7.1257,+0.1826,2.5654,4.5602,2.5500,+0.8203,2.9111,9.4993
256,0.79,7.9045,-0.1021,2.5622,5.3423,68.7839,+0.4993,2.0306,13.0387
257,0.79,7.2603,+0.1185,2.5607,4.6996,5.9799,+0.4972,2.3287,10.6801
258,0.78,7.3914,+0.5054,2.5652,4.8262,27.0532,+0.5252,2.6730,11.3741
259,0.78,11.5730,-0.1600,2.5527,9.0203,2291.6621,+0.5809,2.7969,31.7797
260,0.79,7.2912,-0.1217,2.5626,4.7287,13.7472,+0.6162,2.3659,10.3885
261,0.81,7.3071,+0.0843,2.5582,4.7489,11.5912,+0.6651,2.5661,11.1309
262,0.78,7.1357,+0.3447,2.5646,4.5711,3.3186,+0.5440,2.1229,9.5290
263,0.79,7.0730,+0.1256,2.5743,4.4987,2.6824,+0.7985,2.5104,10.2154
264,0.80,7.0889,+0.0841,2.5694,4.5195,1.5258,+1.0234,2.4494,9.1711
265,0.81,7.0093,+0.3675,2.5632,4.4461,2.3743,+0.8215,2.5493,9.6722
266,0.78,7.0871,+0.1205,2.5677,4.5193,3.7966,+0.8623,2.1087,9.1555
267,0.78,6.8306,+0.1999,2.5790,4.2516,3.3803,+0.7992,2.0607,8.9744
268,0.80,7.0210,+0.1520,2.5791,4.4419,2.8337,+0.5417,1.8197,8.4420
269,0.77,6.6986,+0.1066,2.5783,4.1203,1.8793,+0.4775,1.7623,7.6372
270,0.79,6.8600,-0.0422,2.5752,4.2847,2.0044,+0.5315,1.7532,8.2929
271,0.78,6.9602,-0.2116,2.5949,4.3653,3.8471,+0.6654,2.6078,9.3930
272,0.78,6.8302,-0.1241,2.5576,4.2726,1.4217,+0.5547,2.4106,8.4302
273,0.79,6.7720,-0.0488,2.5601,4.2118,3.0767,+0.4770,2.1324,8.4740
274,0.81,7.5883,-0.3175,2.5652,5.0232,67.2753,+0.3004,2.0682,11.7108
275,0.79,6.8958,+0.1612,2.5719,4.3239,3.7622,+0.3873,2.3674,8.5593
276,0.77,6.8306,+0.1036,2.5697,4.2608,1.6742,+0.5073,2.6816,8.9424
277,0.78,7.0799,+0.0409,2.5790,4.5008,4.4232,+0.7688,3.6008,12.0116
278,0.78,6.7879,-0.0207,2.5624,4.2254,2.4486,+0.8542,3.2489,9.8706
279,0.79,6.9584,+0.0392,2.5502,4.4082,1.0018,+0.8732,3.2276,10.0180
280,0.76,6.7630,+0.0626,2.5556,4.2073,1.3549,+0.7030,3.0340,9.6258
281,0.81,6.7599,+0.1901,2.5405,4.2194,1.9207,+0.5548,3.0771,9.7926
282,0.79,6.5944,-0.0268,2.5430,4.0514,2.0983,+0.5005,2.7025,9.5320
283,0.79,6.6172,+0.2972,2.5458,4.0714,1.6693,+0.7787,3.4072,10.5743
284,0.78,6.4579,+0.2414,2.5352,3.9227,2.1098,+0.7401,2.9378,9.6603
285,0.79,6.7249,+0.0870,2.5412,4.1837,2.3314,+0.8541,3.1657,8.9523
286,0.79,6.6507,-0.0450,2.5285,4.1222,2.1283,+1.0478,3.3962,9.5229
287,0.80,6.5532,-0.0940,2.5431,4.0101,2.2928,+0.8609,3.3470,8.8418
288,0.80,6.6791,-0.2800,2.5409,4.1382,1.5332,+0.9011,3.2610,8.7536
